UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
B3Y660	574292	TLR8	TRUE	TRUE	51311	TLR8	Q9NR97		TRUE	FALSE	TRUE	TRUE	3	2
B3Y683	696494	MYD88	FALSE	TRUE	4615	MYD88	Q99836		FALSE	FALSE	FALSE	TRUE	0	2
B3Y690	714377	TIRAP	FALSE	TRUE	114609	TIRAP	P58753		FALSE	FALSE	FALSE	TRUE	0	2
B3Y6B1	696778	LY96	FALSE	TRUE	23643	LY96	Q9Y6Y9		FALSE	FALSE	FALSE	TRUE	0	2
B3Y6B8	697482	CD14	TRUE	TRUE	929	CD14	P08571	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
B6CJY5	716907	TRAF6	FALSE	TRUE	7189	TRAF6	Q9Y4K3		FALSE	FALSE	FALSE	TRUE	0	2
D1LYT2	696767	GABRB2	FALSE	TRUE	2561	GABRB2	P47870		TRUE	FALSE	FALSE	TRUE	1	2
E5D2Z3	696767	GABRB2	FALSE	TRUE	2561	GABRB2	P47870		TRUE	FALSE	FALSE	TRUE	1	2
F1T2U1	695549	tas2r38	FALSE	TRUE	5726	TAS2R38	P59533		TRUE	FALSE	FALSE	TRUE	1	2
F6PKT2	712115	PSD3	FALSE	TRUE	23362	PSD3	Q9NYI0		FALSE	FALSE	FALSE	TRUE	0	2
F6PLE2	699606	YKT6	FALSE	TRUE	10652	YKT6	O15498		FALSE	FALSE	FALSE	TRUE	0	2
F6PLK4	704448	STEAP1	FALSE	TRUE	26872	STEAP1	Q9UHE8		FALSE	FALSE	FALSE	TRUE	0	2
F6PMB2	694191	SYT4	FALSE	TRUE	6860	SYT4	Q9H2B2		FALSE	TRUE	FALSE	TRUE	1	2
F6PP70	712337	CLIC4	TRUE	TRUE	25932	CLIC4	Q9Y696		FALSE	TRUE	TRUE	TRUE	3	2
F6PQB7	100429005	PSENEN	FALSE	TRUE	55851	PSENEN	Q9NZ42		FALSE	FALSE	FALSE	TRUE	0	2
F6PRH2	713999	SERINC1	FALSE	TRUE	57515	SERINC1	Q9NRX5	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F6PS82	712377	CDC42EP3	FALSE	TRUE	10602	CDC42EP3	Q9UKI2		FALSE	FALSE	FALSE	TRUE	0	2
F6PSI8	697103	PHF7	FALSE	TRUE	51533	PHF7	Q9BWX1		FALSE	FALSE	FALSE	TRUE	0	2
F6PT20	693582	GPR20	FALSE	TRUE	2843	GPR20	Q99678		TRUE	FALSE	FALSE	TRUE	1	2
F6PTU9	698576	PKP4	FALSE	TRUE	8502	PKP4	Q99569		FALSE	FALSE	FALSE	TRUE	0	2
F6PUG5	715563	GLDC	FALSE	TRUE	2731	GLDC	P23378		FALSE	FALSE	FALSE	TRUE	0	2
F6PW20	710036	P2RY12	FALSE	TRUE	64805	P2RY12	Q9H244		TRUE	FALSE	TRUE	TRUE	2	2
F6PWB2	703802	KCNS2	FALSE	TRUE	3788	KCNS2	Q9ULS6		FALSE	FALSE	FALSE	TRUE	0	2
F6PZ75	697314	IFITM5	FALSE	TRUE	387733	IFITM5	A6NNB3		FALSE	FALSE	FALSE	TRUE	0	2
F6Q1B1	703088	TGFBR2	TRUE	TRUE	7048	TGFBR2	P37173	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F6Q1E0	722398	GNG13	FALSE	TRUE	51764	GNG13	Q9P2W3		FALSE	FALSE	FALSE	TRUE	0	2
F6Q3P7	698610	LRRC4	FALSE	TRUE	64101	LRRC4	Q9HBW1		TRUE	FALSE	FALSE	TRUE	1	2
F6Q503	700770	PRKAR2B	FALSE	TRUE	5577	PRKAR2B	P31323		FALSE	FALSE	FALSE	TRUE	0	2
F6Q5V7	719925	ZP3	FALSE	TRUE	7784	ZP3	P21754		TRUE	FALSE	FALSE	TRUE	1	2
F6Q657	711675	TSPAN15	TRUE	TRUE	23555	TSPAN15	O95858	2 - putative	TRUE	FALSE	TRUE	TRUE	4	2
F6Q6T7	693561	PI4K2B	FALSE	TRUE	55300	PI4K2B	Q8TCG2		FALSE	FALSE	FALSE	TRUE	0	2
F6Q6V4	711842	TACR2	FALSE	TRUE	6865	TACR2	P21452		TRUE	FALSE	FALSE	TRUE	1	2
F6Q7V7	695530	ARHGEF7	FALSE	TRUE	8874				FALSE	FALSE	FALSE	FALSE	0	1
F6QD86	704709	CLCN2	FALSE	TRUE	1181	CLCN2	P51788	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
F6QDP8	697565	KCNA4	FALSE	TRUE	3739	KCNA4	P22459		FALSE	FALSE	FALSE	TRUE	0	2
F6QDX3	711024	SLC9B2	FALSE	TRUE	133308	SLC9B2	Q86UD5		FALSE	FALSE	FALSE	TRUE	0	2
F6QE56	717347	CLEC2B	FALSE	TRUE	9976	CLEC2B	Q92478	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	2
F6QEE7	714399	CD38	TRUE	TRUE	952	CD38	P28907	2 - putative	TRUE	TRUE	TRUE	TRUE	5	2
F6QF39	707075	GRB14	FALSE	TRUE	2888	GRB14	Q14449		FALSE	FALSE	FALSE	TRUE	0	2
F6QFJ6	694625	FZD6	FALSE	TRUE	8323	FZD6	O60353		TRUE	FALSE	TRUE	TRUE	2	2
F6QHJ8	708428	TSPAN3	FALSE	TRUE	10099	TSPAN3	O60637	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F6QID2	707134	SCN1B	FALSE	TRUE	6324	SCN1B	Q07699		TRUE	FALSE	FALSE	TRUE	1	2
F6QIU9	574172	CNTNAP2	TRUE	TRUE	26047	CNTNAP2	Q9UHC6	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F6QJR2	574188	CCR1	TRUE	TRUE	1230	CCR1	P32246		TRUE	TRUE	TRUE	TRUE	4	2
F6QK18	701736	LGR4	FALSE	TRUE	55366	LGR4	Q9BXB1		TRUE	FALSE	FALSE	TRUE	1	2
F6QK80	696046	CNKSR2	FALSE	TRUE	22866	CNKSR2	Q8WXI2		FALSE	FALSE	FALSE	TRUE	0	2
F6QL95	713839	FZD3	FALSE	TRUE	7976	FZD3	Q9NPG1		TRUE	FALSE	TRUE	TRUE	2	2
F6QM37	699554	PTCHD1	FALSE	TRUE	139411	PTCHD1	Q96NR3		TRUE	FALSE	FALSE	TRUE	1	2
F6QNH1	706991	ZBTB42	FALSE	TRUE	100128927	ZBTB42	B2RXF5		FALSE	FALSE	FALSE	TRUE	0	2
F6QNL6	695415	TRAF7	FALSE	TRUE	84231	TRAF7	Q6Q0C0		FALSE	FALSE	FALSE	TRUE	0	2
F6QQS8	703090	SLC12A3	FALSE	TRUE	6559	SLC12A3	P55017		TRUE	FALSE	FALSE	TRUE	1	2
F6QS54	722050	ADI1	FALSE	TRUE	55256	ADI1	Q9BV57		FALSE	FALSE	FALSE	TRUE	0	2
F6QV35	693807	TMC7	FALSE	TRUE	79905	TMC7	Q7Z402	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F6R1P6	712694	STAT2	FALSE	TRUE	6773	STAT2	P52630		FALSE	FALSE	FALSE	TRUE	0	2
F6R248	706083	HINT1	FALSE	TRUE	3094	HINT1	P49773		FALSE	FALSE	FALSE	TRUE	0	2
F6R267	716341	PDYN	FALSE	TRUE	5173	PDYN	P01213		FALSE	FALSE	FALSE	TRUE	0	2
F6R3J7	694186	OSBPL7	FALSE	TRUE	114881	OSBPL7	Q9BZF2		FALSE	FALSE	FALSE	TRUE	0	2
F6R637	715842	SLC16A3	FALSE	TRUE	9123	SLC16A3	O15427		FALSE	FALSE	FALSE	TRUE	0	2
F6R9U7	703671	SLC38A3	FALSE	TRUE	10991	SLC38A3	Q99624		FALSE	FALSE	FALSE	TRUE	0	2
F6R9Y2	716148	GPR4	FALSE	TRUE	2828	GPR4	P46093		TRUE	FALSE	FALSE	TRUE	1	2
F6RAT8	704046	IHH	FALSE	TRUE	3549	IHH	Q14623		FALSE	FALSE	FALSE	TRUE	0	2
F6RFA8	693297	CDH5	TRUE	TRUE	1003	CDH5	P33151	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F6RFW7	705586	OPN5	FALSE	TRUE	221391	OPN5	Q6U736		TRUE	FALSE	FALSE	TRUE	1	2
F6RFZ5	703214	GPR85	FALSE	TRUE	54329	GPR85	P60893		TRUE	FALSE	FALSE	TRUE	1	2
F6RG83	712901	MIP	FALSE	TRUE	4284	MIP	P30301		TRUE	FALSE	FALSE	TRUE	1	2
F6RIS3	100428619	MARCKSL1	FALSE	TRUE	65108	MARCKSL1	P49006		FALSE	FALSE	FALSE	TRUE	0	2
F6RLH5	707989	HSPA8	FALSE	TRUE	3312	HSPA8	P11142	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2	2
F6RPW5	714945	NF2	FALSE	TRUE	4771	NF2	P35240		FALSE	FALSE	FALSE	TRUE	0	2
F6RQF6	716771	CLDN3	FALSE	TRUE	1365	CLDN3	O15551		TRUE	FALSE	FALSE	TRUE	1	2
F6RSX4	714238	CNNM2	FALSE	TRUE	54805	CNNM2	Q9H8M5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F6RU72	706179	DAG1	TRUE	TRUE	1605	DAG1	Q14118	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
F6RUI6	693541	NLGN1	TRUE	TRUE	22871	NLGN1	Q8N2Q7	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F6RW40	699462	SLC20A1	FALSE	TRUE	6574	SLC20A1	Q8WUM9		FALSE	FALSE	FALSE	TRUE	0	2
F6RWC6	701584	FGF10	TRUE	TRUE	2255	FGF10	O15520		FALSE	TRUE	TRUE	TRUE	3	2
F6RWL5	696905	LRRC52	FALSE	TRUE	440699	LRRC52	Q8N7C0		TRUE	FALSE	FALSE	TRUE	1	2
F6RYL9	696121	SLC7A14	FALSE	TRUE	57709	SLC7A14	Q8TBB6		TRUE	FALSE	FALSE	TRUE	1	2
F6S0G3	703946	SLC10A6	FALSE	TRUE	345274	SLC10A6	Q3KNW5		TRUE	FALSE	FALSE	TRUE	1	2
F6S1D8	699866	PTPN13	FALSE	TRUE	5783	PTPN13	Q12923		FALSE	FALSE	FALSE	TRUE	0	2
F6S264	719423	MDGA1	FALSE	TRUE	266727	MDGA1	Q8NFP4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F6S299	703466	RET	FALSE	TRUE	5979	RET	P07949	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F6S372	710391	TLCD1	FALSE	TRUE	116238	TLCD1	Q96CP7		FALSE	FALSE	FALSE	TRUE	0	2
F6S5B8	708807	OR6C4	FALSE	TRUE	341418	OR6C4	Q8NGE1		TRUE	FALSE	FALSE	TRUE	1	2
F6S5V0	709312	CCDC70	FALSE	TRUE	83446	CCDC70	Q6NSX1		FALSE	FALSE	FALSE	TRUE	0	2
F6S639	701348	CLDN24	FALSE	TRUE	53842	CLDN22	Q8N7P3		TRUE	FALSE	FALSE	TRUE	1	2
F6S7H4	697997	SLC24A4	FALSE	TRUE	123041	SLC24A4	Q8NFF2		TRUE	FALSE	FALSE	TRUE	1	2
F6S8F9	703189	TNFSF15	FALSE	TRUE	9966	TNFSF15	O95150		TRUE	FALSE	FALSE	TRUE	1	2
F6SCK6	717844	STYK1	FALSE	TRUE	55359	STYK1	Q6J9G0		FALSE	FALSE	FALSE	TRUE	0	2
F6SCM1	693975	TMEM47	FALSE	TRUE	83604	TMEM47	Q9BQJ4		FALSE	FALSE	FALSE	TRUE	0	2
F6SD41	720291	FCER1G	TRUE	TRUE	2207	FCER1G	P30273		FALSE	TRUE	TRUE	TRUE	3	2
F6SDB7	714317	LRP8	FALSE	TRUE	7804	LRP8	Q14114		TRUE	FALSE	FALSE	TRUE	1	2
F6SED7	709384	RHEBL1	FALSE	TRUE	121268	RHEBL1	Q8TAI7		FALSE	FALSE	FALSE	TRUE	0	2
F6SEM9	718450	BEST3	FALSE	TRUE	144453	BEST3	Q8N1M1		FALSE	FALSE	FALSE	TRUE	0	2
F6SFA9	716704	HTR1B	FALSE	TRUE	3351	HTR1B	P28222		TRUE	FALSE	FALSE	TRUE	1	2
F6SFC6	706955	PPP3CB	FALSE	TRUE	5532	PPP3CB	P16298		FALSE	FALSE	FALSE	TRUE	0	2
F6SGM3	705069	TMEM127	FALSE	TRUE	55654	TMEM127	O75204		FALSE	FALSE	FALSE	TRUE	0	2
F6SHZ8	697752	NDRG1	FALSE	TRUE	10397	NDRG1	Q92597		FALSE	FALSE	FALSE	TRUE	0	2
F6SJ90	697377	SLA	FALSE	TRUE	6503	SLA	Q13239		FALSE	FALSE	FALSE	TRUE	0	2
F6SL33	694207	NCF1	FALSE	TRUE	653361	NCF1	P14598		FALSE	FALSE	FALSE	TRUE	0	2
F6SN03	716265	MPIG6B	FALSE	TRUE	80739	MPIG6B	O95866	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F6SN86	710039	OR14J1	FALSE	TRUE	442191	OR14J1	Q9UGF5		TRUE	FALSE	FALSE	TRUE	1	2
F6SNI1	707749	CD40	TRUE	TRUE	958	CD40	P25942	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F6SQ62	722072	ERRFI1	FALSE	TRUE	54206	ERRFI1	Q9UJM3		FALSE	FALSE	FALSE	TRUE	0	2
F6SQG1	712511	DDX50	FALSE	TRUE	79009	DDX50	Q9BQ39		FALSE	FALSE	FALSE	TRUE	0	2
F6SR09	705445	GRM5	FALSE	TRUE	2915	GRM5	P41594		TRUE	FALSE	FALSE	TRUE	1	2
F6SRT0	708510	PPP4C	FALSE	TRUE	5531	PPP4C	P60510		FALSE	FALSE	FALSE	TRUE	0	2
F6SRV4	702283	JPT2	FALSE	TRUE	90861	JPT2	Q9H910		FALSE	FALSE	FALSE	TRUE	0	2
F6SSN2	701608	CACHD1	FALSE	TRUE	57685	CACHD1	Q5VU97	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F6SWC7	701226	CACNB2	FALSE	TRUE	783	CACNB2	Q08289		FALSE	FALSE	FALSE	TRUE	0	2
F6SWD8	701226	CACNB2	FALSE	TRUE	783	CACNB2	Q08289		FALSE	FALSE	FALSE	TRUE	0	2
F6SWI4	701226	CACNB2	FALSE	TRUE	783	CACNB2	Q08289		FALSE	FALSE	FALSE	TRUE	0	2
F6SZ58	715180	TNK1	FALSE	TRUE	8711	TNK1	Q13470		FALSE	FALSE	FALSE	TRUE	0	2
F6SZV8	702964	ZNF174	FALSE	TRUE	7727	ZNF174	Q15697		FALSE	FALSE	FALSE	TRUE	0	2
F6T0L4	697822	SLC2A13	FALSE	TRUE	114134	SLC2A13	Q96QE2	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F6T0R1	100427784	CDC42SE1	FALSE	TRUE	56882	CDC42SE1	Q9NRR8		FALSE	FALSE	FALSE	TRUE	0	2
F6T137	100428001	TMEM55B	FALSE	TRUE	90809	PIP4P1	Q86T03		FALSE	FALSE	FALSE	TRUE	0	2
F6T3G5	708123	IL17A	TRUE	TRUE	3605	IL17A	Q16552		FALSE	TRUE	TRUE	TRUE	3	2
F6T3T0	717689	ANKH	FALSE	TRUE	56172	ANKH	Q9HCJ1		TRUE	FALSE	FALSE	TRUE	1	2
F6T717	710902	TYRO3	TRUE	TRUE	7301	TYRO3	Q06418	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F6T8E0	716620	LRRC4C	FALSE	TRUE	57689	LRRC4C	Q9HCJ2		TRUE	FALSE	FALSE	TRUE	1	2
F6T8S6	698571	GRIN2B	FALSE	TRUE	2904	GRIN2B	Q13224		TRUE	TRUE	TRUE	TRUE	3	2
F6T8Z7	693551	SCIN	FALSE	TRUE	85477	SCIN	Q9Y6U3		FALSE	FALSE	FALSE	TRUE	0	2
F6TA28	718065	MARK2	FALSE	TRUE	2011	MARK2	Q7KZI7		FALSE	FALSE	FALSE	TRUE	0	2
F6TBN6	709745	HVCN1	FALSE	TRUE	84329	HVCN1	Q96D96		FALSE	FALSE	FALSE	TRUE	0	2
F6TBP3	709745	HVCN1	FALSE	TRUE	84329	HVCN1	Q96D96		FALSE	FALSE	FALSE	TRUE	0	2
F6TBT9	707967	UBQLN2	FALSE	TRUE	29978	UBQLN2	Q9UHD9		FALSE	FALSE	FALSE	TRUE	0	2
F6TCB7	700974	FHIT	FALSE	TRUE	2272	FHIT	P49789		FALSE	FALSE	FALSE	TRUE	0	2
F6TCH4	100423127	LRRC8D	FALSE	TRUE	55144	LRRC8D	Q7L1W4		FALSE	FALSE	FALSE	TRUE	0	2
F6TDE4	100429212	ABCG4	FALSE	TRUE	64137	ABCG4	Q9H172		TRUE	FALSE	FALSE	TRUE	1	2
F6TEF3	706485	GPR37L1	FALSE	TRUE	9283	GPR37L1	O60883		TRUE	FALSE	FALSE	TRUE	1	2
F6THA2	712200	ESAM	FALSE	TRUE	90952	ESAM	Q96AP7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F6THH3	574157	SPA17	TRUE	TRUE	53340	SPA17	Q15506		FALSE	FALSE	TRUE	TRUE	2	2
F6THN1	711728	PANX3	FALSE	TRUE	116337	PANX3	Q96QZ0		FALSE	FALSE	FALSE	TRUE	0	2
F6TI53	700608	BTN1A1	TRUE	TRUE	696	BTN1A1	Q13410		TRUE	FALSE	TRUE	TRUE	3	2
F6TII3	713687	ACTG1	FALSE	TRUE	71	ACTG1	P63261		FALSE	FALSE	FALSE	TRUE	0	2
F6TKN2	718488	ARAP1	FALSE	TRUE	116985	ARAP1	Q96P48		FALSE	FALSE	FALSE	TRUE	0	2
F6TL08	699828	ARHGAP25	FALSE	TRUE	9938	ARHGAP25	P42331		FALSE	FALSE	FALSE	TRUE	0	2
F6TP71	717598	LOC717598	FALSE	TRUE	143503	OR51E1	Q8TCB6		TRUE	FALSE	FALSE	TRUE	1	2
F6TPD2	717885	GRIP1	FALSE	TRUE	23426	GRIP1	Q9Y3R0		FALSE	FALSE	FALSE	TRUE	0	2
F6TPY5	715740	BSND	FALSE	TRUE	7809	BSND	Q8WZ55		FALSE	FALSE	FALSE	TRUE	0	2
F6TQ14	574263	CA2	FALSE	TRUE	760	CA2	P00918		FALSE	FALSE	FALSE	TRUE	0	2
F6TSZ3	719255	CPNE5	FALSE	TRUE	57699	CPNE5	Q9HCH3		FALSE	FALSE	FALSE	TRUE	0	2
F6TU01	714112	AOC1	FALSE	TRUE	26	AOC1	P19801		FALSE	FALSE	FALSE	TRUE	0	2
F6TU53	641439	OSCP1	FALSE	TRUE	127700	OSCP1	Q8WVF1		FALSE	FALSE	FALSE	TRUE	0	2
F6TXG0	703424	C2CD2L	FALSE	TRUE	9854	C2CD2L	O14523		FALSE	FALSE	FALSE	TRUE	0	2
F6TY58	714869	BCL10	FALSE	TRUE	8915	BCL10	O95999		FALSE	FALSE	FALSE	TRUE	0	2
F6TZW7	704330	CLDN1	FALSE	TRUE	9076	CLDN1	O95832		TRUE	TRUE	FALSE	TRUE	2	2
F6TZZ6	716049	SNX4	FALSE	TRUE	8723	SNX4	O95219		FALSE	FALSE	FALSE	TRUE	0	2
F6U0Y8	711253	SLC52A1	FALSE	TRUE	55065	SLC52A1	Q9NWF4		TRUE	FALSE	FALSE	TRUE	1	2
F6U1R8	697864	HPGD	FALSE	TRUE	3248	HPGD	P15428		FALSE	FALSE	FALSE	TRUE	0	2
F6U248	715520	GPRC6A	FALSE	TRUE	222545	GPRC6A	Q5T6X5		TRUE	TRUE	TRUE	TRUE	3	2
F6U2A9	721831	PLSCR3	FALSE	TRUE	57048	PLSCR3	Q9NRY6		FALSE	FALSE	FALSE	TRUE	0	2
F6U2Z9	716112	SLC39A14	FALSE	TRUE	23516	SLC39A14	Q15043	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F6U4U6	702118	OR4M1	FALSE	TRUE	441670	OR4M1	Q8NGD0		TRUE	FALSE	FALSE	TRUE	1	2
F6U4W6	701881	OR4N2	FALSE	TRUE	390429	OR4N2	Q8NGD1		TRUE	FALSE	FALSE	TRUE	1	2
F6U4Y2	699971	SCNN1G	TRUE	TRUE	6340	SCNN1G	P51170		TRUE	TRUE	TRUE	TRUE	4	2
F6U5N3	695538	SLC2A2	FALSE	TRUE	6514	SLC2A2	P11168		TRUE	FALSE	FALSE	TRUE	1	2
F6U5U6	707260	F2RL2	FALSE	TRUE	2151	F2RL2	O00254		TRUE	FALSE	FALSE	TRUE	1	2
F6U5Y9	702517	TCIM	FALSE	TRUE	56892	TCIM	Q9NR00		FALSE	FALSE	FALSE	TRUE	0	2
F6U6B5	693293	RPSA	FALSE	TRUE	3921	RPSA	P08865		FALSE	FALSE	FALSE	TRUE	0	2
F6U6G8	693806	CCR8	TRUE	TRUE	1237	CCR8	P51685		TRUE	FALSE	TRUE	TRUE	3	2
F6U984	718025	RXFP4	FALSE	TRUE	339403	RXFP4	Q8TDU9		TRUE	FALSE	FALSE	TRUE	1	2
F6UBK1	697179	DLG3	FALSE	TRUE	1741	DLG3	Q92796		FALSE	FALSE	FALSE	TRUE	0	2
F6UD64	702346	SLC6A9	FALSE	TRUE	6536	SLC6A9	P48067	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
F6UG33	714222	RAB3D	FALSE	TRUE	9545	RAB3D	O95716		FALSE	FALSE	FALSE	TRUE	0	2
F6UGJ1	693690	JADE1	FALSE	TRUE	79960	JADE1	Q6IE81		FALSE	FALSE	FALSE	TRUE	0	2
F6UHF6	705434	SLCO1A2	FALSE	TRUE	6579	SLCO1A2	P46721		TRUE	FALSE	FALSE	TRUE	1	2
F6UMB1	695916	SLC16A12	FALSE	TRUE	387700	SLC16A12	Q6ZSM3		TRUE	FALSE	FALSE	TRUE	1	2
F6UMD0	695796	IFIT5	FALSE	TRUE	24138	IFIT5	Q13325		FALSE	FALSE	FALSE	TRUE	0	2
F6UQI4	704425	AMBP	TRUE	TRUE	259	AMBP	P02760	1 - high confidence	FALSE	FALSE	TRUE	TRUE	3	2
F6URI0	709167	ARL4D	FALSE	TRUE	379	ARL4D	P49703		FALSE	FALSE	FALSE	TRUE	0	2
F6URR3	695161	GJC2	FALSE	TRUE	57165	GJC2	Q5T442		TRUE	TRUE	FALSE	TRUE	2	2
F6USN3	717274	OR52K1	FALSE	TRUE	390036	OR52K1	Q8NGK4		TRUE	FALSE	FALSE	TRUE	1	2
F6USP1	703042	PCDH19	FALSE	TRUE	57526	PCDH19	Q8TAB3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F6USX2	706058	SLC31A1	FALSE	TRUE	1317	SLC31A1	O15431		TRUE	FALSE	FALSE	TRUE	1	2
F6UTD9	703353	HAS2	FALSE	TRUE	3037	HAS2	Q92819		FALSE	FALSE	FALSE	TRUE	0	2
F6UVT1	714593	GFI1B	FALSE	TRUE	8328	GFI1B	Q5VTD9		FALSE	FALSE	FALSE	TRUE	0	2
F6UX47	711568	TFRC	TRUE	TRUE	7037	TFRC	P02786	1 - high confidence	FALSE	FALSE	TRUE	TRUE	3	2
F6UY14	695448	LRP12	FALSE	TRUE	29967	LRP12	Q9Y561	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F6UY89	701476	PCDHB15	FALSE	TRUE	56121	PCDHB15	Q9Y5E8		TRUE	TRUE	FALSE	TRUE	2	2
F6UZ20	698363	FGG	TRUE	TRUE	2266	FGG	P02679		FALSE	TRUE	TRUE	TRUE	3	2
F6UZ87	698487	FGB	TRUE	TRUE	2244	FGB	P02675	1 - high confidence	FALSE	TRUE	TRUE	TRUE	4	2
F6V0I6	703000	BTK	FALSE	TRUE	695	BTK	Q06187		FALSE	FALSE	FALSE	TRUE	0	2
F6V197	720180	KCNJ10	FALSE	TRUE	3766	KCNJ10	P78508		FALSE	FALSE	FALSE	TRUE	0	2
F6V1F0	708507	P2RY1	FALSE	TRUE	5028	P2RY1	P47900		TRUE	FALSE	TRUE	TRUE	2	2
F6V6U2	694497	CLCN5	FALSE	TRUE	1184	CLCN5	P51795		FALSE	FALSE	FALSE	TRUE	0	2
F6VB97	708091	CACNB3	FALSE	TRUE	784	CACNB3	P54284		FALSE	FALSE	FALSE	TRUE	0	2
F6VBN8	100426715	S100A3	FALSE	TRUE	6274	S100A3	P33764		FALSE	FALSE	FALSE	TRUE	0	2
F6VCT3	697166	CDH16	FALSE	TRUE	1014	CDH16	O75309		TRUE	TRUE	FALSE	TRUE	2	2
F6VFY7	700818	FAM126B	FALSE	TRUE	285172	FAM126B	Q8IXS8		FALSE	FALSE	FALSE	TRUE	0	2
F6VIL1	693518	TESC	FALSE	TRUE	54997	TESC	Q96BS2		FALSE	FALSE	FALSE	TRUE	0	2
F6VJG8	715994	SLC39A1	FALSE	TRUE	27173	SLC39A1	Q9NY26		FALSE	FALSE	FALSE	TRUE	0	2
F6VKI4	699442	GNAT2	FALSE	TRUE	2780	GNAT2	P19087		FALSE	FALSE	FALSE	TRUE	0	2
F6VKT2	695216	SNAP91	FALSE	TRUE	9892	SNAP91	O60641		FALSE	FALSE	FALSE	TRUE	0	2
F6VL43	699310	GNAI3	FALSE	TRUE	2773	GNAI3	P08754		FALSE	FALSE	FALSE	TRUE	0	2
F6VL60	698932	AMIGO1	FALSE	TRUE	57463	AMIGO1	Q86WK6	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F6VMX6	695652	CYLD	FALSE	TRUE	1540	CYLD	Q9NQC7		FALSE	FALSE	FALSE	TRUE	0	2
F6VNT0	710236	NIPA1	FALSE	TRUE	123606	NIPA1	Q7RTP0		FALSE	FALSE	FALSE	TRUE	0	2
F6VPD5	705986	RAP2C	FALSE	TRUE	57826	RAP2C	Q9Y3L5		FALSE	FALSE	FALSE	TRUE	0	2
F6VPP3	574302	GABRA1	FALSE	TRUE	2554	GABRA1	P14867		TRUE	FALSE	FALSE	TRUE	1	2
F6VQA9	574335	CCR6	TRUE	TRUE	1235	CCR6	P51684		TRUE	FALSE	TRUE	TRUE	3	2
F6VRB0	654491	DPP4	TRUE	TRUE	1803	DPP4	P27487	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
F6VRJ5	710012	ACTN2	FALSE	TRUE	88	ACTN2	P35609		FALSE	FALSE	FALSE	TRUE	0	2
F6VSQ6	706548	RPL36AL	FALSE	TRUE	6166	RPL36AL	Q969Q0		FALSE	FALSE	FALSE	TRUE	0	2
F6VTB5	716892	GRIN3A	FALSE	TRUE	116443	GRIN3A	Q8TCU5		TRUE	FALSE	FALSE	TRUE	1	2
F6VUY3	697465	GRM8	FALSE	TRUE	2918	GRM8	O00222		TRUE	FALSE	FALSE	TRUE	1	2
F6VXL6	705414	HCN4	FALSE	TRUE	10021	HCN4	Q9Y3Q4		FALSE	FALSE	FALSE	TRUE	0	2
F6VZF4	721732	TBXA2R	FALSE	TRUE	6915	TBXA2R	P21731	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
F6W0J1	705309	GPR84	FALSE	TRUE	53831	GPR84	Q9NQS5		TRUE	FALSE	FALSE	TRUE	1	2
F6W0N4	700728	GABRR1	FALSE	TRUE	2569	GABRR1	P24046		TRUE	FALSE	FALSE	TRUE	1	2
F6W130	702092	MPP1	FALSE	TRUE	4354	MPP1	Q00013		FALSE	FALSE	FALSE	TRUE	0	2
F6W2G0	693527	PMP22	FALSE	TRUE	5376	PMP22	Q01453		FALSE	FALSE	FALSE	TRUE	0	2
F6W2N1	707032	TMEM100	FALSE	TRUE	55273	TMEM100	Q9NV29		FALSE	FALSE	FALSE	TRUE	0	2
