Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
Slc2a13	A0A1U7Q404	101843026	FALSE	TRUE	SLC2A13	Q96QE2	114134	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Rapgef3	A0A1U7Q409;A0A1U8BGQ0;A0A1U8BHG8;A0A1U8BKJ0;A0A1U8BT12;A0A1U8BTS6	101828520	FALSE	TRUE	RAPGEF3	O95398	10411		FALSE	FALSE	FALSE	TRUE	0	2
Wnt1	A0A1U7Q413	101838833	TRUE	FALSE	WNT1	P04628	7471		FALSE	TRUE	TRUE	TRUE	3	1
Lmbr1l	A0A1U7Q414	101840786	FALSE	TRUE	LMBR1L	Q6UX01	55716		TRUE	FALSE	FALSE	TRUE	1	2
Aqp2	A0A1U7Q416;A0A1U8BH61	101822818	FALSE	TRUE	AQP2	P41181	359		TRUE	FALSE	FALSE	TRUE	1	2
LOC101844529	A0A1U7Q440	101844529	FALSE	TRUE	LOC101844529				FALSE	FALSE	FALSE	FALSE	0	1
LOC101823528	A0A1U7Q441;A0A1U8BU14	101823528	FALSE	TRUE	LOC101823528				FALSE	FALSE	FALSE	FALSE	0	1
LOC101825121	A0A1U7Q442	101825121	FALSE	TRUE	LOC101825121				FALSE	FALSE	FALSE	FALSE	0	1
Scimp	A0A1U7Q447	101836182	FALSE	TRUE	SCIMP	Q6UWF3	388325		FALSE	FALSE	FALSE	TRUE	0	2
LOC101844629	A0A1U7Q451;A0A3Q0CKY7	101844629	FALSE	TRUE	LOC101844629				FALSE	FALSE	FALSE	FALSE	0	1
Slc2a4	A0A1U7Q454	101827218	FALSE	FALSE	SLC2A4	P14672	6517	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
Atp1b2	A0A1U7Q457	101833660	TRUE	TRUE	ATP1B2	P14415	482	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Gucy2d	A0A1U7Q460	101837853	FALSE	TRUE	GUCY2D	Q02846	3000		FALSE	FALSE	FALSE	TRUE	0	2
LOC101832612	A0A1U7Q481	101832612	FALSE	TRUE	LOC101832612				FALSE	FALSE	FALSE	FALSE	0	1
Gria1	A0A1U7Q483;A0A1U7Q8M9	101836867	TRUE	TRUE	GRIA1	P42261	2890		TRUE	TRUE	TRUE	TRUE	4	2
Slc36a1	A0A1U7Q484;A0A1U8BLY9;A0A3Q0CGC2	101839268	FALSE	FALSE	SLC36A1	Q7Z2H8	206358		TRUE	FALSE	FALSE	TRUE	1	1
P2rx5	A0A1U7Q492	101833138	FALSE	TRUE	P2RX5	Q93086	5026		FALSE	FALSE	FALSE	TRUE	0	2
Cxcl16	A0A1U7Q493	101838392	FALSE	FALSE	CXCL16	Q9H2A7	58191	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
LOC101834347	A0A1U7Q497	101834347	FALSE	TRUE	LOC101834347				FALSE	FALSE	FALSE	FALSE	0	1
Lum	A0A1U7Q4A8	101836594	FALSE	FALSE	LUM	P51884	4060	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Ppfia2	A0A1U7Q4B0;A0A1U7Q8V7;A0A1U7QAL9;A0A1U8BIN8;A0A1U8BIP3;A0A1U8BJM7;A0A1U8BJN5;A0A1U8BMD5;A0A1U8BMD9;A0A1U8BUZ0;A0A1U8BVM7;A0A1U8BVN3;A0A3Q0CLS1;A0A3Q0CLS8	101842136	FALSE	FALSE	PPFIA2	O75334	8499		FALSE	TRUE	TRUE	FALSE	2	0
Ptprq	A0A1U7Q4B1	101844895	FALSE	FALSE	PTPRQ	Q9UMZ3		1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Ambn	A0A1U7Q4C5;A0A1U7QAT1	101841060	FALSE	FALSE	AMBN	Q9NP70	258		FALSE	TRUE	FALSE	FALSE	1	0
Ythdc1	A0A1U7Q4C8;A0A1U7Q909;A0A1U7QIG2;A0A1U8BMT2	101823001	FALSE	TRUE	YTHDC1	Q96MU7	91746		FALSE	FALSE	FALSE	TRUE	0	2
Epha5	A0A1U7Q4D0;A0A1U7Q912;A0A1U7QAU4;A0A1U7QIG7;A0A1U7QKV8;A0A1U8BJ29;A0A1U8BJZ4	101824412	FALSE	TRUE	EPHA5	P54756	2044	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
Ncam2	A0A1U7Q4D1;A0A1U7QAU8	101827038	FALSE	FALSE	NCAM2	O15394	4685	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
LOC101843668	A0A1U7Q4D5	101843668	FALSE	TRUE	LOC101843668				FALSE	FALSE	FALSE	FALSE	0	1
CUNH9orf135	A0A1U7Q4E4	101830818	FALSE	TRUE	CUNH9ORF135				FALSE	FALSE	FALSE	FALSE	0	1
Pcsk5	A0A1U7Q4E6	101834768	FALSE	FALSE	PCSK5	Q92824	5125		TRUE	FALSE	FALSE	FALSE	1	0
LOC101822791	A0A1U7Q4F1	101822791	FALSE	TRUE	LOC101822791				FALSE	FALSE	FALSE	FALSE	0	1
Eif5	A0A1U7Q4F4	101830054	FALSE	TRUE	EIF5	P55010	1983		FALSE	FALSE	FALSE	TRUE	0	2
Bdkrb2	A0A1U7Q4G2	101837939	FALSE	TRUE	BDKRB2	P30411	624		TRUE	FALSE	FALSE	TRUE	1	2
Itpk1	A0A1U7Q4H0;A0A1U8BKJ8	101823265	FALSE	TRUE	ITPK1	Q13572	3705		FALSE	FALSE	FALSE	TRUE	0	2
Slc24a4	A0A1U7Q4H2;A0A1U7QB18	101824518	FALSE	TRUE	SLC24A4	Q8NFF2	123041		TRUE	FALSE	FALSE	TRUE	1	2
Adrb1	A0A1U7Q4H7		FALSE	TRUE	ADRB1	P08588	153		TRUE	FALSE	FALSE	TRUE	1	2
Sorcs1	A0A1U7Q4I9;A0A1U7Q5R1;A0A1U7QAL5;A0A1U8BWW2	101841031	FALSE	FALSE	SORCS1	Q8WY21	114815	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Duoxa1	A0A1U7Q4K2	101843845	FALSE	TRUE	DUOXA1	Q1HG43	90527		TRUE	FALSE	FALSE	TRUE	1	2
Sema6d	A0A1U7Q4K6;A0A1U7Q9D7;A0A1U7QB89;A0A1U7QJ11;A0A1U8BJZ1	101823980	FALSE	TRUE	SEMA6D	Q8NFY4	80031		TRUE	FALSE	TRUE	TRUE	2	2
Slc24a5	A0A1U7Q4K8	101826510	FALSE	FALSE	SLC24A5	Q71RS6	283652		TRUE	FALSE	FALSE	FALSE	1	0
Mal	A0A1U7Q4L5	101834443	FALSE	TRUE	MAL	P21145	4118		FALSE	FALSE	FALSE	TRUE	0	2
Il1a	A0A1U7Q4M0	101838741	FALSE	FALSE	IL1A	P01583	3552		FALSE	TRUE	FALSE	FALSE	1	0
Tm9sf3	A0A1U7Q4M1	101826479	FALSE	FALSE	TM9SF3	Q9HD45	56889	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Blnk	A0A1U7Q4M3	101827713	FALSE	TRUE	BLNK	Q8WV28	29760		FALSE	FALSE	FALSE	TRUE	0	2
Myof	A0A1U7Q4M9;A0A1U7QAV8;A0A3Q0CI93;A0A3Q0CII5;A0A3Q0CIW7	101835544	FALSE	FALSE	MYOF	Q9NZM1	26509	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Prnp	A0A1U7Q4N0	101829062	TRUE	TRUE	PRNP	F7VJQ1;P04156	5621	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Fermt1	A0A1U7Q4N4;A0A1U8BJQ9	101833402	FALSE	FALSE	FERMT1	Q9BQL6	55612		FALSE	TRUE	FALSE	TRUE	1	1
Kcnv2	A0A1U7Q4P9	101834769	FALSE	TRUE	KCNV2	Q8TDN2	169522		TRUE	FALSE	FALSE	TRUE	1	2
LOC101827797	A0A1U7Q4R5	101827797	FALSE	TRUE	LOC101827797				FALSE	FALSE	FALSE	FALSE	0	1
Otop1	A0A1U7Q4R6	101833834	FALSE	TRUE	OTOP1	Q7RTM1	133060		TRUE	FALSE	FALSE	TRUE	1	2
LOC101829651	A0A1U7Q4R7	101829651	FALSE	TRUE	LOC101829651				FALSE	FALSE	FALSE	FALSE	0	1
Stx18	A0A1U7Q4R8;A0A1U8BP51	101835307	FALSE	FALSE	STX18	Q9P2W9	53407		FALSE	TRUE	FALSE	FALSE	1	0
LOC101833099	A0A1U7Q4S1	101833099	FALSE	TRUE	LOC101833099				FALSE	FALSE	FALSE	FALSE	0	1
Ms4a1	A0A1U7Q4S5;A0A3Q0CN44	101836488	TRUE	TRUE	MS4A1	P11836	931	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Adra2c	A0A1U7Q4S6	101842237	FALSE	TRUE	ADRA2C	P18825	152	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Fgfr3	A0A1U7Q4T4;A0A1U7QBQ7;A0A1U7QLZ9;A0A1U8BLA0;A0A1U8BP55;A0A1U8BXD8	101826351	FALSE	TRUE	FGFR3	P22607	2261	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
Maea	A0A1U7Q4T6	101828893	FALSE	FALSE	MAEA	Q7L5Y9	10296		FALSE	TRUE	FALSE	TRUE	1	1
Pik3ip1	A0A1U7Q4T8;A0A3Q0CQ91	101830419	FALSE	FALSE	PIK3IP1	Q96FE7	113791		TRUE	FALSE	FALSE	TRUE	1	1
Chrm1	A0A1U7Q4U1	101828505	FALSE	TRUE	CHRM1	P11229	1128		TRUE	FALSE	FALSE	TRUE	1	2
Galnt5	A0A1U7Q4W0	101826869	FALSE	FALSE	GALNT5	Q7Z7M9	11227	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Ehd1	A0A1U7Q4W1	101843536	FALSE	TRUE	EHD1	Q9H4M9	10938		FALSE	TRUE	FALSE	TRUE	1	2
Chsy3	A0A1U7Q4Y2	101840633	FALSE	FALSE	CHSY3	Q70JA7	337876	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Cd248	A0A1U7Q4Y7	101839243	FALSE	FALSE	CD248	Q9HCU0	57124		TRUE	FALSE	TRUE	TRUE	2	1
Lox	A0A1U7Q4Z4;A0A1U7QC09	101827746	FALSE	FALSE	LOX	P28300	4015	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Ano1	A0A1U7Q511;A0A3Q0CK28;A0A3Q0CQV9;A0A3Q0CSE2	101838895	FALSE	TRUE	ANO1	Q5XXA6	55107		TRUE	FALSE	FALSE	TRUE	1	2
Mrgprg	A0A1U7Q515	101841845	FALSE	FALSE	MRGPRG	Q86SM5	386746		TRUE	FALSE	FALSE	TRUE	1	1
LOC101830682	A0A1U7Q520;A0A1U8BX94;A0A3Q0CNT0	101830682	FALSE	TRUE	LOC101830682				FALSE	FALSE	FALSE	FALSE	0	1
Tspan4	A0A1U7Q527;A0A3Q0CRK7	101833885	FALSE	TRUE	TSPAN4	O14817	7106	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Rplp2	A0A1U7Q529;A0A1U8CQN0	101835718	FALSE	FALSE	RPLP2	P05387	6181	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
LOC101825730	A0A1U7Q530	101825730	FALSE	TRUE	LOC101825730				FALSE	FALSE	FALSE	FALSE	0	1
Mpzl2	A0A1U7Q532;A0A1U8BLJ5		FALSE	FALSE	MPZL2	O60487	10205	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Hras	A0A1U7Q533;A0A3Q0CLQ6	101838968	FALSE	TRUE	HRAS	P01112	3265		FALSE	FALSE	FALSE	TRUE	0	2
LOC101844240	A0A1U7Q536	101844240	FALSE	TRUE	LOC101844240				FALSE	FALSE	FALSE	FALSE	0	1
Esam	A0A1U7Q547	101826170	FALSE	FALSE	ESAM	Q96AP7	90952	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Panx3	A0A1U7Q549	101827837	FALSE	TRUE	PANX3	Q96QZ0	116337		FALSE	FALSE	FALSE	TRUE	0	2
LOC101829964	A0A1U7Q551	101829964	FALSE	TRUE	LOC101829964				FALSE	FALSE	FALSE	FALSE	0	1
LOC101831838	A0A1U7Q553	101831838	FALSE	TRUE	LOC101831838				FALSE	FALSE	FALSE	FALSE	0	1
Gpr26	A0A1U7Q554	101835891	FALSE	FALSE	GPR26	Q8NDV2	2849		TRUE	FALSE	FALSE	TRUE	1	1
LOC101833321	A0A1U7Q555	101833321	FALSE	TRUE	LOC101833321				FALSE	FALSE	FALSE	FALSE	0	1
LOC101835311	A0A1U7Q557	101835311	FALSE	TRUE	LOC101835311				FALSE	FALSE	FALSE	FALSE	0	1
LOC101837138	A0A1U7Q559	101837138	FALSE	TRUE	LOC101837138				FALSE	FALSE	FALSE	FALSE	0	1
Slc5a2	A0A1U7Q560;A0A1U8C533	101841667	FALSE	FALSE	SLC5A2	P31639	6524		TRUE	FALSE	FALSE	TRUE	1	1
LOC101839012	A0A1U7Q561	101839012	FALSE	TRUE	LOC101839012				FALSE	FALSE	FALSE	FALSE	0	1
Itgam	A0A1U7Q562;A0A1U8CAC9;A0A3Q0CU57	101843173	TRUE	TRUE	ITGAM	P11215	3684	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
LOC101840356	A0A1U7Q563	101840356	FALSE	TRUE	LOC101840356				FALSE	FALSE	FALSE	FALSE	0	1
LOC101841704	A0A1U7Q565	101841704	FALSE	TRUE	LOC101841704				FALSE	FALSE	FALSE	FALSE	0	1
Tmem225	A0A1U7Q567	101843306	FALSE	FALSE	TMEM225	Q6GV28	338661		TRUE	FALSE	FALSE	FALSE	1	0
Crtam	A0A1U7Q569	101823009	FALSE	TRUE	CRTAM	O95727	56253		TRUE	FALSE	FALSE	TRUE	1	2
Itgal	A0A1U7Q573	101830558	TRUE	TRUE	ITGAL	P20701	3683	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
C2cd2l	A0A1U7Q574;A0A1U7QAB8	101828631	FALSE	TRUE	C2CD2L	O14523	9854		FALSE	FALSE	FALSE	TRUE	0	2
Treh	A0A1U7Q581;A0A1U7QAD2	101833582	FALSE	FALSE	TREH	O43280	11181		TRUE	FALSE	FALSE	TRUE	1	1
Tmprss13	A0A1U7Q586	101838653	FALSE	FALSE	TMPRSS13	Q9BYE2	84000		TRUE	FALSE	FALSE	FALSE	1	0
Sidt2	A0A1U7Q588;A0A1U7QCL4;A0A1U8BMI5;A0A1U8BYM5	101839994	FALSE	TRUE	SIDT2	Q8NBJ9	51092	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Cadm1	A0A1U7Q590;A0A1U7Q592;A0A1U7QAE8;A0A1U7QCM3;A0A1U7QKM1;A0A1U7QN22	101842864	FALSE	TRUE	CADM1	Q9BY67	23705	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Il21r	A0A1U7Q591	101826670	FALSE	FALSE	IL21R	Q9HBE5	50615		TRUE	FALSE	FALSE	TRUE	1	1
Chp2	A0A1U7Q593;A0A3Q0CVZ6	101828951	FALSE	TRUE	CHP2	O43745	63928		FALSE	FALSE	FALSE	TRUE	0	2
Gldn	A0A1U7Q5A8	101836795	FALSE	FALSE	GLDN	Q6ZMI3	342035		TRUE	FALSE	TRUE	TRUE	2	1
LOC101831802	A0A1U7Q5A9	101831802	FALSE	TRUE	LOC101831802				FALSE	FALSE	FALSE	FALSE	0	1
LOC101834673	A0A1U7Q5B1	101834673	FALSE	TRUE	LOC101834673				FALSE	FALSE	FALSE	FALSE	0	1
Cspg4	A0A1U7Q5B4	101843205	FALSE	TRUE	CSPG4	Q6UVK1	1464	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
LOC101823769	A0A1U7Q5B5	101823769	FALSE	TRUE	LOC101823769				FALSE	FALSE	FALSE	FALSE	0	1
LOC101826672	A0A1U7Q5B7	101826672	FALSE	TRUE	LOC101826672				FALSE	FALSE	FALSE	FALSE	0	1
LOC101830918	A0A1U7Q5B9	101830918	FALSE	TRUE	LOC101830918				FALSE	FALSE	FALSE	FALSE	0	1
LOC101837207	A0A1U7Q5C1	101837207	FALSE	TRUE	LOC101837207				FALSE	FALSE	FALSE	FALSE	0	1
Stoml1	A0A1U7Q5C2;A0A1U7QCT9	101829965	FALSE	TRUE	STOML1	Q9UBI4	9399		FALSE	FALSE	FALSE	TRUE	0	2
LOC101839878	A0A1U7Q5C3	101839878	FALSE	TRUE	LOC101839878				FALSE	FALSE	FALSE	FALSE	0	1
Neo1	A0A1U7Q5C4;A0A1U7QAL0;A0A1U8BLZ2;A0A1U8BMJ0;A0A1U8BQP9;A0A1U8BQQ3;A0A1U8BXZ0;A0A1U8BYM9	101833583	FALSE	TRUE	NEO1	Q92859	4756	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
LOC101842029	A0A1U7Q5C5	101842029	FALSE	TRUE	LOC101842029				FALSE	FALSE	FALSE	FALSE	0	1
Hexa	A0A1U7Q5C6;A0A1U8BM61;A0A1U8BMR2	101834712	FALSE	FALSE	HEXA	P06865	3073	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
LOC101843645	A0A1U7Q5C7	101843645	FALSE	TRUE	LOC101843645				FALSE	FALSE	FALSE	FALSE	0	1
LOC101824750	A0A1U7Q5C9	101824750	FALSE	TRUE	LOC101824750				FALSE	FALSE	FALSE	FALSE	0	1
Pcdh10	A0A1U7Q5D2;A0A1U7QAN0;A0A1U7QCW6	101829160	FALSE	TRUE	PCDH10	Q9P2E7	57575		TRUE	FALSE	FALSE	TRUE	1	2
Mfsd8	A0A1U7Q5D4	101831743	FALSE	FALSE	MFSD8	Q8NHS3	256471	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
Ehd4	A0A1U7Q5E9	101832151	FALSE	FALSE	EHD4	Q9H223	30844		FALSE	TRUE	FALSE	TRUE	1	1
Tyro3	A0A1U7Q5F1	101834235	TRUE	FALSE	TYRO3	Q06418	7301	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	1
Nceh1	A0A1U7Q5F2	101827136	FALSE	FALSE	NCEH1	Q6PIU2	57552	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Dll4	A0A1U7Q5F3	101836575	FALSE	FALSE	DLL4	Q9NR61	54567		TRUE	FALSE	FALSE	TRUE	1	1
Myadml2	A0A1U7Q5G2	101836796	FALSE	FALSE	MYADML2	A6NDP7	255275		TRUE	FALSE	FALSE	FALSE	1	0
Arhgdia	A0A1U7Q5G4	101838210	FALSE	TRUE	ARHGDIA				FALSE	FALSE	FALSE	FALSE	0	1
LOC101829572	A0A1U7Q5H1	101829572	FALSE	TRUE	LOC101829572				FALSE	FALSE	FALSE	FALSE	0	1
LOC101830920	A0A1U7Q5H4	101830920	FALSE	TRUE	LOC101830920				FALSE	FALSE	FALSE	FALSE	0	1
Baiap2	A0A1U7Q5H5;A0A1U7QAV7;A0A1U7QL48;A0A1U8BRT6;A0A3Q0CRL7	101843935	FALSE	TRUE	BAIAP2	Q9UQB8	10458		FALSE	FALSE	FALSE	TRUE	0	2
LOC101832242	A0A1U7Q5H7	101832242	FALSE	TRUE	LOC101832242				FALSE	FALSE	FALSE	FALSE	0	1
LOC101833807	A0A1U7Q5H9	101833807	FALSE	TRUE	LOC101833807				FALSE	FALSE	FALSE	FALSE	0	1
Calhm2	A0A1U7Q5I4	101829031	FALSE	FALSE	CALHM2	Q9HA72	51063		TRUE	FALSE	FALSE	TRUE	1	1
Bdnf	A0A1U7Q5I5	101837384	FALSE	FALSE	BDNF	P23560	627	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
LOC101837634	A0A1U7Q5J9	101837634	FALSE	TRUE	LOC101837634				FALSE	FALSE	FALSE	FALSE	0	1
LOC101843528	A0A1U7Q5K5	101843528	FALSE	TRUE	LOC101843528				FALSE	FALSE	FALSE	FALSE	0	1
Slc16a5	A0A1U7Q5L0	101823098	FALSE	FALSE	SLC16A5	O15375	9121		TRUE	FALSE	FALSE	TRUE	1	1
Syt13	A0A1U7Q5L2	101835115	FALSE	TRUE	SYT13	Q7L8C5	57586		FALSE	TRUE	FALSE	TRUE	1	2
Ptprcap	A0A1U7Q5M0	101840490	FALSE	TRUE	PTPRCAP	Q14761	5790		FALSE	FALSE	FALSE	TRUE	0	2
Gprc5c	A0A1U7Q5M2	101828980	FALSE	FALSE	GPRC5C	Q9NQ84	55890		TRUE	FALSE	FALSE	TRUE	1	1
Tspan32	A0A1U7Q5M3	101823764	FALSE	FALSE	TSPAN32	Q96QS1	10077		FALSE	FALSE	TRUE	TRUE	1	1
Kcnj2	A0A1U7Q5M8	101832708	FALSE	TRUE	KCNJ2	P63252	3759		FALSE	FALSE	FALSE	TRUE	0	2
Adam12	A0A1U7Q5M9	101833292	FALSE	TRUE	ADAM12	O43184	8038	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Rgs9	A0A1U7Q5N4;A0A1U7QDH6	101835841	FALSE	TRUE	RGS9	O75916	8787		FALSE	FALSE	FALSE	TRUE	0	2
LOC101828593	A0A1U7Q5N6	101828593	FALSE	TRUE	LOC101828593				FALSE	FALSE	FALSE	FALSE	0	1
Cacng1	A0A1U7Q5N7	101838313	FALSE	TRUE	CACNG1	Q06432	786		TRUE	FALSE	FALSE	TRUE	1	2
LOC101830739	A0A1U7Q5N9	101830739	FALSE	TRUE	LOC101830739				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832321	A0A1U7Q5P2	101832321	FALSE	TRUE	LOC101832321				FALSE	FALSE	FALSE	FALSE	0	1
Umod	A0A1U7Q5P4	101829475	FALSE	TRUE	UMOD	P07911	7369		TRUE	FALSE	FALSE	TRUE	1	2
LOC101833892	A0A1U7Q5P5	101833892	FALSE	TRUE	LOC101833892				FALSE	FALSE	FALSE	FALSE	0	1
Cd79b	A0A1U7Q5P6	101843129	FALSE	TRUE	CD79B	P40259	974	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
LOC101835722	A0A1U7Q5P8	101835722	FALSE	TRUE	LOC101835722				FALSE	FALSE	FALSE	FALSE	0	1
LOC101837024	A0A1U7Q5Q2	101837024	FALSE	TRUE	LOC101837024				FALSE	FALSE	FALSE	FALSE	0	1
LOC101839428	A0A1U7Q5Q5		FALSE	TRUE	LOC101839428				FALSE	FALSE	FALSE	FALSE	0	1
Nsf	A0A1U7Q5Q7	101830954	FALSE	TRUE	NSF	P46459	4905		FALSE	FALSE	FALSE	TRUE	0	2
LOC101841309	A0A1U7Q5Q8	101841309	FALSE	TRUE	LOC101841309				FALSE	FALSE	FALSE	FALSE	0	1
LOC101842660	A0A1U7Q5R2	101842660	FALSE	TRUE	LOC101842660				FALSE	FALSE	FALSE	FALSE	0	1
Mpp2	A0A1U7Q5R3;A0A1U7QDM7	101836348	FALSE	FALSE	MPP2	Q14168	4355		FALSE	TRUE	FALSE	TRUE	1	1
LOC101844247	A0A1U7Q5R5	101844247	FALSE	TRUE	LOC101844247				FALSE	FALSE	FALSE	FALSE	0	1
LOC101822978	A0A1U7Q5R8	101822978	FALSE	TRUE	LOC101822978				FALSE	FALSE	FALSE	FALSE	0	1
LOC101824583	A0A1U7Q5S1	101824583	FALSE	TRUE	LOC101824583				FALSE	FALSE	FALSE	FALSE	0	1
Psd	A0A1U7Q5S3;A0A1U8BYA2	101825961	FALSE	TRUE	PSD	A5PKW4	5662		FALSE	FALSE	FALSE	TRUE	0	2
LOC101826149	A0A1U7Q5S4	101826149	FALSE	TRUE	LOC101826149				FALSE	FALSE	FALSE	FALSE	0	1
LOC101828771	A0A1U7Q5S7	101828771	FALSE	TRUE	LOC101828771				FALSE	FALSE	FALSE	FALSE	0	1
LOC101830921	A0A1U7Q5T0	101830921	FALSE	TRUE	LOC101830921				FALSE	FALSE	FALSE	FALSE	0	1
LOC101832243	A0A1U7Q5T3	101832243	FALSE	TRUE	LOC101832243				FALSE	FALSE	FALSE	FALSE	0	1
LOC101833559	A0A1U7Q5T6	101833559	FALSE	TRUE	LOC101833559				FALSE	FALSE	FALSE	FALSE	0	1
LOC101835377	A0A1U7Q5T9	101835377	FALSE	TRUE	LOC101835377				FALSE	FALSE	FALSE	FALSE	0	1
Ccr10	A0A1U7Q5U0	101830506	TRUE	FALSE	CCR10	P46092	2826		TRUE	FALSE	TRUE	TRUE	3	1
LOC101836942	A0A1U7Q5U2	101836942	FALSE	TRUE	LOC101836942				FALSE	FALSE	FALSE	FALSE	0	1
LOC101838280	A0A1U7Q5U5	101838280	FALSE	TRUE	LOC101838280				FALSE	FALSE	FALSE	FALSE	0	1
LOC101839881	A0A1U7Q5U8	101839881	FALSE	TRUE	LOC101839881				FALSE	FALSE	FALSE	FALSE	0	1
Muc1	A0A1U7Q5V8	101835702	FALSE	FALSE	MUC1	P15941	4582		TRUE	TRUE	FALSE	TRUE	2	1
Ffar4	A0A1U7Q5X4	101834853	FALSE	TRUE	FFAR4	Q5NUL3	338557		TRUE	FALSE	FALSE	TRUE	1	2
Tmem37	A0A1U7Q5Y1	101824341	FALSE	FALSE	TMEM37	Q8WXS4	140738		TRUE	FALSE	FALSE	FALSE	1	0
Ptpn4	A0A1U7Q5Y9;A0A1U8BNR7;A0A1U8BP79;A0A1U8BZN8	101832531	FALSE	TRUE	PTPN4	P29074	5775		FALSE	FALSE	FALSE	TRUE	0	2
Cd274	A0A1U7Q5Z5;A0A3Q0CJK3	101830642	TRUE	TRUE	CD274	Q9NZQ7	29126	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Tjp2	A0A1U7Q607;A0A1U8C7K3		FALSE	TRUE	TJP2	Q9UDY2	9414		FALSE	FALSE	FALSE	TRUE	0	2
Rtn4	A0A1U7Q608;A0A1U7QE52;A0A1U7QPH1	101843855	FALSE	FALSE	RTN4	Q9NQC3	57142	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
Tmem2	A0A1U7Q615	101843534	FALSE	TRUE	TMEM2				FALSE	FALSE	FALSE	FALSE	0	1
Anxa1	A0A1U7Q618	101823325	TRUE	TRUE	ANXA1	P04083	301		FALSE	FALSE	TRUE	TRUE	2	2
Lrrtm2	A0A1U7Q619	101836851	FALSE	FALSE	LRRTM2	O43300	26045		TRUE	FALSE	FALSE	TRUE	1	1
Cct4	A0A1U7Q620	101830326	FALSE	FALSE	CCT4	P50991	10575	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Ehbp1	A0A1U7Q623;A0A1U7QBM9;A0A1U7QE72;A0A1U7QM30;A0A1U7QPJ9	101831660	FALSE	TRUE	EHBP1	Q8NDI1	23301		FALSE	FALSE	FALSE	TRUE	0	2
LOC101827001	A0A1U7Q624	101827001	FALSE	TRUE	LOC101827001				FALSE	FALSE	FALSE	FALSE	0	1
LOC101828587	A0A1U7Q627	101828587	FALSE	TRUE	LOC101828587				FALSE	FALSE	FALSE	FALSE	0	1
Lims2	A0A1U7Q628;A0A1U8CLS5;A0A1U8CUJ1	101843271	FALSE	TRUE	LIMS2	Q7Z4I7	55679		FALSE	FALSE	FALSE	TRUE	0	2
LOC101832577	A0A1U7Q633	101832577	FALSE	TRUE	LOC101832577				FALSE	FALSE	FALSE	FALSE	0	1
LOC101833882	A0A1U7Q636	101833882	FALSE	TRUE	LOC101833882				FALSE	FALSE	FALSE	FALSE	0	1
Znf397	A0A1U7Q637	101826486	FALSE	TRUE	ZNF397	Q8NF99	84307		FALSE	FALSE	FALSE	TRUE	0	2
Bves	A0A1U7Q638	101840262	FALSE	TRUE	BVES	Q8NE79	11149	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
