UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
A0A5F7ZF69	699444	NFASC	FALSE	FALSE	23114	NFASC	O94856	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F7ZFB1	697763	AVPR2	FALSE	TRUE	554	AVPR2	P30518		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F7ZFG6	712577	TNFRSF13C	FALSE	FALSE	115650	TNFRSF13C	Q96RJ3		FALSE	TRUE	TRUE	TRUE	2	1
A0A5F7ZFV6	574254	KITLG	FALSE	TRUE	4254	KITLG	P21583	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	2
A0A5F7ZFY9	716520	GPR88	FALSE	FALSE	54112	GPR88	Q9GZN0		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZG37	705692	WNT5A	FALSE	FALSE	7474	WNT5A	P41221	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3	1
A0A5F7ZGH2	100428408	ECSCR	FALSE	FALSE	641700	ECSCR	Q19T08		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZGJ0	717960	TAS2R10	FALSE	FALSE	50839	TAS2R10	Q9NYW0		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZH52	718452	LOC718452	FALSE	TRUE	26539	OR10H1	Q9Y4A9		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F7ZI39	721549	SPNS2	FALSE	FALSE	124976	SPNS2	Q8IVW8		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZII6	693917	TNFSF13B	FALSE	FALSE	10673	TNFSF13B	Q9Y275		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZJ22	708309	RTP1	FALSE	FALSE	132112	RTP1	P59025		FALSE	FALSE	TRUE	TRUE	1	1
A0A5F7ZJ63	700573	WNT6	FALSE	FALSE	7475	WNT6	Q9Y6F9		FALSE	TRUE	TRUE	TRUE	2	1
A0A5F7ZJI8	613233	ADGRG1	FALSE	FALSE	9289	ADGRG1	Q9Y653	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A5F7ZJT0	716553	SHH	FALSE	TRUE	6469	SHH	Q15465		FALSE	TRUE	TRUE	TRUE	2	2
A0A5F7ZKD5	694583	EPHA3	FALSE	TRUE	2042	EPHA3	P29320	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F7ZKI1	698588	PIGO	FALSE	FALSE	84720	PIGO	Q8TEQ8		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F7ZKK1	717086	SUSD3	FALSE	FALSE	203328	SUSD3	Q96L08		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZKP2	722968	NRN1	FALSE	FALSE	51299	NRN1	Q9NPD7		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZKR7	718302	PECAM1	FALSE	FALSE	5175	PECAM1	P16284	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F7ZL43	717947	MAMU-DOA	FALSE	TRUE	3111	HLA-DOA	P06340		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F7ZL73	699444	NFASC	FALSE	FALSE	23114	NFASC	O94856	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F7ZLB0	701160	PTPRF	FALSE	FALSE	5792	PTPRF	P10586	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3	1
A0A5F7ZLC1	712052	RNFT1	FALSE	FALSE	51136	RNFT1	Q5M7Z0		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F7ZLE4	715618	ADGRA3	FALSE	FALSE	166647	ADGRA3	Q8IWK6	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F7ZLG1	696359	HRH1	FALSE	FALSE	3269	HRH1	P35367		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZLV7	708097	EXPH5	FALSE	FALSE	143888	POGLUT3	Q7Z4H8	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F7ZLY5	720575	ARSL	FALSE	FALSE	415	ARSL	P51690	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F7ZMD8	699219	PIGN	FALSE	FALSE	23556	PIGN	O95427	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F7ZMF3	696893	BPNT2	FALSE	FALSE	54928	BPNT2	Q9NX62	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F7ZNC1	711776	SUCNR1	FALSE	FALSE	56670	SUCNR1	Q9BXA5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F7ZNR7	708110	CD200	FALSE	FALSE	4345	CD200	P41217	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F7ZPG7	718311	ENTPD3	FALSE	FALSE	956	ENTPD3	O75355		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZQ05	703847	BEST4	FALSE	TRUE	266675	BEST4	Q8NFU0		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F7ZQ13	712365	VCAN	FALSE	FALSE	1462	VCAN	P13611	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F7ZQW5	713061	SLC8A3	FALSE	FALSE	6547	SLC8A3	P57103		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZRW1	697450	GALR1	FALSE	FALSE	2587	GALR1	P47211		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZSJ8	707352	NAGPA	FALSE	FALSE	51172	NAGPA	Q9UK23	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A5F7ZSK6	699211	JAML	FALSE	FALSE	196264	MPZL3	Q6UWV2		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F7ZTC0	709496	PTN	FALSE	FALSE	5764	PTN	P21246		FALSE	FALSE	TRUE	TRUE	1	1
A0A5F7ZTI2	713061	SLC8A3	FALSE	FALSE	6547	SLC8A3	P57103		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZTM1	707255	SLC2A12	FALSE	FALSE	154091	SLC2A12	Q8TD20		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZTM2	702021	MFSD5	FALSE	FALSE	84975	MFSD5	Q6N075		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZTQ1	707864	WNT4	FALSE	FALSE	54361	WNT4	P56705		FALSE	TRUE	TRUE	TRUE	2	1
A0A5F7ZTT2	709809	TMPRSS11B	FALSE	TRUE	132724	TMPRSS11B	Q86T26		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F7ZU06	613269	FN1	FALSE	FALSE	2335	FN1	P02751	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F7ZUI7	709998	SLC26A2	FALSE	FALSE	1836	SLC26A2	P50443	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F7ZUW4	574365	CNTN1	FALSE	FALSE	1272	CNTN1	Q12860	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F7ZUZ9	712201	FKTN	FALSE	FALSE	2218	FKTN	O75072	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F7ZVP8	710928	UNC93B1	FALSE	FALSE	81622	UNC93B1	Q9H1C4		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F7ZVR8	711426	GPC2	FALSE	TRUE	221914	GPC2	Q8N158		TRUE	FALSE	TRUE	TRUE	2	2
A0A5F7ZVW5	700104	SGCE	FALSE	TRUE	8910	SGCE	O43556	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F7ZW58	717404	CLEC1B	FALSE	FALSE	51266	CLEC1B	Q9P126	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F7ZWC2	718698	PEAR1	FALSE	FALSE	375033	PEAR1	Q5VY43	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F7ZWF2	703023	OR1F1	FALSE	TRUE	4992	OR1F1	O43749		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F7ZWK7	694043	RECK	FALSE	FALSE	8434	RECK	O95980	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F7ZWL3	704990	GPNMB	FALSE	FALSE	10457	GPNMB	Q14956	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F7ZWR7	712344	TMEM182	FALSE	FALSE	130827	TMEM182	Q6ZP80		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F7ZWW1	574344	GRIA2	FALSE	TRUE	2891	GRIA2	P42262	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A5F7ZWY4	711347	MOG	FALSE	FALSE	4340	MOG	Q16653		TRUE	FALSE	TRUE	TRUE	2	1
A0A5F7ZXJ3	719843	NECTIN4	FALSE	FALSE	81607	NECTIN4	Q96NY8		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZXU1	712350	TMIGD1	FALSE	FALSE	388364	TMIGD1	Q6UXZ0		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F7ZY94	695060	TMEM37	FALSE	FALSE	140738	TMEM37	Q8WXS4		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F7ZY96	704729	SLC44A5	FALSE	FALSE	204962	SLC44A5	Q8NCS7	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F7ZYK8	710241	PRF1	FALSE	FALSE	5551	PRF1	P14222	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F7ZZD8	699726	IFNAR2	FALSE	FALSE	3455	IFNAR2	P48551	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F7ZZP8	699623	PCDHB2	FALSE	TRUE	56133	PCDHB2	Q9Y5E7		TRUE	TRUE	FALSE	TRUE	2	2
A0A5F8A024	574358	SLC1A2	FALSE	FALSE	6506	SLC1A2	P43004		TRUE	FALSE	TRUE	TRUE	2	1
A0A5F8A0R6	696264	TAS2R1	FALSE	FALSE	50834	TAS2R1	Q9NYW7		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A106	696644	AP3S1	FALSE	FALSE	1176	AP3S1	Q92572		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8A1G2	697376	RSPO2	FALSE	FALSE	340419	RSPO2	Q6UXX9		FALSE	TRUE	TRUE	FALSE	2	0
A0A5F8A1T9	706324	UBA1	FALSE	FALSE	7317	UBA1	P22314	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A2H0	719964	OR6N2	FALSE	TRUE	81442	OR6N2	Q8NGY6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A2N5	701357	ISLR2	FALSE	FALSE	57611	ISLR2	Q6UXK2		TRUE	TRUE	TRUE	TRUE	3	1
A0A5F8A3A1	702979	UGT8	FALSE	FALSE	7368	UGT8	Q16880	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A3A8	710629	SLC7A2	FALSE	FALSE	6542	SLC7A2	P52569	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A3C4	714610	PROM1	FALSE	FALSE	8842	PROM1	O43490	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8A3I3	719843	NECTIN4	FALSE	FALSE	81607	NECTIN4	Q96NY8		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A3Q6	703169	GPR153	FALSE	FALSE	387509	GPR153	Q6NV75		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A4A5	705794	GRIA4	FALSE	TRUE	2893	GRIA4	P48058		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A4A8	704017	SLC38A6	FALSE	FALSE	145389	SLC38A6	Q8IZM9	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F8A4K0	710244	EDA2R	FALSE	TRUE	60401	EDA2R	Q9HAV5		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A4S7	699330	MPZL2	FALSE	FALSE	10205	MPZL2	O60487	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A5F8A5K0	722968	NRN1	FALSE	FALSE	51299	NRN1	Q9NPD7		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A5W5	694985	MFAP3L	FALSE	FALSE	9848	MFAP3L	O75121	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A5Y6	700508	PCDHB8	FALSE	TRUE	56128	PCDHB8	Q9UN66		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A625	693896	IKBIP	FALSE	FALSE	121457	IKBIP	Q70UQ0	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A6A9	717965	OR7C2	FALSE	TRUE	26658	OR7C2	O60412		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A6B8	719969	MPZ	FALSE	TRUE	4359	MPZ	P25189	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8A6D5	699489	IFNGR2	FALSE	FALSE	3460	IFNGR2	P38484		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A6N2	697204	PANX1	FALSE	TRUE	24145	PANX1	Q96RD7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8A714	700973	LHFPL4	FALSE	FALSE	375323	LHFPL4	Q7Z7J7		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A795	702100	OR10Q1	FALSE	TRUE	219960	OR10Q1	Q8NGQ4		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A7D1	704326	ABCC5	FALSE	FALSE	10057	ABCC5	O15440	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A7M9	719383	SSR2	FALSE	FALSE	6746	SSR2	P43308	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A874	713737	LAG3	FALSE	FALSE	3902	LAG3	P18627		TRUE	TRUE	TRUE	TRUE	3	1
A0A5F8A8E7	699997	LOX	FALSE	FALSE	4015	LOX	P28300	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A8J6	697421	GPA33	FALSE	TRUE	10223	GPA33	Q99795		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8A8L3	711264	F13A1	FALSE	FALSE	2162	F13A1	P00488	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8A8P3	710301	CHRNE	FALSE	FALSE	1145	CHRNE	Q04844		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8A926	699444	NFASC	FALSE	FALSE	23114	NFASC	O94856	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A972	707799	STS	FALSE	FALSE	412	STS	P08842	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A9K2	707776	GP5	FALSE	FALSE	2814	GP5	P40197	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8A9M0	718302	PECAM1	FALSE	FALSE	5175	PECAM1	P16284	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8A9N2	699219	PIGN	FALSE	FALSE	23556	PIGN	O95427	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F8A9X1	701499	TMEM63A	FALSE	FALSE	9725	TMEM63A	O94886	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8AA79	699096	ST3GAL6	FALSE	FALSE	10402	ST3GAL6	Q9Y274	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8AAV0	696516	SLC7A11	FALSE	FALSE	23657	SLC7A11	Q9UPY5		FALSE	FALSE	TRUE	TRUE	1	1
A0A5F8AB01	716960	OR51G2	FALSE	TRUE	81282	OR51G2	Q8NGK0		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AB78	706537	TSPAN5	FALSE	FALSE	10098	TSPAN5	P62079		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ABC3	574368	NLGN2	FALSE	TRUE	57555	NLGN2	Q8NFZ4	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8ABN7	703534	CTSD	FALSE	FALSE	1509	CTSD	P07339	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8ABU2	574317	ATP2B4	FALSE	FALSE	493	ATP2B4	P23634		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AC06	704754	FZD4	FALSE	FALSE	8322	FZD4	Q9ULV1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8AC39	707492	LHFPL1	FALSE	FALSE	340596	LHFPL1	Q86WI0		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F8ACT8	697446	GPRC5C	FALSE	FALSE	55890	GPRC5C	Q9NQ84		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ADQ8	701205	HHIP	FALSE	FALSE	64399	HHIP	Q96QV1	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3	1
A0A5F8ADR2	707221	TPRA1	FALSE	FALSE	131601	TPRA1	Q86W33		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F8ADS8	716694	PIK3IP1	FALSE	FALSE	113791	PIK3IP1	Q96FE7		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ADY2	717947	MAMU-DOA	FALSE	TRUE	3111	HLA-DOA	P06340		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AE97	735311	CCR5	FALSE	FALSE	1234	CCR5	P51681		TRUE	TRUE	TRUE	TRUE	3	1
A0A5F8AEN4	718952	LHFPL5	FALSE	FALSE	222662	LHFPL5	Q8TAF8		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AEZ2	720271	CACNG7	FALSE	FALSE	59284	CACNG7	P62955		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AF57	716545	BEST2	FALSE	TRUE	54831	BEST2	Q8NFU1		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AFZ7	718464	ARHGAP32	FALSE	FALSE	9743	ARHGAP32	A7KAX9		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8AFZ8	707595	DLK1	FALSE	FALSE	8788	DLK1	P80370		TRUE	TRUE	FALSE	FALSE	2	0
A0A5F8AGU8	697706	OR5H2	FALSE	TRUE	79310	OR5H2	Q8NGV7		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AHC7	715236	TIMD4	FALSE	FALSE	91937	TIMD4	Q96H15		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F8AHE6	712918	TDGF1	FALSE	TRUE	6997	TDGF1	P13385		TRUE	TRUE	TRUE	TRUE	3	2
A0A5F8AHM9	712282	HPS3	FALSE	FALSE	84343	HPS3	Q969F9		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8AHQ1	710294	NFAM1	FALSE	FALSE	150372	NFAM1	Q8NET5		TRUE	TRUE	FALSE	TRUE	2	1
A0A5F8AHQ3	698888	ITGA8	FALSE	TRUE	8516	ITGA8	P53708	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A5F8AHQ5	574354	SLCO1B3	FALSE	TRUE	28234	SLCO1B3	Q9NPD5		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AHR0	713474	OR52E4	FALSE	TRUE	390081	OR52E4	Q8NGH9		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AI57	703878	CD226	FALSE	FALSE	10666	CD226	Q15762	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8AI98	710926	RNF149	FALSE	FALSE	284996	RNF149	Q8NC42	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A5F8AIE0	694742	CCKAR	FALSE	FALSE	886	CCKAR	P32238		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AIT9	696487	KCNV2	FALSE	TRUE	169522	KCNV2	Q8TDN2		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AIX2	574113	TUBB	FALSE	FALSE	203068	TUBB	P07437	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8AJ31	695390	SYT1	FALSE	FALSE	6857	SYT1	P21579		FALSE	TRUE	FALSE	TRUE	1	1
A0A5F8AJ48	705192	SLC34A3	FALSE	TRUE	142680	SLC34A3	Q8N130		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AJF3	717399	EFNA1	FALSE	FALSE	1942	EFNA1	P20827	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8AJV0	704980	CD47	FALSE	FALSE	961	CD47	Q08722	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8AK49	704980	CD47	FALSE	FALSE	961	CD47	Q08722	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8AL72	100425623	HPS1	FALSE	FALSE	3257	HPS1	Q92902		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8ALP2	696630	PRPH2	FALSE	FALSE	5961	PRPH2	P23942		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ALP7	697555	GPRC5A	FALSE	FALSE	9052	GPRC5A	Q8NFJ5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8ALW7	699152	OR4D9	FALSE	TRUE	390199	OR4D9	Q8NGE8		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AM77	696990	NTN3	FALSE	FALSE	4917	NTN3	O00634	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8AML7	702068	EMB	FALSE	TRUE	133418	EMB	Q6PCB8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8AMY4	713788	TXNDC15	FALSE	FALSE	79770	TXNDC15	Q96J42	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8AN03	714370	CD55	FALSE	FALSE	1604	CD55	P08174	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8ANL5	706295	EPHA1	FALSE	TRUE	2041	EPHA1	P21709	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A5F8ANS0	711510	TMPRSS11D	FALSE	TRUE	9407	TMPRSS11D	O60235		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AP11	714610	PROM1	FALSE	FALSE	8842	PROM1	O43490	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5F8AP74	698222	ATP4B	FALSE	TRUE	496	ATP4B	P51164		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AP75	711926	GLRA2	FALSE	TRUE	2742	GLRA2	P23416		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8APR1	717212	EGFL8	FALSE	FALSE	9374	PPT2	Q9UMR5	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8APZ8	713317	RALY	FALSE	FALSE	22913	RALY	Q9UKM9	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A5F8AQ95	700759	UBL4A	FALSE	FALSE	8273	SLC10A3	P09131		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F8AQS1	713321	SLC40A1	FALSE	FALSE	30061	SLC40A1	Q9NP59		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8AQS6	710231	OR5V1	FALSE	TRUE	81696	OR5V1	Q9UGF6		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8AQY2	710796	FZD5	FALSE	FALSE	7855	FZD5	Q13467		TRUE	TRUE	TRUE	TRUE	3	1
A0A5F8AR19	706941	ANXA5	FALSE	FALSE	308	ANXA5	P08758		FALSE	TRUE	TRUE	TRUE	2	1
A0A5F8ARS5	697446	GPRC5C	FALSE	FALSE	55890	GPRC5C	Q9NQ84		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ARV6	711762	GPM6B	FALSE	FALSE	2824	GPM6B	Q13491	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8ARY8	701540	ANO6	FALSE	FALSE	196527	ANO6	Q4KMQ2	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5F8ARZ4	708431	HSP90AA1	FALSE	FALSE	3320	HSP90AA1	P07900	3 - unspecific	FALSE	FALSE	TRUE	TRUE	2	1
A0A5F8AS01	693922	IQSEC1	FALSE	FALSE	9922	IQSEC1	Q6DN90		FALSE	TRUE	FALSE	FALSE	1	0
A0A5F8ASK5	700236	PDGFC	FALSE	FALSE	56034	PDGFC	Q9NRA1		FALSE	FALSE	TRUE	TRUE	1	1
A0A5F8ASM1	718197	LYPD3	FALSE	FALSE	27076	LYPD3	O95274	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8ASP6	718902	KCNE3	FALSE	FALSE	10008	KCNE3	Q9Y6H6	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A5F8ASX8	695106	ADRA1B	FALSE	TRUE	147	ADRA1B	P35368		TRUE	FALSE	FALSE	TRUE	1	2
A0A5F8ATF2	699191	GUCY2C	FALSE	FALSE	2984	GUCY2C	P25092		TRUE	FALSE	FALSE	TRUE	1	1
A0A5F8ATH7	702736	LSMEM1	FALSE	FALSE	286006	LSMEM1	Q8N8F7		TRUE	FALSE	FALSE	FALSE	1	0
A0A5F8AU49	714238	CNNM2	FALSE	FALSE	54805	CNNM2	Q9H8M5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A5F8AUE5	716690	IL6R	FALSE	FALSE	3570	IL6R	P08887		TRUE	FALSE	TRUE	TRUE	2	1
A0A5F8AV45	697830	MS4A2	FALSE	TRUE	2206	MS4A2	Q01362		FALSE	TRUE	TRUE	TRUE	2	2
A0A5K1TYG0	706313	ATL1	FALSE	FALSE	51062	ATL1	Q8WXF7	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A5K1U1A1	716157	STX6	FALSE	FALSE	10228	STX6	O43752		FALSE	TRUE	FALSE	TRUE	1	1
A0A5K1U1J8	713370	ACHE	FALSE	FALSE	43	ACHE	P22303	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A5K1UIJ6	697504	L1CAM	FALSE	FALSE	3897	L1CAM	P32004	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5K1UJU3	574333	CNTN2	FALSE	TRUE	6900	CNTN2	Q02246		TRUE	TRUE	TRUE	TRUE	3	2
A0A5K1ULN0	705759	IL21R	FALSE	FALSE	50615	IL21R	Q9HBE5		TRUE	FALSE	FALSE	TRUE	1	1
A0A5K1UT92	718903	SLC16A6	FALSE	FALSE	9120	SLC16A6	O15403		TRUE	FALSE	FALSE	TRUE	1	1
A0A5K1UTH2	704887	ADGRF5	FALSE	FALSE	221395	ADGRF5	Q8IZF2	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5K1UTZ2	712190	KCNH1	FALSE	TRUE	3756	KCNH1	O95259		FALSE	FALSE	TRUE	TRUE	1	2
A0A5K1UV41	574317	ATP2B4	FALSE	FALSE	493	ATP2B4	P23634		TRUE	FALSE	FALSE	TRUE	1	1
A0A5K1UVM9	718302	PECAM1	FALSE	FALSE	5175	PECAM1	P16284	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A5K1UXT6	709548	LMBR1L	FALSE	FALSE	55716	LMBR1L	Q6UX01		TRUE	FALSE	FALSE	TRUE	1	1
A0A5K1VAF5	698437	MPZL1	FALSE	TRUE	9019	MPZL1	O95297	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A5K1VBL3	702346	SLC6A9	FALSE	TRUE	6536	SLC6A9	P48067	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
