Gene Name	UniProt	GeneID	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
AGPS	O00116	8540	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
SGK1	O00141	6446		FALSE	FALSE	FALSE	TRUE	0
FZD9	O00144	8326		TRUE	TRUE	TRUE	TRUE	3
GPR25	O00155	2848		TRUE	FALSE	FALSE	TRUE	1
MYO1C	O00159	4641		FALSE	FALSE	FALSE	TRUE	0
SNAP23	O00161	8773		FALSE	TRUE	FALSE	TRUE	1
HAX1	O00165	10456		FALSE	FALSE	FALSE	TRUE	0
FXYD1	O00168	5348		FALSE	FALSE	FALSE	TRUE	0
KCNK1	O00180	3775		FALSE	FALSE	FALSE	TRUE	0
STXBP3	O00186	6814		FALSE	TRUE	FALSE	TRUE	1
AP4M1	O00189	9179		FALSE	TRUE	FALSE	FALSE	1
ARVCF	O00192	421		FALSE	TRUE	FALSE	TRUE	1
RAB27B	O00194	5874		FALSE	FALSE	FALSE	TRUE	0
AP3B1	O00203	8546		FALSE	TRUE	FALSE	FALSE	1
TLR4	O00206	7099	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
RHOD	O00212	29984		FALSE	FALSE	FALSE	TRUE	0
APBB1	O00213	322		FALSE	FALSE	FALSE	TRUE	0
HAS3	O00219	3038		FALSE	FALSE	FALSE	TRUE	0
TNFRSF10A	O00220	8797		TRUE	FALSE	TRUE	TRUE	2
GRM8	O00222	2918		TRUE	FALSE	FALSE	TRUE	1
BMPR1B	O00238	658		FALSE	FALSE	FALSE	TRUE	0
SIRPB1	O00241;Q5TFQ8	10326	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
F2RL2	O00254	2151		TRUE	FALSE	FALSE	TRUE	1
MEN1	O00255	4221		FALSE	FALSE	FALSE	TRUE	0
PGRMC1	O00264	10857		FALSE	TRUE	FALSE	TRUE	1
GPR31	O00270	2853		TRUE	FALSE	FALSE	TRUE	1
DFFA	O00273	1676		FALSE	FALSE	FALSE	TRUE	0
HIP1	O00291	3092		FALSE	FALSE	FALSE	TRUE	0
TULP1	O00294	7287		FALSE	FALSE	FALSE	TRUE	0
CLIC1	O00299	1192		FALSE	FALSE	FALSE	TRUE	0
TNFRSF11B	O00300	4982	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
CACNB4	O00305	785		FALSE	FALSE	FALSE	TRUE	0
UPK1A	O00322	11045		TRUE	FALSE	TRUE	TRUE	2
PIK3CD	O00329	5293		FALSE	FALSE	FALSE	TRUE	0
SLC28A1	O00337	9154		TRUE	FALSE	FALSE	TRUE	1
SLC1A7	O00341	6512		TRUE	FALSE	FALSE	TRUE	1
QSOX1	O00391	5768	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
P2RY10	O00398	27334	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLC33A1	O00400	9197		TRUE	FALSE	FALSE	TRUE	1
WASL	O00401	8976		FALSE	FALSE	FALSE	TRUE	0
PDE2A	O00408	5138		FALSE	FALSE	FALSE	TRUE	0
CCRL2	O00421	9034		TRUE	FALSE	TRUE	TRUE	2
DNM1L	O00429	10059		FALSE	FALSE	FALSE	TRUE	0
PIK3C2A	O00443	5286		FALSE	FALSE	FALSE	TRUE	0
PLK4	O00444	10733		FALSE	FALSE	FALSE	TRUE	0
SYT5	O00445	6861		FALSE	TRUE	FALSE	TRUE	1
GFRA2	O00451	2675	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
GOLIM4	O00461	27333	2 - putative	FALSE	FALSE	FALSE	FALSE	1
MANBA	O00462	4126		FALSE	FALSE	FALSE	TRUE	0
TRAF5	O00463	7188		FALSE	FALSE	FALSE	TRUE	0
AGRN	O00468	375790	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
PLOD2	O00469	5352	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
SLC17A3	O00476	10786		FALSE	FALSE	FALSE	TRUE	0
BTN3A3	O00478	10384	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
BTN3A1	O00481	11119		TRUE	FALSE	TRUE	TRUE	2
BIN1	O00499	274		FALSE	FALSE	FALSE	TRUE	0
CLDN5	O00501	7122		FALSE	FALSE	FALSE	TRUE	0
KRIT1	O00522	889		FALSE	FALSE	FALSE	TRUE	0
UPK2	O00526	7379		TRUE	FALSE	FALSE	TRUE	1
CHL1	O00533	10752	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
DLL1	O00548	28514		TRUE	FALSE	FALSE	TRUE	1
CACNA1A	O00555	773		FALSE	TRUE	FALSE	TRUE	1
SDCBP	O00560	6386		FALSE	FALSE	FALSE	TRUE	0
PITPNM1	O00562	9600		FALSE	FALSE	FALSE	TRUE	0
NOP56	O00567	10528	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
DDX3X	O00571	1654		FALSE	FALSE	FALSE	TRUE	0
CXCR6	O00574	10663		TRUE	FALSE	TRUE	TRUE	2
MFNG	O00587	4242	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
ACKR2	O00590	1238		TRUE	FALSE	TRUE	TRUE	2
GABRP	O00591	2568		TRUE	FALSE	FALSE	TRUE	1
PODXL	O00592	5420	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
FCN1	O00602	2219		FALSE	FALSE	TRUE	TRUE	1
CCN1	O00622	3491		FALSE	TRUE	FALSE	FALSE	1
SLC17A2	O00624	10246		FALSE	FALSE	FALSE	TRUE	0
NTN3	O00634	4917	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
PIK3C2B	O00750	5287		FALSE	FALSE	FALSE	TRUE	0
MAN2B1	O00754	4125	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
WNT7A	O00755	7476		FALSE	TRUE	TRUE	TRUE	2
FBP2	O00757	8789		FALSE	FALSE	FALSE	TRUE	0
UBE2C	O00762	11065		FALSE	FALSE	FALSE	TRUE	0
DLGAP1	O14490	9229		FALSE	FALSE	FALSE	TRUE	0
SH2B2	O14492	10603		FALSE	FALSE	FALSE	TRUE	0
CLDN4	O14493	1364		TRUE	FALSE	FALSE	TRUE	1
PLPP1	O14494	8611	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
PLPP3	O14495	8613	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ISLR	O14498	3671	1 - high confidence	FALSE	TRUE	FALSE	FALSE	2
NRG2	O14511	9542		TRUE	FALSE	FALSE	TRUE	1
SOCS7	O14512	30837		FALSE	FALSE	FALSE	TRUE	0
ADGRB1	O14514	575		TRUE	TRUE	FALSE	TRUE	2
AQP7	O14520	364		FALSE	FALSE	FALSE	TRUE	0
PTPRT	O14522	11122		TRUE	TRUE	TRUE	TRUE	3
C2CD2L	O14523	9854		FALSE	FALSE	FALSE	TRUE	0
NEMP1	O14524	23306	2 - putative	TRUE	FALSE	FALSE	FALSE	2
ASTN1	O14525	460		TRUE	FALSE	TRUE	TRUE	2
FCHO1	O14526	23149		FALSE	FALSE	FALSE	TRUE	0
SOCS6	O14544	9306		FALSE	FALSE	FALSE	TRUE	0
GAPDHS	O14556	26330	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
ARHGAP33	O14559	115703		FALSE	TRUE	FALSE	TRUE	1
CIT	O14578	11113		FALSE	FALSE	FALSE	TRUE	0
COPE	O14579	11316		FALSE	TRUE	FALSE	FALSE	1
OR7A17	O14581	26333		TRUE	FALSE	FALSE	TRUE	1
GNGT2	O14610	2793		FALSE	FALSE	FALSE	TRUE	0
CDC42EP2	O14613	10435		FALSE	FALSE	FALSE	TRUE	0
AP3D1	O14617	8943		FALSE	TRUE	FALSE	FALSE	1
GPR171	O14626	29909		TRUE	FALSE	FALSE	TRUE	1
ENPP3	O14638	5169	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2
DVL1	O14640	1855		FALSE	FALSE	FALSE	TRUE	0
DVL2	O14641	1856		FALSE	FALSE	FALSE	TRUE	0
KCNK3	O14649	3777		FALSE	FALSE	FALSE	TRUE	0
IRS4	O14654	8471		FALSE	FALSE	FALSE	TRUE	0
TOR1A	O14656	1861		FALSE	TRUE	FALSE	FALSE	1
TOR1B	O14657	27348	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
PRRG1	O14668	5638		FALSE	FALSE	FALSE	TRUE	0
PRRG2	O14669	5639		FALSE	FALSE	FALSE	TRUE	0
ADAM10	O14672	102	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
ABCD4	O14678	5826		FALSE	FALSE	FALSE	TRUE	0
ITGB1BP1	O14713	9270		FALSE	FALSE	FALSE	TRUE	0
RRH	O14718	10692		TRUE	FALSE	FALSE	TRUE	1
CDIPT	O14735	10423		FALSE	FALSE	FALSE	TRUE	0
SLC9A3R1	O14745	9368		FALSE	FALSE	FALSE	TRUE	0
TERT	O14746	7015		FALSE	FALSE	FALSE	TRUE	0
TNFRSF10B	O14763	8795		FALSE	FALSE	TRUE	TRUE	1
GABRD	O14764	2563		TRUE	FALSE	FALSE	TRUE	1
TPP1	O14773	1200	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
GNB5	O14775	10681		FALSE	FALSE	FALSE	TRUE	0
NRP1	O14786	8829	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
TNFSF11	O14788	8600		TRUE	FALSE	FALSE	TRUE	1
UNC13B	O14795	10497		FALSE	FALSE	FALSE	TRUE	0
TNFRSF10C	O14798	8794		TRUE	FALSE	TRUE	TRUE	2
TAAR5	O14804	9038		TRUE	FALSE	FALSE	TRUE	1
MRAS	O14807	22808		FALSE	FALSE	FALSE	TRUE	0
TSPAN4	O14817	7106	2 - putative	TRUE	FALSE	FALSE	TRUE	2
RASGRF2	O14827	5924		FALSE	FALSE	FALSE	TRUE	0
TNFRSF13B	O14836	23495	2 - putative	TRUE	TRUE	FALSE	TRUE	3
FFAR1	O14842	2864		TRUE	FALSE	FALSE	TRUE	1
FFAR3	O14843	2865		TRUE	FALSE	FALSE	TRUE	1
SLC30A4	O14863	7782		FALSE	FALSE	FALSE	TRUE	0
TM4SF5	O14894	9032		TRUE	FALSE	FALSE	TRUE	1
TAX1BP3	O14907	30851		FALSE	FALSE	FALSE	TRUE	0
LIN7A	O14910	8825		FALSE	FALSE	FALSE	TRUE	0
PCDH17	O14917	27253	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
IKBKB	O14920	3551		FALSE	FALSE	FALSE	TRUE	0
RGS13	O14921	6003		FALSE	FALSE	FALSE	TRUE	0
RGS12	O14924	6002		FALSE	FALSE	FALSE	TRUE	0
NCR3	O14931	259197	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
CASK	O14936	8573		FALSE	FALSE	FALSE	TRUE	0
PLD2	O14939	5338		FALSE	FALSE	FALSE	TRUE	0
EREG	O14944	2069		TRUE	FALSE	FALSE	TRUE	1
RAB29	O14966	8934		FALSE	FALSE	FALSE	TRUE	0
PPP1R12A	O14974	4659		FALSE	FALSE	FALSE	TRUE	0
SLC27A2	O14975	11001		FALSE	FALSE	FALSE	TRUE	0
SPTBN2	O15020	6712		FALSE	FALSE	FALSE	TRUE	0
PLXNB2	O15031	23654	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
RIMBP2	O15034	23504		FALSE	FALSE	FALSE	TRUE	0
SEMA3E	O15041	9723		FALSE	FALSE	FALSE	TRUE	0
SYNJ2	O15056	8871		FALSE	FALSE	FALSE	TRUE	0
SYNM	O15061	23336		FALSE	FALSE	FALSE	TRUE	0
MCF2L	O15068	23263		FALSE	FALSE	FALSE	TRUE	0
DCLK1	O15075	9201		FALSE	FALSE	FALSE	TRUE	0
CEP290	O15078	80184		FALSE	TRUE	FALSE	FALSE	1
SNPH	O15079	9751		FALSE	FALSE	FALSE	TRUE	0
ERC2	O15083	26059		FALSE	FALSE	FALSE	TRUE	0
SMAD7	O15105	4092		FALSE	FALSE	FALSE	TRUE	0
CHUK	O15111	1147		FALSE	FALSE	FALSE	TRUE	0
FYB1	O15117	2533		FALSE	FALSE	FALSE	TRUE	0
NPC1	O15118	4864	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
AGPAT2	O15120	10555		FALSE	FALSE	FALSE	TRUE	0
DEGS1	O15121	8560		FALSE	FALSE	FALSE	TRUE	0
ANGPT2	O15123	285		FALSE	FALSE	FALSE	TRUE	0
SCAMP1	O15126	9522		FALSE	FALSE	FALSE	TRUE	0
ARPC2	O15144	10109		FALSE	FALSE	FALSE	TRUE	0
MUSK	O15146	4593		TRUE	FALSE	FALSE	TRUE	1
PLSCR1	O15162	5359		FALSE	FALSE	FALSE	TRUE	0
LDLRAD4	O15165	753		TRUE	FALSE	FALSE	FALSE	1
AXIN1	O15169	8312		FALSE	FALSE	FALSE	TRUE	0
EPHB6	O15197	2051		TRUE	FALSE	FALSE	TRUE	1
GPR182	O15218	11318		TRUE	FALSE	FALSE	TRUE	1
LAMA5	O15230	3911	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
SLC22A2	O15244	6582		TRUE	FALSE	FALSE	TRUE	1
SLC22A1	O15245	6580		TRUE	FALSE	FALSE	TRUE	1
RER1	O15258	11079		FALSE	FALSE	TRUE	TRUE	1
SURF4	O15260	6836		FALSE	FALSE	FALSE	TRUE	0
FANCG	O15287	2189		FALSE	FALSE	FALSE	TRUE	0
OGT	O15294	8473		FALSE	FALSE	FALSE	TRUE	0
ALOX15B	O15296	247		FALSE	FALSE	FALSE	TRUE	0
GRM6	O15303	2916		TRUE	FALSE	FALSE	TRUE	1
TM9SF1	O15321	10548	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
GPR37	O15354	2861		TRUE	FALSE	FALSE	TRUE	1
INPPL1	O15357	3636		FALSE	FALSE	FALSE	TRUE	0
SLC16A4	O15374	9122		TRUE	FALSE	FALSE	TRUE	1
SLC16A5	O15375	9121		TRUE	FALSE	FALSE	TRUE	1
HDAC3	O15379	8841		FALSE	FALSE	FALSE	TRUE	0
SIGLEC5	O15389	8778	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TMPRSS2	O15393	7113		FALSE	FALSE	FALSE	TRUE	0
NCAM2	O15394	4685	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
GRIN2D	O15399	2906		TRUE	FALSE	FALSE	TRUE	1
STX7	O15400	8417		FALSE	TRUE	FALSE	TRUE	1
SLC16A6	O15403	9120		TRUE	FALSE	FALSE	TRUE	1
SLC16A3	O15427	9123		FALSE	FALSE	FALSE	TRUE	0
SLC31A1	O15431	1317		TRUE	FALSE	FALSE	TRUE	1
SLC31A2	O15432	1318		FALSE	FALSE	FALSE	TRUE	0
ABCC3	O15438	8714		TRUE	FALSE	FALSE	TRUE	1
ABCC4	O15439	10257	2 - putative	TRUE	FALSE	TRUE	TRUE	3
ABCC5	O15440	10057	2 - putative	TRUE	FALSE	FALSE	TRUE	2
TLR3	O15455	7098	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
P4HA2	O15460	8974	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CAPN5	O15484	726		FALSE	FALSE	TRUE	FALSE	1
RGS16	O15492	6004		FALSE	FALSE	FALSE	TRUE	0
YKT6	O15498	10652		FALSE	FALSE	FALSE	TRUE	0
CFLAR	O15519	8837		FALSE	FALSE	FALSE	TRUE	0
FGF10	O15520	2255		FALSE	TRUE	TRUE	TRUE	2
GPR42	O15529	2866		TRUE	FALSE	FALSE	TRUE	1
PDPK1	O15530	5170		FALSE	FALSE	FALSE	TRUE	0
RS1	O15537	6247		FALSE	TRUE	FALSE	TRUE	1
RGS5	O15539	8490		FALSE	FALSE	FALSE	TRUE	0
P2RX6	O15547	9127		TRUE	FALSE	FALSE	TRUE	1
CLDN3	O15551	1365		TRUE	FALSE	FALSE	TRUE	1
FFAR2	O15552	2867		TRUE	FALSE	FALSE	TRUE	1
KCNN4	O15554	3783		FALSE	FALSE	FALSE	TRUE	0
ERVK-18	O42043;P63123;Q9QC07			TRUE	FALSE	FALSE	TRUE	1
ASAP2	O43150	8853		FALSE	FALSE	FALSE	TRUE	0
FLRT2	O43155	23768	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
PLXNB1	O43157	5364	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
RRP8	O43159	23378		FALSE	FALSE	FALSE	TRUE	0
PJA2	O43164	9867		FALSE	FALSE	FALSE	TRUE	0
ADAM12	O43184	8038	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
IRAK2	O43187	3656		FALSE	TRUE	FALSE	TRUE	1
MLNR	O43193	2862		TRUE	FALSE	FALSE	TRUE	1
GPR39	O43194	2863	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLC7A4	O43246	6545		TRUE	FALSE	FALSE	FALSE	1
SPINT1	O43278	6692		FALSE	FALSE	FALSE	TRUE	0
TREH	O43280	11181		TRUE	FALSE	FALSE	TRUE	1
B4GALT5	O43286	9334	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
SPINT2	O43291	10653		TRUE	FALSE	FALSE	TRUE	1
TGFB1I1	O43294	7041		FALSE	TRUE	FALSE	TRUE	1
LRRTM2	O43300	26045		TRUE	FALSE	FALSE	TRUE	1
ADCY6	O43306	112	2 - putative	TRUE	FALSE	FALSE	TRUE	2
MTSS1	O43312	9788		FALSE	TRUE	FALSE	FALSE	1
AQP9	O43315	366		TRUE	FALSE	FALSE	TRUE	1
MAP3K7	O43318	6885		FALSE	FALSE	FALSE	TRUE	0
DHH	O43323	50846		FALSE	FALSE	FALSE	TRUE	0
RASA4	O43374	10156		FALSE	FALSE	FALSE	TRUE	0
GRID2	O43424	2895		TRUE	FALSE	FALSE	TRUE	1
SYNJ1	O43426	8867		FALSE	FALSE	FALSE	TRUE	0
KCNAB3	O43448	9196		FALSE	FALSE	FALSE	TRUE	0
MGAM	O43451	8972		FALSE	FALSE	FALSE	TRUE	0
MBTPS2	O43462	51360	2 - putative	FALSE	FALSE	FALSE	FALSE	1
HTRA2	O43464	27429		FALSE	FALSE	FALSE	TRUE	0
PROM1	O43490	8842	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
EPB41L2	O43491	2037		FALSE	FALSE	FALSE	TRUE	0
TGOLN2	O43493	10618		TRUE	FALSE	FALSE	TRUE	1
CACNA1G	O43497	8913		TRUE	TRUE	FALSE	TRUE	2
B4GAT1	O43505	11041	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
ADAM20	O43506	8748		TRUE	FALSE	FALSE	TRUE	1
TNFSF12	O43508	407977;8742		FALSE	FALSE	FALSE	TRUE	0
SLC26A4	O43511	5172		TRUE	FALSE	FALSE	TRUE	1
ATP8B1	O43520	5205		FALSE	FALSE	FALSE	TRUE	0
KCNQ3	O43525	3786		FALSE	FALSE	TRUE	TRUE	1
KCNQ2	O43526	3785		FALSE	FALSE	FALSE	TRUE	0
CHST10	O43529	9486		FALSE	TRUE	FALSE	FALSE	1
TGM5	O43548	9333		FALSE	FALSE	FALSE	TRUE	0
SGCE	O43556	8910	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TNFSF14	O43557	8740		FALSE	FALSE	FALSE	TRUE	0
FRS3	O43559	10817		FALSE	FALSE	FALSE	TRUE	0
LAT	O43561	27040		FALSE	FALSE	FALSE	TRUE	0
RGS14	O43566	10636		FALSE	FALSE	FALSE	TRUE	0
RNF13	O43567	11342	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
CA12	O43570	771	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
AKAP10	O43572	11216		FALSE	FALSE	FALSE	TRUE	0
SYT7	O43581	9066		FALSE	TRUE	FALSE	TRUE	1
PSTPIP1	O43586	9051		FALSE	FALSE	FALSE	TRUE	0
SPRY2	O43597	10253		FALSE	FALSE	FALSE	TRUE	0
GALR2	O43603	8811		TRUE	FALSE	FALSE	TRUE	1
SPRY1	O43609	10252		FALSE	FALSE	FALSE	TRUE	0
HCRTR1	O43613	3061		TRUE	FALSE	FALSE	TRUE	1
HCRTR2	O43614	3062		TRUE	FALSE	FALSE	TRUE	1
PSCA	O43653	8000		TRUE	FALSE	FALSE	TRUE	1
TSPAN6	O43657	7105	2 - putative	TRUE	FALSE	FALSE	TRUE	2
PRC1	O43663	9055		FALSE	FALSE	FALSE	TRUE	0
RGS10	O43665	6001		FALSE	FALSE	FALSE	TRUE	0
LDB2	O43679	9079		FALSE	FALSE	FALSE	TRUE	0
AKAP7	O43687;Q9P0M2	9465		FALSE	FALSE	FALSE	TRUE	0
PLPP2	O43688	8612	2 - putative	TRUE	FALSE	FALSE	TRUE	2
SIGLEC6	O43699	946	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ACTN4	O43707	81	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
ITM2A	O43736	9452		FALSE	FALSE	FALSE	TRUE	0
CYTH3	O43739	9265		FALSE	FALSE	FALSE	TRUE	0
CHP2	O43745	63928		FALSE	FALSE	FALSE	TRUE	0
AP1G1	O43747	164		FALSE	TRUE	FALSE	FALSE	1
OR1F1	O43749	4992		TRUE	FALSE	FALSE	TRUE	1
STX6	O43752	10228		FALSE	TRUE	FALSE	TRUE	1
SYNGR1	O43759	9145		FALSE	FALSE	FALSE	TRUE	0
MYO1B	O43795	4430		FALSE	FALSE	FALSE	TRUE	0
LANCL1	O43813	10314		FALSE	FALSE	FALSE	TRUE	0
STRN	O43815	6801		FALSE	FALSE	FALSE	TRUE	0
HYAL3	O43820	8372		FALSE	FALSE	FALSE	TRUE	0
CFAP410	O43822	755		FALSE	FALSE	FALSE	TRUE	0
SLC37A4	O43826	2542		TRUE	FALSE	FALSE	FALSE	1
NRDC	O43847	4898		FALSE	TRUE	TRUE	FALSE	2
CALU	O43852	813	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
ATP9B	O43861	374868		FALSE	FALSE	FALSE	TRUE	0
AHCYL1	O43865	10768		FALSE	FALSE	FALSE	TRUE	0
CD5L	O43866	922		FALSE	FALSE	TRUE	TRUE	1
SLC28A2	O43868	9153		TRUE	FALSE	FALSE	TRUE	1
OR2T1	O43869	26696		TRUE	FALSE	FALSE	TRUE	1
XPNPEP2	O43895	7512		TRUE	FALSE	FALSE	TRUE	1
TLL1	O43897	7092	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
PRICKLE3	O43900	4007		FALSE	FALSE	FALSE	TRUE	0
EXTL3	O43909	2137	2 - putative	FALSE	FALSE	FALSE	FALSE	1
TYROBP	O43914	7305		FALSE	FALSE	TRUE	TRUE	1
EFNA2	O43921	1943		TRUE	FALSE	FALSE	TRUE	1
MFSD11	O43934	79157		TRUE	FALSE	FALSE	FALSE	1
TMPRSS11D	O60235	9407		TRUE	FALSE	FALSE	TRUE	1
ADGRB2	O60241	576		TRUE	FALSE	FALSE	TRUE	1
ADGRB3	O60242	577		TRUE	FALSE	FALSE	TRUE	1
HS6ST1	O60243	9394	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
PCDH7	O60245	5099	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GNG7	O60262	2788		FALSE	FALSE	FALSE	TRUE	0
ADCY3	O60266	109	2 - putative	TRUE	FALSE	FALSE	TRUE	2
SUSD5	O60279	26032	1 - high confidence	TRUE	TRUE	FALSE	FALSE	3
MGRN1	O60291	23295		FALSE	FALSE	FALSE	TRUE	0
SIPA1L3	O60292	23094		FALSE	FALSE	FALSE	TRUE	0
TRAK2	O60296	66008		FALSE	FALSE	FALSE	TRUE	0
LRRC37A3	O60309	374819		TRUE	FALSE	FALSE	FALSE	1
ATP10A	O60312	57194		FALSE	FALSE	FALSE	TRUE	0
OPA1	O60313	4976		FALSE	FALSE	FALSE	TRUE	0
PCDHGA12	O60330	26025	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
PIP5K1C	O60331	23396		FALSE	FALSE	FALSE	TRUE	0
PHLPP1	O60346	23239		FALSE	FALSE	FALSE	TRUE	0
FZD6	O60353	8323		TRUE	FALSE	TRUE	TRUE	2
CACNG3	O60359	10368		TRUE	FALSE	FALSE	TRUE	1
GRIN3B	O60391	116444		TRUE	FALSE	FALSE	TRUE	1
OR10H2	O60403	26538		TRUE	FALSE	FALSE	TRUE	1
OR10H3	O60404	26532		TRUE	FALSE	FALSE	TRUE	1
OR7C2	O60412	26658		TRUE	FALSE	FALSE	TRUE	1
ATP8B3	O60423	148229		FALSE	FALSE	FALSE	TRUE	0
OR1I1	O60431	126370		TRUE	FALSE	FALSE	TRUE	1
PPL	O60437	5493		FALSE	FALSE	FALSE	TRUE	0
GSDME	O60443	1687		FALSE	FALSE	FALSE	TRUE	0
LY75	O60449	100526664;4065	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
NRP2	O60462	8828	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
DSCAM	O60469	1826		TRUE	FALSE	FALSE	TRUE	1
GPR137B	O60478	7107		TRUE	FALSE	FALSE	TRUE	1
PLXNC1	O60486	10154	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
MPZL2	O60487	10205	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
ACSL4	O60488	2182		FALSE	FALSE	FALSE	TRUE	0
CUBN	O60494	8029		FALSE	TRUE	TRUE	TRUE	2
STX10	O60499	8677		FALSE	TRUE	FALSE	FALSE	1
NPHS1	O60500	4868		TRUE	FALSE	FALSE	TRUE	1
ADCY9	O60503	115	2 - putative	TRUE	FALSE	FALSE	TRUE	2
SORBS3	O60504	10174		FALSE	TRUE	FALSE	FALSE	1
B4GALT3	O60512	8703	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
NMT2	O60551	9397		FALSE	FALSE	FALSE	TRUE	0
GREM1	O60565	26585	1 - high confidence	FALSE	TRUE	TRUE	FALSE	3
PLOD3	O60568	8985	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CCNT2	O60583	905		FALSE	FALSE	FALSE	TRUE	0
TLR5	O60602	7100		TRUE	FALSE	FALSE	TRUE	1
TLR2	O60603	7097	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
GFRA3	O60609	2676		TRUE	TRUE	TRUE	TRUE	3
DIAPH1	O60610	1729		FALSE	FALSE	FALSE	TRUE	0
TSPAN1	O60635	10103	2 - putative	TRUE	FALSE	FALSE	TRUE	2
TSPAN2	O60636	10100	2 - putative	TRUE	FALSE	FALSE	TRUE	2
TSPAN3	O60637	10099	2 - putative	TRUE	FALSE	FALSE	TRUE	2
SNAP91	O60641	9892		FALSE	FALSE	FALSE	TRUE	0
EXOC3	O60645	11336		FALSE	FALSE	FALSE	TRUE	0
UGT1A9	O60656	54600	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
KLHL41	O60662	10324		FALSE	FALSE	FALSE	TRUE	0
PLIN3	O60664	10226		FALSE	TRUE	FALSE	FALSE	1
SLC16A7	O60669	9194		TRUE	FALSE	FALSE	TRUE	1
JAK2	O60674	3717		FALSE	FALSE	FALSE	TRUE	0
CST8	O60676	10047		FALSE	TRUE	TRUE	FALSE	2
SRPX2	O60687	27286		FALSE	FALSE	TRUE	TRUE	1
ABCC9	O60706	10060		TRUE	FALSE	FALSE	TRUE	1
LPXN	O60711	9404		FALSE	TRUE	FALSE	TRUE	1
CTNND1	O60716	1500		FALSE	FALSE	FALSE	TRUE	0
SLC24A1	O60721	9187		FALSE	FALSE	FALSE	TRUE	0
HCN1	O60741	348980		FALSE	FALSE	FALSE	TRUE	0
GALR3	O60755	8484		TRUE	FALSE	FALSE	TRUE	1
SLC19A2	O60779	10560	2 - putative	TRUE	FALSE	FALSE	TRUE	2
TOM1	O60784	10043		FALSE	FALSE	FALSE	TRUE	0
CACNA1F	O60840	778		FALSE	TRUE	FALSE	TRUE	1
