UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
A0A1U7Q647	101833585	Epha4	FALSE	TRUE	EPHA4	P54764	2043	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A1U7Q651	101842651	Syt7	FALSE	FALSE	SYT7	O43581	9066		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7Q653	101838478	Tuba4a	FALSE	FALSE	TUBA4A	P68366	7277	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q665		Galr1	FALSE	FALSE	GALR1	P47211	2587		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q673	101826613	Fn1	FALSE	FALSE	FN1	P02751	2335	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U7Q680	101831631	Slc6a18	FALSE	TRUE	SLC6A18	Q96N87	348932		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q681	101838621	Nrxn2	FALSE	FALSE	NRXN2	P58401;Q9P2S2	9379		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q696	101842243	Ctla4	TRUE	TRUE	CTLA4	P16410	1493		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7Q6A6	101827539	Ltbp3	FALSE	FALSE	LTBP3	Q9NS15	4054	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6C9	101840319	Slc29a2	FALSE	TRUE	SLC29A2	Q14542	3177	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q6E3	101837590	Pcbp3	FALSE	FALSE	PCBP3	P57721	54039	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6E6	101840092	Dip2a	FALSE	FALSE	DIP2A	Q14689	23181		FALSE	FALSE	TRUE	FALSE	1	0
A0A1U7Q6F5	101844457	Susd2	FALSE	TRUE	SUSD2	Q9UGT4	56241	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q6I8	101822926	Chst3	FALSE	FALSE	CHST3	Q7LGC8	9469	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6I9	101824921	Taar1	FALSE	FALSE	TAAR1	Q96RJ0	134864		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q6J0	101833204	Ap2a2	FALSE	TRUE	AP2A2	O94973	161		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7Q6J3	101834772	Cd151	TRUE	FALSE	CD151	P48509	977	2 - putative	TRUE	FALSE	TRUE	TRUE	4	1
A0A1U7Q6J8	101840507	Nkain2	FALSE	TRUE	NKAIN2	Q5VXU1	154215		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q6K8	101844077	Ptprk	FALSE	FALSE	PTPRK	Q15262	5796	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A1U7Q6K9	101823635	Pcdh8	FALSE	TRUE	PCDH8	O95206	5100		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q6L7	101827017	Moxd1	FALSE	FALSE	MOXD1	Q6UVY6	26002	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6L9	101825702	Adam8	TRUE	TRUE	ADAM8	P78325	101	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7Q6N0	101835935	Gfra2	FALSE	FALSE	GFRA2	O00451	2675	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U7Q6N9	101840264	Bmp1	FALSE	FALSE	BMP1	P13497	649	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6S0	101834671	Sez6l2	FALSE	FALSE	SEZ6L2	Q6UXD5	26470	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q6T2	101843280	Tpi1	FALSE	FALSE	TPI1	P60174	7167	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6T7	101823727	Tgfa	FALSE	FALSE	TGFA	P01135	7039		TRUE	TRUE	TRUE	TRUE	3	1
A0A1U7Q6T8	101825964	Gsg1l	FALSE	TRUE	GSG1L	Q6UXU4	146395		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q6U5	101830559	Scnn1g	TRUE	TRUE	SCNN1G	P51170	6340		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7Q6U6		Aplf	FALSE	FALSE	APLF	Q8IW19	200558	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6U7	101833907	Lrtm2	FALSE	FALSE	LRTM2	Q8N967	654429		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6V3	101838717	Cxcl12	FALSE	FALSE	CXCL12	P48061	6387		FALSE	TRUE	TRUE	TRUE	2	1
A0A1U7Q6V6	101840878	Plxnd1	FALSE	TRUE	PLXND1	Q9Y4D7	23129	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q6V8	101837325	Iqsec1	FALSE	FALSE	IQSEC1	Q6DN90	9922		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U7Q6W0		Ltk	FALSE	FALSE	LTK	P29376	4058		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q6W7	101844549	Eogt	FALSE	FALSE	EOGT	Q5NDL2	285203	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6Y0	101833814	Oxtr	FALSE	TRUE	OXTR	P30559	5021		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q6Y2	101840730	Wnt7a	FALSE	FALSE	WNT7A	O00755	7476		FALSE	TRUE	TRUE	TRUE	2	1
A0A1U7Q6Y6	101836776	Itpr1	FALSE	FALSE	ITPR1	Q14643	3708	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U7Q6Y8	101826257	Edem3	FALSE	FALSE	EDEM3	Q9BZQ6	80267	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6Z0	101827404	Colgalt2	FALSE	FALSE	COLGALT2	Q8IYK4	23127	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6Z1	101838183	Lrrn1	FALSE	FALSE	LRRN1	Q6UXK5	57633	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U7Q703	101836354	Fam20b	FALSE	FALSE	FAM20B	O75063	9917	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q739	101841502	Disp2	FALSE	FALSE	DISP2	A7MBM2	85455	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q749	101841710	Ddr2	FALSE	TRUE	DDR2	Q16832	4921	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q766	101835114	Muc15	FALSE	FALSE	MUC15	Q8N387	143662		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q769	101836849	Lgr4	FALSE	TRUE	LGR4	Q9BXB1	55366		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q770	101840000	Upk1b	FALSE	TRUE	UPK1B	O75841	7348		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q781	101844709	Kiaa1549l	FALSE	FALSE	KIAA1549L	Q6ZVL6	25758		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q790	101829573	Ldlrad3	FALSE	TRUE	LDLRAD3	Q86YD5	143458		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q791	101844083	Kiaa0319	FALSE	TRUE	KIAA0319	Q5VV43	9856		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q7B6	101842609	Il1rap	FALSE	FALSE	IL1RAP	Q9NPH3	3556	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q7C8	101840246	Adam18	FALSE	FALSE	ADAM18	Q9Y3Q7	8749		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q7D0	101829521	Clcn2	FALSE	TRUE	CLCN2	P51788	1181	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
A0A1U7Q7D6	101832974	Ap2m1	FALSE	FALSE	AP2M1	Q96CW1	1173		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7Q7E3	101826239	Unc5d	TRUE	FALSE	UNC5D	Q6UXZ4	137970		TRUE	TRUE	TRUE	TRUE	4	1
A0A1U7Q7H5	101829426	Ero1b	FALSE	FALSE	ERO1B	Q86YB8	56605	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q7I6	101836444	Sfrp4	FALSE	FALSE	SFRP4	Q6FHJ7	6424		FALSE	TRUE	TRUE	FALSE	2	0
A0A1U7Q7J0	101843369	Slc43a1	FALSE	FALSE	SLC43A1	O75387	8501	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q7J9	101826420	Itgav	TRUE	TRUE	ITGAV	P06756	3685	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7Q7K1	101826336	Asph	FALSE	FALSE	ASPH	Q12797	444	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U7Q7M1	101840268	Adam19	FALSE	FALSE	ADAM19	Q9H013	8728	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q7N6	101829126	Gfra3	TRUE	TRUE	GFRA3	O60609	2676		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7Q7P1		Kcnj4	FALSE	FALSE	KCNJ4	P48050	3761		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q7P3	101829884	Kcnmb1	FALSE	FALSE	KCNMB1	Q16558	3779		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q7P8	101824771	Celsr1	FALSE	TRUE	CELSR1	Q9NYQ6	9620	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q7R3	101822983	Syt4	FALSE	TRUE	SYT4	Q9H2B2	6860		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7Q7R5	101829337	Ephb1	FALSE	TRUE	EPHB1	P54762	2047	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q7R8		Ryk	FALSE	FALSE	RYK	P34925	6259	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q7S4	101834181	Best4	FALSE	TRUE	BEST4	Q8NFU0	266675		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q7S5	101831810	Dsc1	FALSE	TRUE	DSC1	Q08554	1823		TRUE	TRUE	FALSE	TRUE	2	2
A0A1U7Q7S6	101827732	Galr3	FALSE	FALSE	GALR3	O60755	8484		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q7T1		Hrh4	FALSE	FALSE	HRH4	Q9H3N8	59340		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q7V3	101843118	Shisa8	FALSE	FALSE	SHISA8	B8ZZ34	440829		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q7V6	101822369	A4galt	FALSE	FALSE	A4GALT	Q9NPC4	53947	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q7V7	101836107	Slc1a7	FALSE	FALSE	SLC1A7	O00341	6512		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q7V8	101831189	Slc6a19	FALSE	TRUE	SLC6A19	Q695T7	340024		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q7W5	101827646	Pkdrej	FALSE	FALSE	PKDREJ	Q9NTG1	10343		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q7X1	101831108	Creld2	FALSE	FALSE	CRELD2	Q6UXH1	79174	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q7X3	101844552	Plpp3	FALSE	TRUE	PLPP3	O14495	8613	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q7Y0	101835656	Lmf2	FALSE	FALSE	LMF2	Q9BU23	91289	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q7Y9	101840986	Syt10	FALSE	FALSE	SYT10	Q6XYQ8	341359		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7Q7Z3	101843010	Plpp1	FALSE	TRUE	PLPP1	O14494	8611	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q801	101825553	Ano6	FALSE	FALSE	ANO6	Q4KMQ2	196527	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U7Q803	101832715	Tnfrsf21	FALSE	TRUE	TNFRSF21	O75509	27242	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q806	101834632	Enpp4	FALSE	FALSE	ENPP4	Q9Y6X5	22875	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q832	101844170	F2r	TRUE	TRUE	F2R	P25116	2149	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
A0A1U7Q838	101829954	Scn8a	FALSE	TRUE	SCN8A	Q9UQD0	6334		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q839	101825537	Arsb	FALSE	FALSE	ARSB	P15848	411	3 - unspecific	FALSE	FALSE	TRUE	FALSE	2	0
A0A1U7Q853	101834599	Rasa1	FALSE	TRUE	RASA1	P20936	5921		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7Q857	101840069	Itgb7	TRUE	TRUE	ITGB7	P26010	3695	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7Q875	101844460	Pcdh19	FALSE	TRUE	PCDH19	Q8TAB3	57526	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q876	101827289	Ifngr1	FALSE	FALSE	IFNGR1	P15260	3459	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q877	101832594	Ginm1	FALSE	FALSE	GINM1	Q9NU53	116254		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q879	101824874	Pcdh11x	FALSE	TRUE	PCDH11X	Q9BZA7	27328		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q889	101844077	Ptprk	FALSE	FALSE	PTPRK	Q15262	5796	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A1U7Q894	101834547	Cst8	FALSE	FALSE	CST8	O60676	10047		FALSE	TRUE	TRUE	FALSE	2	0
A0A1U7Q897	101836109	Sstr4	FALSE	FALSE	SSTR4	P31391	6754		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q898	101826324	Enpp1	FALSE	FALSE	ENPP1	P22413	5167	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A1U7Q899	101841596	Rtn4rl1	TRUE	TRUE	RTN4RL1	Q86UN2	146760		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7Q8B0	101833650	Map3k5	FALSE	FALSE	MAP3K5	Q99683	4217		FALSE	FALSE	TRUE	TRUE	1	1
A0A1U7Q8B5	101833931	Tnfrsf11b	FALSE	FALSE	TNFRSF11B	O00300	4982	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U7Q8B7		Spns3	FALSE	FALSE	SPNS3	Q6ZMD2	201305		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q8C5	101842212	Stx11	FALSE	FALSE	STX11	O75558	8676		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7Q8D1	101822810	Lrp11	FALSE	FALSE	LRP11	Q86VZ4	84918	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q8E9	101834781	Slc22a1	FALSE	FALSE	SLC22A1	O15245	6580		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q8F1	101842252	Slc8a3	FALSE	FALSE	SLC8A3	P57103	6547		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q8F3	101832344	Cd68	FALSE	FALSE	CD68	P34810	968	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q8F6	101834610	Efnb3	FALSE	TRUE	EFNB3	Q15768	1949	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q8H3	101823702	Clstn3	TRUE	TRUE	CLSTN3	Q9BQT9	9746		TRUE	FALSE	TRUE	TRUE	3	2
A0A1U7Q8H9	101827817	Slc6a13	FALSE	TRUE	SLC6A13	Q9NSD5	6540		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q8I5	101833384	Wnt5b	TRUE	FALSE	WNT5B	Q9H1J7	81029	1 - high confidence	FALSE	TRUE	TRUE	TRUE	4	1
A0A1U7Q8I7	101832697	Adora2b	FALSE	TRUE	ADORA2B	P29275	136		TRUE	TRUE	FALSE	TRUE	2	2
A0A1U7Q8J0	101823905	Slc10a1	FALSE	FALSE	SLC10A1	Q14973	6554		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q8J3		Syt16	FALSE	FALSE	SYT16	Q17RD7	83851		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U7Q8J4	101837768	Kcnj12	FALSE	FALSE	KCNJ12	Q14500	3768		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q8K4	101824761	Slc6a11	FALSE	TRUE	SLC6A11	P48066	6538	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q8K6	101822388	Gprc5a	FALSE	TRUE	GPRC5A	Q8NFJ5	9052	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q8L1	101825643	Wnt3a	TRUE	TRUE	WNT3A	P56704	89780		FALSE	TRUE	TRUE	TRUE	3	2
A0A1U7Q8L4	101827034	Gjc2	FALSE	TRUE	GJC2	Q5T442	57165		TRUE	TRUE	FALSE	TRUE	2	2
A0A1U7Q8M5	101836776	Itpr1	FALSE	FALSE	ITPR1	Q14643	3708	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U7Q8M8		Il5ra	FALSE	FALSE	IL5RA	Q01344	3568	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U7Q8M9	101836867	Gria1	TRUE	TRUE	GRIA1	P42261	2890		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7Q8N1	101841046	Tmem67	FALSE	FALSE	TMEM67	Q5HYA8	91147		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q8P6	101826710	Mansc1	FALSE	FALSE	MANSC1	Q9H8J5	54682		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q8P9	101829612	Ptpro	FALSE	TRUE	PTPRO	Q16827	5800		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q8R0	101822457	Gsg1l2	FALSE	FALSE	GSG1L2	A8MUP6	644070		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q8S1	101832690	S1pr3	FALSE	TRUE	S1PR3	Q99500	1903	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q8S5	101843388	Il13	TRUE	TRUE	IL13	P35225	3596		FALSE	TRUE	TRUE	TRUE	3	2
A0A1U7Q8T8	101844365	Hsp90b1	FALSE	TRUE	HSP90B1	P14625	7184	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	2
A0A1U7Q8U4	101829778	Ikbip	FALSE	FALSE	IKBIP	Q70UQ0	121457	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q8V5	101829678	F13a1	FALSE	FALSE	F13A1	P00488	2162	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q8V7	101842136	Ppfia2	FALSE	FALSE	PPFIA2	O75334	8499		FALSE	TRUE	TRUE	FALSE	2	0
A0A1U7Q8W2	101832951	Slc22a23	FALSE	FALSE	SLC22A23	A1A5C7	63027	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U7Q8X0		Naaa	FALSE	FALSE	NAAA	Q02083	27163	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q8Y7	101826496	Hfe	TRUE	TRUE	HFE	Q30201	3077	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
A0A1U7Q8Z4		Parm1	FALSE	FALSE	PARM1	Q6UWI2	25849	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q901	101843404	Dcbld1	FALSE	FALSE	DCBLD1	Q8N8Z6	285761	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U7Q912	101824412	Epha5	FALSE	TRUE	EPHA5	P54756	2044	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7Q914	101839183	Sfrp1	TRUE	FALSE	SFRP1	Q8N474	6422		FALSE	TRUE	TRUE	TRUE	3	1
A0A1U7Q915	101827654	Chodl	FALSE	FALSE	CHODL	Q9H9P2	140578		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q918	101830142	Hspa13	FALSE	FALSE	HSPA13	P48723	6782	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U7Q919	101837429	LOC101837429	TRUE	FALSE	LOC101837429				FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q922	101841188	Lrrn2	FALSE	FALSE	LRRN2	O75325	10446		TRUE	TRUE	FALSE	FALSE	2	0
A0A1U7Q926	101823966	Adgra2	FALSE	FALSE	ADGRA2	Q96PE1	25960	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U7Q929	101825809	Chrna6	FALSE	TRUE	CHRNA6	Q15825	8973		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q932	101826239	Unc5d	FALSE	FALSE	UNC5D	Q6UXZ4	137970		TRUE	TRUE	TRUE	TRUE	3	1
A0A1U7Q942	101828548	Gpr37l1	FALSE	FALSE	GPR37L1	O60883	9283		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q950		Msr1	FALSE	FALSE	MSR1	P21757	4481	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q952	101835763	Cacna1s	FALSE	TRUE	CACNA1S	Q13698	779		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7Q968	101825633	Enpp6	FALSE	TRUE	ENPP6	Q6UWR7	133121		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q975	101823534	Chga	FALSE	FALSE	CHGA	P10645	1113	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q981	101827916	Gpr68	FALSE	FALSE	GPR68	Q15743	8111		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q989	101826336	Asph	FALSE	FALSE	ASPH	Q12797	444	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U7Q9B4	101841777	Slc10a5	FALSE	FALSE	SLC10A5	Q5PT55	347051		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q9C5	101823970	Mmp16	FALSE	TRUE	MMP16	P51512	4325		TRUE	TRUE	TRUE	TRUE	3	2
A0A1U7Q9D7	101823980	Sema6d	FALSE	FALSE	SEMA6D	Q8NFY4	80031		TRUE	FALSE	TRUE	TRUE	2	1
A0A1U7Q9E8	101840272	Htr1b	FALSE	TRUE	HTR1B	P28222	3351		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q9F2	101843054	Eef1a1	FALSE	TRUE	EEF1A1	P68104	1915	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	2
A0A1U7Q9F9	101823735	Hcrtr2	FALSE	TRUE	HCRTR2	O43614	3062		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q9G3	101822817	Cacng2	FALSE	TRUE	CACNG2	Q9Y698	10369		TRUE	FALSE	TRUE	TRUE	2	2
A0A1U7Q9G8	101826339	Lgals1	FALSE	FALSE	LGALS1	P09382	3956		FALSE	TRUE	TRUE	FALSE	2	0
A0A1U7Q9H9	101841081	Prtg	FALSE	FALSE	PRTG	Q2VWP7	283659		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q9I4	101833665	Bmp2	TRUE	TRUE	BMP2	P12643	650		FALSE	TRUE	TRUE	TRUE	3	2
A0A1U7Q9I6		Mchr1	FALSE	FALSE	MCHR1	Q99705	2847		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q9I7	101835306	Lamp5	FALSE	TRUE	LAMP5	Q9UJQ1	24141		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q9J0	101836967	Jag1	FALSE	TRUE	JAG1	P78504	182	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q9K8	101842861	Slc34a2	FALSE	TRUE	SLC34A2	O95436	10568		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q9L0	101836714	Grik1	FALSE	TRUE	GRIK1	P39086	2897		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q9L5		Panx2	FALSE	TRUE	PANX2	Q96RD6	56666		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q9M3	101828977	Fgfbp1	TRUE	FALSE	FGFBP1	Q14512	9982		FALSE	TRUE	TRUE	TRUE	3	1
A0A1U7Q9N6	101843739	Cntn1	FALSE	FALSE	CNTN1	Q12860	1272	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q9P4	101826241	Slc38a2	FALSE	TRUE	SLC38A2	Q96QD8	54407		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q9P5	101823024	Aqp11	TRUE	TRUE	AQP11	Q8NBQ7	282679		FALSE	TRUE	TRUE	TRUE	3	2
A0A1U7Q9P6	101842506	Lrpap1	FALSE	TRUE	LRPAP1	P30533	4043	3 - unspecific	FALSE	TRUE	TRUE	TRUE	3	2
A0A1U7Q9Q0	101830308	Col2a1	FALSE	FALSE	COL2A1	P02458	1280	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q9R8	101822371	Faim2	FALSE	FALSE	FAIM2	Q9BWQ8	23017		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q9T0	101838844	Ap1b1	FALSE	FALSE	AP1B1	Q10567	162		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U7Q9T3	101842415	Acvr2a	TRUE	TRUE	ACVR2A	P27037	92	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7Q9T4	101825321	Stim1	FALSE	FALSE	STIM1	Q13586	6786	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q9U2	101824069	Rprm	FALSE	FALSE	RPRM	Q9NS64	56475		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q9W6	101830590	Gpr151	FALSE	FALSE	GPR151	Q8TDV0	134391		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q9X5	101842143	Fbn2	FALSE	FALSE	FBN2	P35556	2201	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q9Y5	101840887	Serpinf1	FALSE	FALSE	SERPINF1	P36955	5176	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q9Y6	101841622	Gpm6b	FALSE	FALSE	GPM6B	Q13491	2824	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q9Y9	101843486	Glra2	FALSE	TRUE	GLRA2	P23416	2742		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q9Z5	101825061	Ap1s2	FALSE	FALSE	AP1S2	P56377	8905		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U7QA48		Chrna9	FALSE	TRUE	CHRNA9	Q9UGM1	55584		TRUE	FALSE	FALSE	TRUE	1	2
