Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	GeneID - human	Gene Name - human	UniProt - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
FN1	A0A5F7ZU06;F7FHW4;G7N8U7	613269	FALSE	TRUE	2335	FN1	P02751	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
CNTN1	A0A5F7ZUW4;G7N6Q4	574365	FALSE	TRUE	1272	CNTN1	Q12860	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
GPC2	A0A5F7ZVR8	711426	FALSE	TRUE	221914	GPC2	Q8N158		TRUE	FALSE	TRUE	TRUE	2	2
SGCE	A0A5F7ZVW5	700104	FALSE	TRUE	8910	SGCE	O43556	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
OR1F1	A0A5F7ZWF2	703023	FALSE	TRUE	4992	OR1F1	O43749		TRUE	FALSE	FALSE	TRUE	1	2
SLC31A2	A0A5F7ZX39;F7HLP5	706385	FALSE	TRUE	1318	SLC31A2	O15432		FALSE	FALSE	FALSE	TRUE	0	2
AXIN1	A0A5F7ZYG4;F6Y8U0	100424087	FALSE	TRUE	8312	AXIN1	O15169		FALSE	FALSE	FALSE	TRUE	0	2
PCDHB2	A0A5F7ZZP8	699623	FALSE	TRUE	56133	PCDHB2	Q9Y5E7		TRUE	TRUE	FALSE	TRUE	2	2
KLHL41	A0A5F8A0K9;F7B388;H9Z224	709701;706047	FALSE	TRUE	129880;10324	BBS5;KLHL41	Q8N3I7;O60662		FALSE	FALSE	FALSE	TRUE	0	2
ABCG8	A0A5F8A138;F7H0X8	713676	FALSE	TRUE	64241	ABCG8	Q9H221		FALSE	FALSE	FALSE	TRUE	0	2
OR6N2	A0A5F8A2H0	719964	FALSE	TRUE	81442	OR6N2	Q8NGY6		TRUE	FALSE	FALSE	TRUE	1	2
PROM1	A0A5F8A3C4;A0A5F8AP11;F7DVV0	714610	TRUE	TRUE	8842	PROM1	O43490	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
DGKB	A0A5F8A472;H9FQL9	715254	FALSE	TRUE	1607	DGKB	Q9Y6T7		FALSE	FALSE	FALSE	TRUE	0	2
GRIA4	A0A5F8A4A5;F7AGS3;H9ENK7	705794	FALSE	TRUE	2893	GRIA4	P48058		TRUE	FALSE	FALSE	TRUE	1	2
EDA2R	A0A5F8A4K0	710244	FALSE	TRUE	60401	EDA2R	Q9HAV5		TRUE	FALSE	FALSE	TRUE	1	2
PCDHB8	A0A5F8A5Y6	700508	FALSE	TRUE	56128	PCDHB8	Q9UN66		TRUE	FALSE	FALSE	TRUE	1	2
OR7C2	A0A5F8A6A9	717965	FALSE	TRUE	26658	OR7C2	O60412		TRUE	FALSE	FALSE	TRUE	1	2
MPZ	A0A5F8A6B8	719969	FALSE	TRUE	4359	MPZ	P25189	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
PANX1	A0A5F8A6N2	697204	FALSE	TRUE	24145	PANX1	Q96RD7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
MAPT	A0A5F8A774;F6R387;P57786	574327	FALSE	TRUE	4137	MAPT	P10636		FALSE	FALSE	FALSE	TRUE	0	2
OR10Q1	A0A5F8A795	702100	FALSE	TRUE	219960	OR10Q1	Q8NGQ4		TRUE	FALSE	FALSE	TRUE	1	2
GPA33	A0A5F8A8J6	697421	FALSE	TRUE	10223	GPA33	Q99795		TRUE	FALSE	FALSE	TRUE	1	2
ACTL6A	A0A5F8AAX6;H9ENZ8	708935	FALSE	TRUE	86	ACTL6A	O96019		FALSE	FALSE	FALSE	TRUE	0	2
OR51G2	A0A5F8AB01	716960	FALSE	TRUE	81282	OR51G2	Q8NGK0		TRUE	FALSE	FALSE	TRUE	1	2
NLGN2	A0A5F8ABC3	574368	FALSE	TRUE	57555	NLGN2	Q8NFZ4	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
PHKA2	A0A5F8ABQ9;F7AXZ8;F7B2V1	694376	FALSE	TRUE	5256	PHKA2	P46019		FALSE	FALSE	FALSE	TRUE	0	2
KCND3	A0A5F8ACX1;F7GH76	641437	FALSE	TRUE	3752	KCND3	Q9UK17		FALSE	FALSE	FALSE	TRUE	0	2
HHIP	A0A5F8ADQ8;F7HQP4	701205	TRUE	TRUE	64399	HHIP	Q96QV1	1 - high confidence	FALSE	TRUE	TRUE	TRUE	4	2
CCR5	A0A5F8AE97;P61813	735311	TRUE	TRUE	1234	CCR5	P51681		TRUE	TRUE	TRUE	TRUE	4	2
CACNG7	A0A5F8AEZ2;F7HNQ5	720271	FALSE	TRUE	59284	CACNG7	P62955		TRUE	FALSE	FALSE	TRUE	1	2
BEST2	A0A5F8AF57	716545	FALSE	TRUE	54831	BEST2	Q8NFU1		TRUE	FALSE	FALSE	TRUE	1	2
OR5H2	A0A5F8AGU8	697706	FALSE	TRUE	79310	OR5H2	Q8NGV7		TRUE	FALSE	FALSE	TRUE	1	2
NCK1	A0A5F8AH39;F7E0A3	716807	FALSE	TRUE	4690	NCK1	P16333		FALSE	FALSE	FALSE	TRUE	0	2
TDGF1	A0A5F8AHE6	712918	FALSE	TRUE	6997	TDGF1	P13385		TRUE	TRUE	TRUE	TRUE	3	2
ITGA8	A0A5F8AHQ3	698888	FALSE	TRUE	8516	ITGA8	P53708	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
SLCO1B3	A0A5F8AHQ5	574354	FALSE	TRUE	28234	SLCO1B3	Q9NPD5		TRUE	FALSE	FALSE	TRUE	1	2
OR52E4	A0A5F8AHR0	713474	FALSE	TRUE	390081	OR52E4	Q8NGH9		TRUE	FALSE	FALSE	TRUE	1	2
TRAF5	A0A5F8AI01;F7FNK1	711879	FALSE	TRUE	7188	TRAF5	O00463		FALSE	FALSE	FALSE	TRUE	0	2
CD226	A0A5F8AI57;O18906	703878	TRUE	TRUE	10666	CD226	Q15762	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
CLDN25	A0A5F8AI58	100426356	FALSE	TRUE	644672	CLDN25	C9JDP6		FALSE	FALSE	FALSE	TRUE	0	2
KCNV2	A0A5F8AIT9	696487	FALSE	TRUE	169522	KCNV2	Q8TDN2		TRUE	FALSE	FALSE	TRUE	1	2
SYT1	A0A5F8AJ31;F7GFB1	695390	FALSE	TRUE	6857	SYT1	P21579		FALSE	TRUE	FALSE	TRUE	1	2
SLC34A3	A0A5F8AJ48	705192	FALSE	TRUE	142680	SLC34A3	Q8N130		TRUE	FALSE	FALSE	TRUE	1	2
JPH1	A0A5F8AK43	697014	FALSE	TRUE	56704	JPH1	Q9HDC5		FALSE	FALSE	FALSE	TRUE	0	2
OSCP1	A0A5F8AKN9;F6TU53;F6TU61;F6TUG2	641439	FALSE	TRUE	127700	OSCP1	Q8WVF1		FALSE	FALSE	FALSE	TRUE	0	2
KCNA6	A0A5F8AKP8	711558	FALSE	TRUE	3742	KCNA6	P17658		FALSE	FALSE	FALSE	TRUE	0	2
OR4D9	A0A5F8ALW7	699152	FALSE	TRUE	390199	OR4D9	Q8NGE8		TRUE	FALSE	FALSE	TRUE	1	2
EMILIN1	A0A5F8AM76;F7GPR3;I0FH97	698328;698204	FALSE	TRUE	3795;11117	EMILIN1	Q9Y6C2	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
EMB	A0A5F8AML7;F7FTT3	702068	FALSE	TRUE	133418	EMB	Q6PCB8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
EPHA1	A0A5F8ANL5	706295	FALSE	TRUE	2041	EPHA1	P21709	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
ERBIN	A0A5F8ANR1;F7GX50;F7GX54;F7GX57	700429	FALSE	TRUE	55914	ERBIN	Q96RT1		FALSE	FALSE	FALSE	TRUE	0	2
TMPRSS11D	A0A5F8ANS0	711510	FALSE	TRUE	9407	TMPRSS11D	O60235		TRUE	FALSE	FALSE	TRUE	1	2
ATP4B	A0A5F8AP74	698222	FALSE	TRUE	496	ATP4B	P51164		TRUE	FALSE	FALSE	TRUE	1	2
GLRA2	A0A5F8AP75;F7E7T3	711926	FALSE	TRUE	2742	GLRA2	P23416		TRUE	FALSE	FALSE	TRUE	1	2
OR5V1	A0A5F8AQS6	710231	FALSE	TRUE	81696	OR5V1	Q9UGF6		TRUE	FALSE	FALSE	TRUE	1	2
ADRA1B	A0A5F8ASX8	695106	FALSE	TRUE	147	ADRA1B	P35368		TRUE	FALSE	FALSE	TRUE	1	2
CNNM2	A0A5F8AU49;F6RSX4	714238	FALSE	TRUE	54805	CNNM2	Q9H8M5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
MS4A2	A0A5F8AV45	697830	FALSE	TRUE	2206	MS4A2	Q01362		FALSE	TRUE	TRUE	TRUE	2	2
CNTN2	A0A5K1UJU3	574333	FALSE	TRUE	6900	CNTN2	Q02246		TRUE	TRUE	TRUE	TRUE	3	2
PTPN6	A0A5K1UTD3;I0FMS6	714374	FALSE	TRUE	5777	PTPN6	P29350		FALSE	FALSE	FALSE	TRUE	0	2
KCNH1	A0A5K1UTZ2	712190	FALSE	TRUE	3756	KCNH1	O95259		FALSE	FALSE	TRUE	TRUE	1	2
DLG4	A0A5K1UUN6;F7D120	714273	FALSE	TRUE	1742	DLG4	P78352		FALSE	FALSE	FALSE	TRUE	0	2
MPZL1	A0A5K1VAF5;H9YWR2;H9YWR3	698437	FALSE	TRUE	9019	MPZL1	O95297	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
SLC6A9	A0A5K1VBL3;F6UD64;H9FYN8	702346	FALSE	TRUE	6536	SLC6A9	P48067	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
MX1	A1E2I4;H9FUQ9	715186	FALSE	TRUE	4599	MX1	P20591		FALSE	FALSE	FALSE	TRUE	0	2
MX2	A1E2I5	780935	FALSE	TRUE	4600	MX2	P20592		FALSE	FALSE	FALSE	TRUE	0	2
TAS1R2	A3QP01	714666	FALSE	TRUE	80834	TAS1R2	Q8TE23		TRUE	FALSE	FALSE	TRUE	1	2
FCGR3	A3RFZ7	720006	FALSE	TRUE	2214;2215	FCGR3A;FCGR3B	P08637;O75015	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
KCNS1	A4K2T1;G1K376	711715	FALSE	TRUE	3787	KCNS1	Q96KK3		TRUE	FALSE	FALSE	TRUE	1	2
PCSK9	A8T666	717147	TRUE	TRUE	255738	PCSK9	Q8NBP7		FALSE	TRUE	TRUE	TRUE	3	2
TLR2	B3Y618	574290	FALSE	TRUE	7097	TLR2	O60603	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
TLR7	B3Y653	574291	FALSE	TRUE	51284	TLR7	Q9NYK1		TRUE	FALSE	FALSE	TRUE	1	2
TLR8	B3Y660	574292	TRUE	TRUE	51311	TLR8	Q9NR97		TRUE	FALSE	TRUE	TRUE	3	2
MYD88	B3Y683	696494	FALSE	TRUE	4615	MYD88	Q99836		FALSE	FALSE	FALSE	TRUE	0	2
TIRAP	B3Y690	714377	FALSE	TRUE	114609	TIRAP	P58753		FALSE	FALSE	FALSE	TRUE	0	2
LY96	B3Y6B1	696778	FALSE	TRUE	23643	LY96	Q9Y6Y9		FALSE	FALSE	FALSE	TRUE	0	2
CD14	B3Y6B8	697482	TRUE	TRUE	929	CD14	P08571	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
TRAF6	B6CJY5	716907	FALSE	TRUE	7189	TRAF6	Q9Y4K3		FALSE	FALSE	FALSE	TRUE	0	2
GABRB2	D1LYT2;E5D2Z3	696767	FALSE	TRUE	2561	GABRB2	P47870		TRUE	FALSE	FALSE	TRUE	1	2
tas2r38	F1T2U1	695549	FALSE	TRUE	5726	TAS2R38	P59533		TRUE	FALSE	FALSE	TRUE	1	2
PSD3	F6PKT2	712115	FALSE	TRUE	23362	PSD3	Q9NYI0		FALSE	FALSE	FALSE	TRUE	0	2
YKT6	F6PLE2	699606	FALSE	TRUE	10652	YKT6	O15498		FALSE	FALSE	FALSE	TRUE	0	2
STEAP1	F6PLK4	704448	FALSE	TRUE	26872	STEAP1	Q9UHE8		FALSE	FALSE	FALSE	TRUE	0	2
SYT4	F6PMB2	694191	FALSE	TRUE	6860	SYT4	Q9H2B2		FALSE	TRUE	FALSE	TRUE	1	2
CLIC4	F6PP70	712337	TRUE	TRUE	25932	CLIC4	Q9Y696		FALSE	TRUE	TRUE	TRUE	3	2
PSENEN	F6PQB7	100429005	FALSE	TRUE	55851	PSENEN	Q9NZ42		FALSE	FALSE	FALSE	TRUE	0	2
SERINC1	F6PRH2	713999	FALSE	TRUE	57515	SERINC1	Q9NRX5	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
CDC42EP3	F6PS82	712377	FALSE	TRUE	10602	CDC42EP3	Q9UKI2		FALSE	FALSE	FALSE	TRUE	0	2
PHF7	F6PSI8	697103	FALSE	TRUE	51533	PHF7	Q9BWX1		FALSE	FALSE	FALSE	TRUE	0	2
GPR20	F6PT20	693582	FALSE	TRUE	2843	GPR20	Q99678		TRUE	FALSE	FALSE	TRUE	1	2
PKP4	F6PTU9;F6PTY4	698576	FALSE	TRUE	8502	PKP4	Q99569		FALSE	FALSE	FALSE	TRUE	0	2
GLDC	F6PUG5	715563	FALSE	TRUE	2731	GLDC	P23378		FALSE	FALSE	FALSE	TRUE	0	2
P2RY12	F6PW20	710036	FALSE	TRUE	64805	P2RY12	Q9H244		TRUE	FALSE	TRUE	TRUE	2	2
KCNS2	F6PWB2	703802	FALSE	TRUE	3788	KCNS2	Q9ULS6		FALSE	FALSE	FALSE	TRUE	0	2
IFITM5	F6PZ75	697314	FALSE	TRUE	387733	IFITM5	A6NNB3		FALSE	FALSE	FALSE	TRUE	0	2
TGFBR2	F6Q1B1;H9YUL0	703088	TRUE	TRUE	7048	TGFBR2	P37173	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
GNG13	F6Q1E0	722398	FALSE	TRUE	51764	GNG13	Q9P2W3		FALSE	FALSE	FALSE	TRUE	0	2
LRRC4	F6Q3P7	698610	FALSE	TRUE	64101	LRRC4	Q9HBW1		TRUE	FALSE	FALSE	TRUE	1	2
PI4K2B	F6Q4X7;F6Q6T7	693685;693561	FALSE	TRUE	29063;55300	PI4K2B	Q8TCG2		FALSE	FALSE	FALSE	TRUE	0	2
PRKAR2B	F6Q503	700770	FALSE	TRUE	5577	PRKAR2B	P31323		FALSE	FALSE	FALSE	TRUE	0	2
ZP3	F6Q5V7	719925	FALSE	TRUE	7784	ZP3	P21754		TRUE	FALSE	FALSE	TRUE	1	2
TSPAN15	F6Q657	711675	TRUE	TRUE	23555	TSPAN15	O95858	2 - putative	TRUE	FALSE	TRUE	TRUE	4	2
TACR2	F6Q6V4	711842	FALSE	TRUE	6865	TACR2	P21452		TRUE	FALSE	FALSE	TRUE	1	2
ARHGEF7	F6Q7V7;F6Z9L8	695530	FALSE	TRUE	8874				FALSE	FALSE	FALSE	FALSE	0	1
CLCN2	F6QD86	704709	FALSE	TRUE	1181	CLCN2	P51788	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
KCNA4	F6QDP8	697565	FALSE	TRUE	3739	KCNA4	P22459		FALSE	FALSE	FALSE	TRUE	0	2
SLC9B2	F6QDX3	711024	FALSE	TRUE	133308	SLC9B2	Q86UD5		FALSE	FALSE	FALSE	TRUE	0	2
CLEC2B	F6QE56	717347	FALSE	TRUE	9976	CLEC2B	Q92478	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	2
CD38	F6QEE7	714399	TRUE	TRUE	952	CD38	P28907	2 - putative	TRUE	TRUE	TRUE	TRUE	5	2
GRB14	F6QF39	707075	FALSE	TRUE	2888	GRB14	Q14449		FALSE	FALSE	FALSE	TRUE	0	2
FZD6	F6QFJ6	694625	FALSE	TRUE	8323	FZD6	O60353		TRUE	FALSE	TRUE	TRUE	2	2
TSPAN3	F6QHJ8	708428	FALSE	TRUE	10099	TSPAN3	O60637	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
SCN1B	F6QID2	707134	FALSE	TRUE	6324	SCN1B	Q07699		TRUE	FALSE	FALSE	TRUE	1	2
CNTNAP2	F6QIU9	574172	TRUE	TRUE	26047	CNTNAP2	Q9UHC6	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
CCR1	F6QJR2;P56482	574188	TRUE	TRUE	1230	CCR1	P32246		TRUE	TRUE	TRUE	TRUE	4	2
LGR4	F6QK18	701736	FALSE	TRUE	55366	LGR4	Q9BXB1		TRUE	FALSE	FALSE	TRUE	1	2
FZD3	F6QL95	713839	FALSE	TRUE	7976	FZD3	Q9NPG1		TRUE	FALSE	TRUE	TRUE	2	2
PTCHD1	F6QM37	699554	FALSE	TRUE	139411	PTCHD1	Q96NR3		TRUE	FALSE	FALSE	TRUE	1	2
ZBTB42	F6QNH1	706991	FALSE	TRUE	100128927	ZBTB42	B2RXF5		FALSE	FALSE	FALSE	TRUE	0	2
TRAF7	F6QNL6	695415	FALSE	TRUE	84231	TRAF7	Q6Q0C0		FALSE	FALSE	FALSE	TRUE	0	2
SLC12A3	F6QQS8	703090	FALSE	TRUE	6559	SLC12A3	P55017		TRUE	FALSE	FALSE	TRUE	1	2
ADI1	F6QS54	722050	FALSE	TRUE	55256	ADI1	Q9BV57		FALSE	FALSE	FALSE	TRUE	0	2
STAT2	F6R1P6	712694	FALSE	TRUE	6773	STAT2	P52630		FALSE	FALSE	FALSE	TRUE	0	2
HINT1	F6R248	706083	FALSE	TRUE	3094	HINT1	P49773		FALSE	FALSE	FALSE	TRUE	0	2
PDYN	F6R267	716341	FALSE	TRUE	5173	PDYN	P01213		FALSE	FALSE	FALSE	TRUE	0	2
SLC16A3	F6R637	715842	FALSE	TRUE	9123	SLC16A3	O15427		FALSE	FALSE	FALSE	TRUE	0	2
SLC38A3	F6R9U7	703671	FALSE	TRUE	10991	SLC38A3	Q99624		FALSE	FALSE	FALSE	TRUE	0	2
GPR4	F6R9Y2	716148	FALSE	TRUE	2828	GPR4	P46093		TRUE	FALSE	FALSE	TRUE	1	2
IHH	F6RAT8	704046	FALSE	TRUE	3549	IHH	Q14623		FALSE	FALSE	FALSE	TRUE	0	2
CDH5	F6RFA8	693297	TRUE	TRUE	1003	CDH5	P33151	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
OPN5	F6RFW7	705586	FALSE	TRUE	221391	OPN5	Q6U736		TRUE	FALSE	FALSE	TRUE	1	2
GPR85	F6RFZ5	703214	FALSE	TRUE	54329	GPR85	P60893		TRUE	FALSE	FALSE	TRUE	1	2
MIP	F6RG83	712901	FALSE	TRUE	4284	MIP	P30301		TRUE	FALSE	FALSE	TRUE	1	2
MARCKSL1	F6RIS3	100428619	FALSE	TRUE	65108	MARCKSL1	P49006		FALSE	FALSE	FALSE	TRUE	0	2
HSPA8	F6RLH5	707989	FALSE	TRUE	3312	HSPA8	P11142	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2	2
NF2	F6RPW5;F6RPZ9	714945	FALSE	TRUE	4771	NF2	P35240		FALSE	FALSE	FALSE	TRUE	0	2
CLDN3	F6RQF6	716771	FALSE	TRUE	1365	CLDN3	O15551		TRUE	FALSE	FALSE	TRUE	1	2
DAG1	F6RU72	706179	TRUE	TRUE	1605	DAG1	Q14118	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
NLGN1	F6RUI6	693541	TRUE	TRUE	22871	NLGN1	Q8N2Q7	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
SLC20A1	F6RW40	699462	FALSE	TRUE	6574	SLC20A1	Q8WUM9		FALSE	FALSE	FALSE	TRUE	0	2
FGF10	F6RWC6	701584	TRUE	TRUE	2255	FGF10	O15520		FALSE	TRUE	TRUE	TRUE	3	2
LRRC52	F6RWL5	696905	FALSE	TRUE	440699	LRRC52	Q8N7C0		TRUE	FALSE	FALSE	TRUE	1	2
SLC7A14	F6RYL9	696121	FALSE	TRUE	57709	SLC7A14	Q8TBB6		TRUE	FALSE	FALSE	TRUE	1	2
SLC10A6	F6S0G3	703946	FALSE	TRUE	345274	SLC10A6	Q3KNW5		TRUE	FALSE	FALSE	TRUE	1	2
PTPN13	F6S1D8	699866	FALSE	TRUE	5783	PTPN13	Q12923		FALSE	FALSE	FALSE	TRUE	0	2
MDGA1	F6S264	719423	FALSE	TRUE	266727	MDGA1	Q8NFP4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
RET	F6S299	703466	FALSE	TRUE	5979	RET	P07949	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
TLCD1	F6S372	710391	FALSE	TRUE	116238	TLCD1	Q96CP7		FALSE	FALSE	FALSE	TRUE	0	2
OR6C4	F6S5B8	708807	FALSE	TRUE	341418	OR6C4	Q8NGE1		TRUE	FALSE	FALSE	TRUE	1	2
CCDC70	F6S5V0	709312	FALSE	TRUE	83446	CCDC70	Q6NSX1		FALSE	FALSE	FALSE	TRUE	0	2
CLDN24	F6S639;F7HH30	701348;100423881	FALSE	TRUE	53842;100132463	CLDN22;CLDN24	Q8N7P3;A6NM45		TRUE	FALSE	FALSE	TRUE	1	2
SLC24A4	F6S7H4	697997	FALSE	TRUE	123041	SLC24A4	Q8NFF2		TRUE	FALSE	FALSE	TRUE	1	2
TNFSF15	F6S8F9	703189	FALSE	TRUE	9966	TNFSF15	O95150		TRUE	FALSE	FALSE	TRUE	1	2
STYK1	F6SCK6	717844	FALSE	TRUE	55359	STYK1	Q6J9G0		FALSE	FALSE	FALSE	TRUE	0	2
TMEM47	F6SCM1	693975	FALSE	TRUE	83604	TMEM47	Q9BQJ4		FALSE	FALSE	FALSE	TRUE	0	2
FCER1G	F6SD41	720291	TRUE	TRUE	2207	FCER1G	P30273		FALSE	TRUE	TRUE	TRUE	3	2
LRP8	F6SDB7	714317	FALSE	TRUE	7804	LRP8	Q14114		TRUE	FALSE	FALSE	TRUE	1	2
RHEBL1	F6SED7	709384	FALSE	TRUE	121268	RHEBL1	Q8TAI7		FALSE	FALSE	FALSE	TRUE	0	2
BEST3	F6SEM9	718450	FALSE	TRUE	144453	BEST3	Q8N1M1		FALSE	FALSE	FALSE	TRUE	0	2
HTR1B	F6SFA9	716704	FALSE	TRUE	3351	HTR1B	P28222		TRUE	FALSE	FALSE	TRUE	1	2
PPP3CB	F6SFC6	706955	FALSE	TRUE	5532	PPP3CB	P16298		FALSE	FALSE	FALSE	TRUE	0	2
TMEM127	F6SGM3	705069	FALSE	TRUE	55654	TMEM127	O75204		FALSE	FALSE	FALSE	TRUE	0	2
NDRG1	F6SHZ8;F6SI55	697752	FALSE	TRUE	10397	NDRG1	Q92597		FALSE	FALSE	FALSE	TRUE	0	2
SLA	F6SJ90	697377	FALSE	TRUE	6503	SLA	Q13239		FALSE	FALSE	FALSE	TRUE	0	2
NCF1	F6SL33	694207	FALSE	TRUE	653361	NCF1	P14598		FALSE	FALSE	FALSE	TRUE	0	2
MPIG6B	F6SN03	716265	FALSE	TRUE	80739	MPIG6B	O95866	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
OR14J1	F6SN86	710039	FALSE	TRUE	442191	OR14J1	Q9UGF5		TRUE	FALSE	FALSE	TRUE	1	2
CD40	F6SNI1	707749	TRUE	TRUE	958	CD40	P25942	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
ERRFI1	F6SQ62	722072	FALSE	TRUE	54206	ERRFI1	Q9UJM3		FALSE	FALSE	FALSE	TRUE	0	2
GRM5	F6SR09	705445	FALSE	TRUE	2915	GRM5	P41594		TRUE	FALSE	FALSE	TRUE	1	2
PPP4C	F6SRT0	708510	FALSE	TRUE	5531	PPP4C	P60510		FALSE	FALSE	FALSE	TRUE	0	2
JPT2	F6SRV4	702283	FALSE	TRUE	90861	JPT2	Q9H910		FALSE	FALSE	FALSE	TRUE	0	2
CACHD1	F6SSN2	701608	FALSE	TRUE	57685	CACHD1	Q5VU97	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
TNK1	F6SZ58	715180	FALSE	TRUE	8711	TNK1	Q13470		FALSE	FALSE	FALSE	TRUE	0	2
ZNF174	F6SZV8	702964	FALSE	TRUE	7727	ZNF174	Q15697		FALSE	FALSE	FALSE	TRUE	0	2
SLC2A13	F6T0L4	697822	FALSE	TRUE	114134	SLC2A13	Q96QE2	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
CDC42SE1	F6T0R1	100427784	FALSE	TRUE	56882	CDC42SE1	Q9NRR8		FALSE	FALSE	FALSE	TRUE	0	2
TMEM55B	F6T137	100428001	FALSE	TRUE	90809	PIP4P1	Q86T03		FALSE	FALSE	FALSE	TRUE	0	2
SNX5	F6T1Z9;F7AE06	698897	FALSE	TRUE	27131	SNX5	Q9Y5X3		FALSE	FALSE	FALSE	TRUE	0	2
IL17A	F6T3G5	708123	TRUE	TRUE	3605	IL17A	Q16552		FALSE	TRUE	TRUE	TRUE	3	2
ANKH	F6T3T0	717689	FALSE	TRUE	56172	ANKH	Q9HCJ1		TRUE	FALSE	FALSE	TRUE	1	2
XPR1	F6T500;G7MF56	716337	FALSE	TRUE	9213	XPR1	Q9UBH6		FALSE	FALSE	FALSE	TRUE	0	2
TYRO3	F6T717	710902	TRUE	TRUE	7301	TYRO3	Q06418	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
LRRC4C	F6T8E0	716620	FALSE	TRUE	57689	LRRC4C	Q9HCJ2		TRUE	FALSE	FALSE	TRUE	1	2
GRIN2B	F6T8S6	698571	FALSE	TRUE	2904	GRIN2B	Q13224		TRUE	TRUE	TRUE	TRUE	3	2
SCIN	F6T8Z7	693551	FALSE	TRUE	85477	SCIN	Q9Y6U3		FALSE	FALSE	FALSE	TRUE	0	2
MARK2	F6TA28;H9FR04;H9Z659	718065	FALSE	TRUE	2011	MARK2	Q7KZI7		FALSE	FALSE	FALSE	TRUE	0	2
HVCN1	F6TBN6;F6TBP3	709745	FALSE	TRUE	84329	HVCN1	Q96D96		FALSE	FALSE	FALSE	TRUE	0	2
UBQLN2	F6TBT9	707967	FALSE	TRUE	29978	UBQLN2	Q9UHD9		FALSE	FALSE	FALSE	TRUE	0	2
FHIT	F6TCB7	700974	FALSE	TRUE	2272	FHIT	P49789		FALSE	FALSE	FALSE	TRUE	0	2
LRRC8D	F6TCH4	100423127	FALSE	TRUE	55144	LRRC8D	Q7L1W4		FALSE	FALSE	FALSE	TRUE	0	2
ABCG4	F6TDE4	100429212	FALSE	TRUE	64137	ABCG4	Q9H172		TRUE	FALSE	FALSE	TRUE	1	2
GPR37L1	F6TEF3	706485	FALSE	TRUE	9283	GPR37L1	O60883		TRUE	FALSE	FALSE	TRUE	1	2
ESAM	F6THA2	712200	FALSE	TRUE	90952	ESAM	Q96AP7	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
SPA17	F6THH3	574157	TRUE	TRUE	53340	SPA17	Q15506		FALSE	FALSE	TRUE	TRUE	2	2
PANX3	F6THN1	711728	FALSE	TRUE	116337	PANX3	Q96QZ0		FALSE	FALSE	FALSE	TRUE	0	2
BTN1A1	F6TI53	700608	TRUE	TRUE	696	BTN1A1	Q13410		TRUE	FALSE	TRUE	TRUE	3	2
ACTG1	F6TII3	713687	FALSE	TRUE	71	ACTG1	P63261		FALSE	FALSE	FALSE	TRUE	0	2
ARAP1	F6TKN2	718488	FALSE	TRUE	116985	ARAP1	Q96P48		FALSE	FALSE	FALSE	TRUE	0	2
ARHGAP25	F6TL08	699828	FALSE	TRUE	9938	ARHGAP25	P42331		FALSE	FALSE	FALSE	TRUE	0	2
