UniProt	GeneID	Gene Name	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
A0A1U7Q4K8	101826510	Slc24a5	FALSE	FALSE	SLC24A5	Q71RS6	283652		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q4L5	101834443	Mal	FALSE	TRUE	MAL	P21145	4118		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q4M0	101838741	Il1a	FALSE	FALSE	IL1A	P01583	3552		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U7Q4M1	101826479	Tm9sf3	FALSE	FALSE	TM9SF3	Q9HD45	56889	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U7Q4M3	101827713	Blnk	FALSE	TRUE	BLNK	Q8WV28	29760		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q4M9	101835544	Myof	FALSE	FALSE	MYOF	Q9NZM1	26509	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q4N0	101829062	Prnp	TRUE	TRUE	PRNP	F7VJQ1;P04156	5621	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
A0A1U7Q4N4	101833402	Fermt1	FALSE	FALSE	FERMT1	Q9BQL6	55612		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7Q4P9	101834769	Kcnv2	FALSE	TRUE	KCNV2	Q8TDN2	169522		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q4R5	101827797	LOC101827797	FALSE	TRUE	LOC101827797				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q4R6	101833834	Otop1	FALSE	TRUE	OTOP1	Q7RTM1	133060		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q4R7	101829651	LOC101829651	FALSE	TRUE	LOC101829651				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q4R8	101835307	Stx18	FALSE	FALSE	STX18	Q9P2W9	53407		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U7Q4S1	101833099	LOC101833099	FALSE	TRUE	LOC101833099				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q4S5	101836488	Ms4a1	TRUE	TRUE	MS4A1	P11836	931	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7Q4S6	101842237	Adra2c	FALSE	TRUE	ADRA2C	P18825	152	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q4S7	101838364	Tmem132a	FALSE	FALSE	TMEM132A	Q24JP5	54972	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U7Q4T4	101826351	Fgfr3	FALSE	TRUE	FGFR3	P22607	2261	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A1U7Q4T6	101828893	Maea	FALSE	FALSE	MAEA	Q7L5Y9	10296		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7Q4T8	101830419	Pik3ip1	FALSE	FALSE	PIK3IP1	Q96FE7	113791		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q4U1	101828505	Chrm1	FALSE	TRUE	CHRM1	P11229	1128		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q4V5	101838621	Nrxn2	FALSE	FALSE	NRXN2	P58401;Q9P2S2	9379		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q4W0	101826869	Galnt5	FALSE	FALSE	GALNT5	Q7Z7M9	11227	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q4W1	101843536	Ehd1	FALSE	TRUE	EHD1	Q9H4M9	10938		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7Q4Y2	101840633	Chsy3	FALSE	FALSE	CHSY3	Q70JA7	337876	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q4Y7	101839243	Cd248	FALSE	FALSE	CD248	Q9HCU0	57124		TRUE	FALSE	TRUE	TRUE	2	1
A0A1U7Q4Z4	101827746	Lox	FALSE	FALSE	LOX	P28300	4015	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q511	101838895	Ano1	FALSE	TRUE	ANO1	Q5XXA6	55107		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q515	101841845	Mrgprg	FALSE	FALSE	MRGPRG	Q86SM5	386746		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q520	101830682	LOC101830682	FALSE	TRUE	LOC101830682				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q527	101833885	Tspan4	FALSE	TRUE	TSPAN4	O14817	7106	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q529	101835718	Rplp2	FALSE	FALSE	RPLP2	P05387	6181	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q530	101825730	LOC101825730	FALSE	TRUE	LOC101825730				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q532		Mpzl2	FALSE	FALSE	MPZL2	O60487	10205	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U7Q533	101838968	Hras	FALSE	TRUE	HRAS	P01112	3265		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q536	101844240	LOC101844240	FALSE	TRUE	LOC101844240				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q547	101826170	Esam	FALSE	FALSE	ESAM	Q96AP7	90952	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q549	101827837	Panx3	FALSE	TRUE	PANX3	Q96QZ0	116337		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q551	101829964	LOC101829964	FALSE	TRUE	LOC101829964				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q553	101831838	LOC101831838	FALSE	TRUE	LOC101831838				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q554	101835891	Gpr26	FALSE	FALSE	GPR26	Q8NDV2	2849		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q555	101833321	LOC101833321	FALSE	TRUE	LOC101833321				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q557	101835311	LOC101835311	FALSE	TRUE	LOC101835311				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q559	101837138	LOC101837138	FALSE	TRUE	LOC101837138				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q560	101841667	Slc5a2	FALSE	FALSE	SLC5A2	P31639	6524		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q561	101839012	LOC101839012	FALSE	TRUE	LOC101839012				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q562	101843173	Itgam	FALSE	TRUE	ITGAM	P11215	3684	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7Q563	101840356	LOC101840356	FALSE	TRUE	LOC101840356				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q565	101841704	LOC101841704	FALSE	TRUE	LOC101841704				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q567	101843306	Tmem225	FALSE	FALSE	TMEM225	Q6GV28	338661		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q569	101823009	Crtam	FALSE	TRUE	CRTAM	O95727	56253		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q573	101830558	Itgal	TRUE	TRUE	ITGAL	P20701	3683	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7Q574	101828631	C2cd2l	FALSE	TRUE	C2CD2L	O14523	9854		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q581	101833582	Treh	FALSE	FALSE	TREH	O43280	11181		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q586	101838653	Tmprss13	FALSE	FALSE	TMPRSS13	Q9BYE2	84000		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q588	101839994	Sidt2	FALSE	TRUE	SIDT2	Q8NBJ9	51092	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q590	101842864	Cadm1	FALSE	TRUE	CADM1	Q9BY67	23705	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q591	101826670	Il21r	FALSE	FALSE	IL21R	Q9HBE5	50615		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q592	101842864	Cadm1	FALSE	FALSE	CADM1	Q9BY67	23705	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q593	101828951	Chp2	FALSE	TRUE	CHP2	O43745	63928		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q5A8	101836795	Gldn	FALSE	FALSE	GLDN	Q6ZMI3	342035		TRUE	FALSE	TRUE	TRUE	2	1
A0A1U7Q5A9	101831802	LOC101831802	FALSE	TRUE	LOC101831802				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5B1	101834673	LOC101834673	FALSE	TRUE	LOC101834673				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5B4	101843205	Cspg4	FALSE	TRUE	CSPG4	Q6UVK1	1464	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7Q5B5	101823769	LOC101823769	FALSE	TRUE	LOC101823769				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5B7	101826672	LOC101826672	FALSE	TRUE	LOC101826672				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5B9	101830918	LOC101830918	FALSE	TRUE	LOC101830918				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5C1	101837207	LOC101837207	FALSE	TRUE	LOC101837207				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5C2	101829965	Stoml1	FALSE	TRUE	STOML1	Q9UBI4	9399		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q5C3	101839878	LOC101839878	FALSE	TRUE	LOC101839878				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5C4	101833583	Neo1	FALSE	TRUE	NEO1	Q92859	4756	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q5C5	101842029	LOC101842029	FALSE	TRUE	LOC101842029				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5C6	101834712	Hexa	FALSE	FALSE	HEXA	P06865	3073	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q5C7	101843645	LOC101843645	FALSE	TRUE	LOC101843645				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5C9	101824750	LOC101824750	FALSE	TRUE	LOC101824750				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5D2	101829160	Pcdh10	FALSE	TRUE	PCDH10	Q9P2E7	57575		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q5D4	101831743	Mfsd8	FALSE	FALSE	MFSD8	Q8NHS3	256471	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U7Q5E9	101832151	Ehd4	FALSE	FALSE	EHD4	Q9H223	30844		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7Q5F1	101834235	Tyro3	TRUE	FALSE	TYRO3	Q06418	7301	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	1
A0A1U7Q5F2	101827136	Nceh1	FALSE	FALSE	NCEH1	Q6PIU2	57552	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q5F3	101836575	Dll4	FALSE	FALSE	DLL4	Q9NR61	54567		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q5G2	101836796	Myadml2	FALSE	FALSE	MYADML2	A6NDP7	255275		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q5G4	101838210	Arhgdia	FALSE	TRUE	ARHGDIA				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5H1	101829572	LOC101829572	FALSE	TRUE	LOC101829572				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5H4	101830920	LOC101830920	FALSE	TRUE	LOC101830920				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5H5	101843935	Baiap2	FALSE	TRUE	BAIAP2	Q9UQB8	10458		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q5H7	101832242	LOC101832242	FALSE	TRUE	LOC101832242				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5H9	101833807	LOC101833807	FALSE	TRUE	LOC101833807				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5I4	101829031	Calhm2	FALSE	FALSE	CALHM2	Q9HA72	51063		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q5I5	101837384	Bdnf	FALSE	FALSE	BDNF	P23560	627	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q5J9	101837634	LOC101837634	FALSE	TRUE	LOC101837634				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5K5	101843528	LOC101843528	FALSE	TRUE	LOC101843528				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5L0	101823098	Slc16a5	FALSE	FALSE	SLC16A5	O15375	9121		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q5L2	101835115	Syt13	FALSE	TRUE	SYT13	Q7L8C5	57586		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7Q5M0	101840490	Ptprcap	FALSE	TRUE	PTPRCAP	Q14761	5790		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q5M2	101828980	Gprc5c	FALSE	FALSE	GPRC5C	Q9NQ84	55890		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q5M3	101823764	Tspan32	FALSE	FALSE	TSPAN32	Q96QS1	10077		FALSE	FALSE	TRUE	TRUE	1	1
A0A1U7Q5M4	101841672	Arfgap2	FALSE	TRUE	ARFGAP2	Q8N6H7	84364		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q5M8	101832708	Kcnj2	FALSE	TRUE	KCNJ2	P63252	3759		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q5M9	101833292	Adam12	FALSE	TRUE	ADAM12	O43184	8038	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q5N4	101835841	Rgs9	FALSE	TRUE	RGS9	O75916	8787		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q5N6	101828593	LOC101828593	FALSE	TRUE	LOC101828593				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5N7	101838313	Cacng1	FALSE	TRUE	CACNG1	Q06432	786		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q5N9	101830739	LOC101830739	FALSE	TRUE	LOC101830739				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5P2	101832321	LOC101832321	FALSE	TRUE	LOC101832321				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5P4	101829475	Umod	FALSE	TRUE	UMOD	P07911	7369		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q5P5	101833892	LOC101833892	FALSE	TRUE	LOC101833892				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5P6	101843129	Cd79b	FALSE	TRUE	CD79B	P40259	974	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7Q5P8	101835722	LOC101835722	FALSE	TRUE	LOC101835722				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5Q2	101837024	LOC101837024	FALSE	TRUE	LOC101837024				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5Q5		LOC101839428	FALSE	TRUE	LOC101839428				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5Q7	101830954	Nsf	FALSE	TRUE	NSF	P46459	4905		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q5Q8	101841309	LOC101841309	FALSE	TRUE	LOC101841309				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5R1	101841031	Sorcs1	FALSE	FALSE	SORCS1	Q8WY21	114815	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U7Q5R2	101842660	LOC101842660	FALSE	TRUE	LOC101842660				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5R3	101836348	Mpp2	FALSE	FALSE	MPP2	Q14168	4355		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7Q5R5	101844247	LOC101844247	FALSE	TRUE	LOC101844247				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5R8	101822978	LOC101822978	FALSE	TRUE	LOC101822978				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5S0	101823503	Cnnm2	FALSE	TRUE	CNNM2	Q9H8M5	54805	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q5S1	101824583	LOC101824583	FALSE	TRUE	LOC101824583				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5S3	101825961	Psd	FALSE	TRUE	PSD	A5PKW4	5662		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q5S4	101826149	LOC101826149	FALSE	TRUE	LOC101826149				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5S7	101828771	LOC101828771	FALSE	TRUE	LOC101828771				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5S9	101830284	Fgf8	FALSE	FALSE	FGF8	P55075	2253		FALSE	FALSE	TRUE	TRUE	1	1
A0A1U7Q5T0	101830921	LOC101830921	FALSE	TRUE	LOC101830921				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5T3	101832243	LOC101832243	FALSE	TRUE	LOC101832243				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5T6	101833559	LOC101833559	FALSE	TRUE	LOC101833559				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5T9	101835377	LOC101835377	FALSE	TRUE	LOC101835377				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5U0	101830506	Ccr10	TRUE	FALSE	CCR10	P46092	2826		TRUE	FALSE	TRUE	TRUE	3	1
A0A1U7Q5U2	101836942	LOC101836942	FALSE	TRUE	LOC101836942				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5U5	101838280	LOC101838280	FALSE	TRUE	LOC101838280				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5U7	101840491	Cnnm1	FALSE	TRUE	CNNM1	Q9NRU3	26507		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q5U8	101839881	LOC101839881	FALSE	TRUE	LOC101839881				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q5V8	101835702	Muc1	FALSE	FALSE	MUC1	P15941	4582		TRUE	TRUE	FALSE	TRUE	2	1
A0A1U7Q5X4	101834853	Ffar4	FALSE	TRUE	FFAR4	Q5NUL3	338557		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q5Y1	101824341	Tmem37	FALSE	FALSE	TMEM37	Q8WXS4	140738		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q5Y6	101837648	Gpr155	FALSE	FALSE	GPR155	Q7Z3F1	151556	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
A0A1U7Q5Y9	101832531	Ptpn4	FALSE	TRUE	PTPN4	P29074	5775		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q5Z5	101830642	Cd274	TRUE	TRUE	CD274	Q9NZQ7	29126	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7Q608	101843855	Rtn4	FALSE	FALSE	RTN4	Q9NQC3	57142	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U7Q615	101843534	Tmem2	FALSE	TRUE	TMEM2				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q618	101823325	Anxa1	TRUE	TRUE	ANXA1	P04083	301		FALSE	FALSE	TRUE	TRUE	2	2
A0A1U7Q619	101836851	Lrrtm2	FALSE	FALSE	LRRTM2	O43300	26045		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q620	101830326	Cct4	FALSE	FALSE	CCT4	P50991	10575	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q624	101827001	LOC101827001	FALSE	TRUE	LOC101827001				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q627	101828587	LOC101828587	FALSE	TRUE	LOC101828587				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q628	101843271	Lims2	FALSE	TRUE	LIMS2	Q7Z4I7	55679		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q633	101832577	LOC101832577	FALSE	TRUE	LOC101832577				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q636	101833882	LOC101833882	FALSE	TRUE	LOC101833882				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q637	101826486	Znf397	FALSE	TRUE	ZNF397	Q8NF99	84307		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q638	101840262	Bves	FALSE	TRUE	BVES	Q8NE79	11149	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q639	101835717	Ms4a6a	FALSE	FALSE	MS4A6A	Q9H2W1	64231		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q646	101832943	Cdh2	TRUE	TRUE	CDH2	P19022	1000	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
A0A1U7Q647	101833585	Epha4	FALSE	TRUE	EPHA4	P54764	2043	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
A0A1U7Q651	101842651	Syt7	FALSE	FALSE	SYT7	O43581	9066		FALSE	TRUE	FALSE	TRUE	1	1
A0A1U7Q653	101838478	Tuba4a	FALSE	FALSE	TUBA4A	P68366	7277	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q665		Galr1	FALSE	FALSE	GALR1	P47211	2587		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q673	101826613	Fn1	FALSE	FALSE	FN1	P02751	2335	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
A0A1U7Q676	101828537	Atic	FALSE	TRUE	ATIC	P31939	471		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q678	101836842	Catsperz	FALSE	TRUE	CATSPERZ	Q9NTU4	25858		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q680	101831631	Slc6a18	FALSE	TRUE	SLC6A18	Q96N87	348932		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q681	101838621	Nrxn2	FALSE	FALSE	NRXN2	P58401;Q9P2S2	9379		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q696	101842243	Ctla4	TRUE	TRUE	CTLA4	P16410	1493		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7Q6A6	101827539	Ltbp3	FALSE	FALSE	LTBP3	Q9NS15	4054	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6C9	101840319	Slc29a2	FALSE	TRUE	SLC29A2	Q14542	3177	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q6D6	101835731	Slc30a5	FALSE	TRUE	SLC30A5	Q8TAD4	64924		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q6E3	101837590	Pcbp3	FALSE	FALSE	PCBP3	P57721	54039	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6E6	101840092	Dip2a	FALSE	FALSE	DIP2A	Q14689	23181		FALSE	FALSE	TRUE	FALSE	1	0
A0A1U7Q6F5	101844457	Susd2	FALSE	TRUE	SUSD2	Q9UGT4	56241	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q6H7	101837918	Arrdc3	FALSE	TRUE	ARRDC3	Q96B67	57561		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q6H8	101823328	Th	FALSE	TRUE	TH	P07101	7054		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q6I6	101823073	Arhgap18	FALSE	TRUE	ARHGAP18	Q8N392	93663		FALSE	FALSE	FALSE	TRUE	0	2
A0A1U7Q6I8	101822926	Chst3	FALSE	FALSE	CHST3	Q7LGC8	9469	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6I9	101824921	Taar1	FALSE	FALSE	TAAR1	Q96RJ0	134864		TRUE	FALSE	FALSE	TRUE	1	1
A0A1U7Q6J0	101833204	Ap2a2	FALSE	TRUE	AP2A2	O94973	161		FALSE	TRUE	FALSE	TRUE	1	2
A0A1U7Q6J3	101834772	Cd151	TRUE	FALSE	CD151	P48509	977	2 - putative	TRUE	FALSE	TRUE	TRUE	4	1
A0A1U7Q6J8	101840507	Nkain2	FALSE	TRUE	NKAIN2	Q5VXU1	154215		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q6K8	101844077	Ptprk	FALSE	FALSE	PTPRK	Q15262	5796	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	1
A0A1U7Q6K9	101823635	Pcdh8	FALSE	TRUE	PCDH8	O95206	5100		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q6L3	101822433	LOC101822433	FALSE	TRUE	LOC101822433				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q6L7	101827017	Moxd1	FALSE	FALSE	MOXD1	Q6UVY6	26002	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6L9	101825702	Adam8	TRUE	TRUE	ADAM8	P78325	101	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
A0A1U7Q6N0	101835935	Gfra2	FALSE	FALSE	GFRA2	O00451	2675	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
A0A1U7Q6N8	101838907	LOC101838907	FALSE	TRUE	LOC101838907				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q6N9	101840264	Bmp1	FALSE	FALSE	BMP1	P13497	649	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6R9	101827020	LOC101827020	FALSE	TRUE	LOC101827020				FALSE	FALSE	FALSE	FALSE	0	1
A0A1U7Q6S0	101834671	Sez6l2	FALSE	FALSE	SEZ6L2	Q6UXD5	26470	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
A0A1U7Q6T2	101843280	Tpi1	FALSE	FALSE	TPI1	P60174	7167	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6T7	101823727	Tgfa	FALSE	FALSE	TGFA	P01135	7039		TRUE	TRUE	TRUE	TRUE	3	1
A0A1U7Q6T8	101825964	Gsg1l	FALSE	TRUE	GSG1L	Q6UXU4	146395		TRUE	FALSE	FALSE	TRUE	1	2
A0A1U7Q6U5	101830559	Scnn1g	TRUE	TRUE	SCNN1G	P51170	6340		TRUE	TRUE	TRUE	TRUE	4	2
A0A1U7Q6U6		Aplf	FALSE	FALSE	APLF	Q8IW19	200558	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6U7	101833907	Lrtm2	FALSE	FALSE	LRTM2	Q8N967	654429		TRUE	FALSE	FALSE	FALSE	1	0
A0A1U7Q6V3	101838717	Cxcl12	FALSE	FALSE	CXCL12	P48061	6387		FALSE	TRUE	TRUE	TRUE	2	1
A0A1U7Q6V6	101840878	Plxnd1	FALSE	TRUE	PLXND1	Q9Y4D7	23129	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
A0A1U7Q6V8	101837325	Iqsec1	FALSE	FALSE	IQSEC1	Q6DN90	9922		FALSE	TRUE	FALSE	FALSE	1	0
A0A1U7Q6W0		Ltk	FALSE	FALSE	LTK	P29376	4058		TRUE	FALSE	FALSE	TRUE	1	1
