UniProt	GeneID	Gene Name	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
O75054	3321	IGSF3	1 - high confidence	TRUE	FALSE	TRUE	FALSE	3
O75056	9672	SDC3		FALSE	FALSE	TRUE	TRUE	1
O75063	9917	FAM20B	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
O75071	9813	EFCAB14	2 - putative	FALSE	FALSE	FALSE	FALSE	1
O75072	2218	FKTN	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
O75074	4037	LRP3		TRUE	FALSE	FALSE	FALSE	1
O75077	8745	ADAM23		TRUE	FALSE	FALSE	TRUE	1
O75078	4185	ADAM11		TRUE	FALSE	FALSE	TRUE	1
O75084	8324	FZD7		TRUE	FALSE	FALSE	TRUE	1
O75094	6586	SLIT3	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
O75096	4038	LRP4	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
O75121	9848	MFAP3L	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O75129	23245	ASTN2		TRUE	FALSE	FALSE	FALSE	1
O75144	23308	ICOSLG	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
O75145	8541	PPFIA3		FALSE	TRUE	FALSE	FALSE	1
O75197	4041	LRP5	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O75309	1014	CDH16		TRUE	TRUE	FALSE	TRUE	2
O75311	8001	GLRA3		TRUE	FALSE	FALSE	TRUE	1
O75325	10446	LRRN2		TRUE	TRUE	FALSE	FALSE	2
O75326	8482	SEMA7A	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
O75330	3161	HMMR		FALSE	TRUE	TRUE	TRUE	2
O75334	8499	PPFIA2		FALSE	TRUE	TRUE	FALSE	2
O75335	8497	PPFIA4		FALSE	TRUE	TRUE	FALSE	2
O75354	955	ENTPD6		FALSE	TRUE	TRUE	TRUE	2
O75355	956	ENTPD3		TRUE	FALSE	FALSE	TRUE	1
O75379	8674	VAMP4		FALSE	TRUE	TRUE	TRUE	2
O75387	8501	SLC43A1	2 - putative	TRUE	FALSE	FALSE	TRUE	2
O75388	2854	GPR32		TRUE	FALSE	FALSE	TRUE	1
O75396	9554	SEC22B	2 - putative	FALSE	FALSE	FALSE	FALSE	1
O75443	7007	TECTA		TRUE	FALSE	FALSE	TRUE	1
O75445	7399	USH2A		TRUE	FALSE	FALSE	TRUE	1
O75462	9244	CRLF1	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2
O75473	8549	LGR5		TRUE	FALSE	FALSE	TRUE	1
O75477	10613	ERLIN1	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
O75487	2239	GPC4	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
O75503	1203	CLN5	2 - putative	FALSE	FALSE	FALSE	FALSE	1
O75508	5010	CLDN11		TRUE	FALSE	FALSE	TRUE	1
O75509	27242	TNFRSF21	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O75558	8676	STX11		FALSE	TRUE	FALSE	TRUE	1
O75578	8515	ITGA10	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
O75581	4040	LRP6		TRUE	TRUE	TRUE	TRUE	3
O75629	8804	CREG1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
O75631	7380	UPK3A		TRUE	FALSE	FALSE	TRUE	1
O75712	2707	GJB3		TRUE	TRUE	FALSE	TRUE	2
O75718	10491	CRTAP	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
O75751	6581	SLC22A3		TRUE	FALSE	FALSE	TRUE	1
O75787	10159	ATP6AP2		FALSE	TRUE	TRUE	TRUE	2
O75841	7348	UPK1B		TRUE	FALSE	FALSE	TRUE	1
O75843	8906	AP1G2		FALSE	TRUE	FALSE	FALSE	1
O75871	1089	CEACAM4		TRUE	FALSE	FALSE	TRUE	1
O75882	8455	ATRN	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O75899	9568	GABBR2		TRUE	FALSE	FALSE	TRUE	1
O75951	57151	LYZL6		FALSE	FALSE	TRUE	TRUE	1
O75954	10867	TSPAN9	2 - putative	TRUE	FALSE	FALSE	TRUE	2
O75955	10211	FLOT1		FALSE	FALSE	TRUE	TRUE	1
O75976	1362	CPD	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O76000	442184	OR2B3		TRUE	FALSE	FALSE	TRUE	1
O76001	442186	OR2J3		TRUE	FALSE	FALSE	TRUE	1
O76002	26707	OR2J2		TRUE	FALSE	FALSE	TRUE	1
O76021	26156	RSL1D1	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
O76027	8416	ANXA9		FALSE	TRUE	TRUE	TRUE	2
O76036	9437	NCR1		TRUE	FALSE	FALSE	TRUE	1
O76076	8839	CCN5		FALSE	TRUE	FALSE	FALSE	1
O76082	6584	SLC22A5	2 - putative	TRUE	FALSE	FALSE	TRUE	2
O76099	26664	OR7C1		TRUE	FALSE	FALSE	TRUE	1
O76100	390892	OR7A10		TRUE	FALSE	FALSE	TRUE	1
O94772	4062	LY6H		TRUE	FALSE	FALSE	TRUE	1
O94778	343	AQP8		TRUE	FALSE	FALSE	TRUE	1
O94779	53942	CNTN5		TRUE	FALSE	FALSE	TRUE	1
O94813	9353	SLIT2	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
O94856	23114	NFASC	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O94875	8470	SORBS2		FALSE	TRUE	FALSE	TRUE	1
O94886	9725	TMEM63A	2 - putative	TRUE	FALSE	FALSE	TRUE	2
O94887	9855	FARP2		FALSE	TRUE	FALSE	FALSE	1
O94898	9860	LRIG2		TRUE	FALSE	FALSE	TRUE	1
O94901	23353	SUN1	2 - putative	FALSE	FALSE	FALSE	FALSE	1
O94910	22859	ADGRL1		TRUE	FALSE	FALSE	TRUE	1
O94911	10351	ABCA8	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O94923	26035	GLCE	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
O94933	22865	SLITRK3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O94956	11309	SLCO2B1		TRUE	FALSE	FALSE	TRUE	1
O94973	161	AP2A2		FALSE	TRUE	FALSE	TRUE	1
O94979	22872	SEC31A		FALSE	TRUE	FALSE	FALSE	1
O94985	22883	CLSTN1		TRUE	TRUE	TRUE	TRUE	3
O94991	26050	SLITRK5		TRUE	FALSE	FALSE	TRUE	1
O95006	135948	OR2F2		TRUE	FALSE	FALSE	TRUE	1
O95007	135946	OR6B1		TRUE	FALSE	FALSE	TRUE	1
O95013	441308	OR4F21		TRUE	FALSE	FALSE	TRUE	1
O95047	79541	OR2A4		TRUE	FALSE	FALSE	TRUE	1
O95069	3776	KCNK2		FALSE	FALSE	TRUE	TRUE	1
O95084	11098	PRSS23	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
O95136	9294	S1PR2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O95150	9966	TNFSF15		TRUE	FALSE	FALSE	TRUE	1
O95158	11247	NXPH4	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
O95180	8912	CACNA1H		FALSE	TRUE	FALSE	TRUE	1
O95183	10791	VAMP5	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2
O95185	8633	UNC5C	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
O95196	10675	CSPG5	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
O95206	5100	PCDH8		TRUE	FALSE	FALSE	TRUE	1
O95221	338674	OR5F1		TRUE	FALSE	FALSE	TRUE	1
O95222	8590	OR6A2		TRUE	FALSE	FALSE	TRUE	1
O95256	8807	IL18RAP		TRUE	FALSE	FALSE	TRUE	1
O95259	3756	KCNH1		FALSE	FALSE	TRUE	TRUE	1
O95264	9177	HTR3B		TRUE	FALSE	TRUE	TRUE	2
O95274	27076	LYPD3	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O95279	8645	KCNK5		TRUE	FALSE	FALSE	TRUE	1
O95292	9217	VAPB		FALSE	TRUE	FALSE	TRUE	1
O95297	9019	MPZL1	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
O95302	11328	FKBP9	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
O95342	8647	ABCB11		TRUE	FALSE	FALSE	TRUE	1
O95371	4993	OR2C1		TRUE	FALSE	FALSE	TRUE	1
O95377	2709	GJB5		TRUE	TRUE	FALSE	TRUE	2
O95388	8840	CCN4		FALSE	TRUE	FALSE	FALSE	1
O95389	8838	CCN6		FALSE	TRUE	FALSE	FALSE	1
O95393	27302	BMP10		FALSE	TRUE	TRUE	FALSE	2
O95427	23556	PIGN	2 - putative	FALSE	FALSE	FALSE	TRUE	1
O95436	10568	SLC34A2		TRUE	FALSE	FALSE	TRUE	1
O95452	10804	GJB6		TRUE	TRUE	FALSE	TRUE	2
O95471	1366	CLDN7		TRUE	FALSE	FALSE	TRUE	1
O95477	19	ABCA1	2 - putative	TRUE	FALSE	TRUE	TRUE	3
O95484	9080	CLDN9		TRUE	FALSE	FALSE	TRUE	1
O95487	10427	SEC24B		FALSE	TRUE	FALSE	FALSE	1
O95490	23266	ADGRL2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O95497	8876	VNN1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O95498	8875	VNN2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O95528	81031	SLC2A10		TRUE	FALSE	FALSE	TRUE	1
O95622	111	ADCY5		TRUE	FALSE	FALSE	TRUE	1
O95665	23620	NTSR2		TRUE	FALSE	FALSE	TRUE	1
O95721	9342	SNAP29		FALSE	TRUE	FALSE	TRUE	1
O95727	56253	CRTAM		TRUE	FALSE	FALSE	TRUE	1
O95754	10505	SEMA4F	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O95782	160	AP2A1		FALSE	TRUE	FALSE	TRUE	1
O95800	10936	GPR75		TRUE	FALSE	FALSE	TRUE	1
O95832	9076	CLDN1		TRUE	TRUE	FALSE	TRUE	2
O95838	9340	GLP2R		TRUE	FALSE	FALSE	TRUE	1
O95841	9068	ANGPTL1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
O95857	27075	TSPAN13	2 - putative	TRUE	FALSE	FALSE	TRUE	2
O95858	23555	TSPAN15	2 - putative	TRUE	FALSE	TRUE	TRUE	3
O95866	80739	MPIG6B	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O95867	80740	LY6G6C		TRUE	FALSE	TRUE	TRUE	2
O95868	58530	LY6G6D		TRUE	FALSE	TRUE	TRUE	2
O95907	23539	SLC16A8		TRUE	FALSE	FALSE	TRUE	1
O95918	7932	OR2H2		TRUE	FALSE	FALSE	TRUE	1
O95925	100526773;57119	EPPIN		FALSE	FALSE	TRUE	TRUE	1
O95944	9436	NCR2		TRUE	FALSE	TRUE	TRUE	2
O95965	9358	ITGBL1		FALSE	TRUE	FALSE	TRUE	1
O95971	11126	CD160	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O95976	10261	IGSF6		TRUE	FALSE	FALSE	TRUE	1
O95977	8698	S1PR4	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O95980	8434	RECK	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
O96005	1209	CLPTM1	2 - putative	FALSE	TRUE	TRUE	TRUE	3
O96014	7481	WNT11	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P00390	2936	GSR		FALSE	FALSE	TRUE	TRUE	1
P00450	1356	CP	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
P00488	2162	F13A1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P00505	2806	GOT2		FALSE	FALSE	TRUE	TRUE	1
P00533	1956	EGFR	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P00734	2147	F2	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
P00738	3240	HP	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P00742	2159	F10		FALSE	TRUE	TRUE	TRUE	2
P00747	5340	PLG		FALSE	TRUE	TRUE	TRUE	2
P00749	5328	PLAU	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
P00750	5327	PLAT	1 - high confidence	FALSE	TRUE	TRUE	FALSE	3
P00813	100	ADA		FALSE	TRUE	TRUE	TRUE	2
P01009	5265	SERPINA1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P01011	12	SERPINA3	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P01023	2	A2M	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P01024	718	C3	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2
P01033	7076	TIMP1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P01042	3827	KNG1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
P01127	5155	PDGFB		FALSE	TRUE	TRUE	TRUE	2
P01130	3949	LDLR	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P01133	1950	EGF		TRUE	FALSE	FALSE	TRUE	1
P01135	7039	TGFA		TRUE	TRUE	TRUE	TRUE	3
P01137	7040	TGFB1	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
P01375	7124	TNF		FALSE	TRUE	TRUE	TRUE	2
P01579	3458	IFNG		FALSE	TRUE	FALSE	FALSE	1
P01583	3552	IL1A		FALSE	TRUE	FALSE	FALSE	1
P01588	2056	EPO		FALSE	FALSE	TRUE	FALSE	1
P01589	3559	IL2RA	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P01730	920	CD4	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P01732	925	CD8A		TRUE	TRUE	TRUE	TRUE	3
P01733		TRBV12-3	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
P01737		TRAV8-4	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
P01742		IGHV1-69		FALSE	FALSE	TRUE	TRUE	1
P01743		IGHV1-46		FALSE	FALSE	TRUE	TRUE	1
P01762		IGHV3-11		FALSE	FALSE	TRUE	TRUE	1
P01763		IGHV3-48		FALSE	FALSE	TRUE	TRUE	1
P01764		IGHV3-23		FALSE	FALSE	TRUE	TRUE	1
P01766		IGHV3-13		FALSE	FALSE	TRUE	TRUE	1
P01767		IGHV3-53		FALSE	FALSE	TRUE	TRUE	1
P01768		IGHV3-30		FALSE	FALSE	TRUE	TRUE	1
P01772		IGHV3-33		FALSE	FALSE	TRUE	TRUE	1
P01780		IGHV3-7		FALSE	FALSE	TRUE	TRUE	1
P01782		IGHV3-9		FALSE	FALSE	TRUE	TRUE	1
P01814		IGHV2-70		FALSE	FALSE	TRUE	TRUE	1
P01817		IGHV2-5		FALSE	FALSE	TRUE	TRUE	1
P01824		IGHV4-39		FALSE	FALSE	TRUE	TRUE	1
P01825		IGHV4-59		FALSE	FALSE	TRUE	TRUE	1
P01833	5284	PIGR		TRUE	FALSE	FALSE	TRUE	1
P01834		IGKC		FALSE	FALSE	TRUE	TRUE	1
P01848		TRAC	2 - putative	FALSE	FALSE	FALSE	TRUE	1
P01850		TRBC1	2 - putative	FALSE	FALSE	TRUE	TRUE	2
P01854		IGHE		FALSE	FALSE	TRUE	TRUE	1
P01857		IGHG1	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2
P01859		IGHG2	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2
P01860		IGHG3		FALSE	FALSE	TRUE	TRUE	1
P01861		IGHG4	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2
P01871		IGHM	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2
P01876		IGHA1	3 - unspecific	FALSE	FALSE	TRUE	TRUE	2
P01877		IGHA2		FALSE	FALSE	TRUE	TRUE	1
P01880		IGHD		FALSE	FALSE	TRUE	TRUE	1
P01889	3106	HLA-B	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P01893		HLA-H		TRUE	FALSE	TRUE	TRUE	2
P01903	3122	HLA-DRA	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P01906	3118	HLA-DQA2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
P01909	3117	HLA-DQA1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
P01911	3123	HLA-DRB1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P01920	3119	HLA-DQB1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
P02452	1277	COL1A1	1 - high confidence	FALSE	TRUE	FALSE	FALSE	2
P02458	1280	COL2A1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P02461	1281	COL3A1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P02511	1410	CRYAB		FALSE	TRUE	TRUE	TRUE	2
P02545	4000	LMNA	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
P02647	335	APOA1		FALSE	FALSE	TRUE	TRUE	1
P02649	348	APOE		FALSE	TRUE	FALSE	TRUE	1
P02671	2243	FGA	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
P02675	2244	FGB	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
P02679	2266	FGG		FALSE	TRUE	TRUE	TRUE	2
P02686	4155	MBP		FALSE	FALSE	TRUE	TRUE	1
P02708	1134	CHRNA1		TRUE	TRUE	TRUE	TRUE	3
P02724	2993	GYPA		TRUE	TRUE	FALSE	TRUE	2
P02730	6521	SLC4A1		TRUE	FALSE	FALSE	TRUE	1
P02749	350	APOH	1 - high confidence	FALSE	TRUE	TRUE	FALSE	3
P02751	2335	FN1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
P02760	259	AMBP	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2
P02763	5004	ORM1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P02765	197	AHSG	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P02778	3627	CXCL10		FALSE	TRUE	TRUE	TRUE	2
P02786	7037	TFRC	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2
P02787	7018	TF	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2
P02788	4057	LTF	1 - high confidence	FALSE	FALSE	TRUE	FALSE	2
P02790	3263	HPX	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P02818	632	BGLAP		FALSE	TRUE	FALSE	FALSE	1
P03979		TRGV3		FALSE	FALSE	TRUE	TRUE	1
P03986		TRGC2		TRUE	FALSE	FALSE	TRUE	1
P03999	611	OPN1SW		TRUE	FALSE	FALSE	TRUE	1
P04000		OPN1LW		TRUE	FALSE	FALSE	TRUE	1
P04001	101060233;2652;728458	OPN1MW		TRUE	FALSE	FALSE	TRUE	1
P04003	722	C4BPA	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
P04004	7448	VTN	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
P04054	5319	PLA2G1B		FALSE	FALSE	TRUE	FALSE	1
P04062	2629	GBA	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
P04083	301	ANXA1		FALSE	FALSE	TRUE	TRUE	1
P04085	5154	PDGFA		FALSE	TRUE	TRUE	FALSE	2
P04114	338	APOB	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
P04156	5621	PRNP	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P04196	3273	HRG		FALSE	FALSE	TRUE	TRUE	1
P04201	4142	MAS1		TRUE	TRUE	FALSE	TRUE	2
P04216	7070	THY1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P04233	972	CD74	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P04234	915	CD3D	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P04264	3848	KRT1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
P04275	7450	VWF	1 - high confidence	FALSE	TRUE	FALSE	FALSE	2
P04350	10382	TUBB4A	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
P04406	2597	GAPDH	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
P04435		TRBV7-9	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
P04439	3105	HLA-A	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P04440	3115	HLA-DPB1	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P04626	2064	ERBB2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
P04628	7471	WNT1		FALSE	TRUE	TRUE	TRUE	2
P04629	4914	NTRK1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P04632	826	CAPNS1	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
P04792	3315	HSPB1		FALSE	TRUE	FALSE	TRUE	1
P04839	1536	CYBB	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
P04843	6184	RPN1	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
P04844	6185	RPN2	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P04920	6522	SLC4A2	2 - putative	FALSE	FALSE	FALSE	TRUE	1
P04921	2995	GYPC		TRUE	FALSE	FALSE	TRUE	1
P05023	476	ATP1A1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
P05026	481	ATP1B1	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
P05067	351	APP		TRUE	TRUE	TRUE	TRUE	3
P05090	347	APOD	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P05106	3690	ITGB3	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P05107	3689	ITGB2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P05112	3565	IL4		FALSE	TRUE	FALSE	FALSE	1
P05120	5055	SERPINB2	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
P05154	5104	SERPINA5		FALSE	TRUE	TRUE	TRUE	2
P05155	710	SERPING1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P05164	4353	MPO	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
P05186	249	ALPL	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
P05187	250	ALPP	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P05231	3569	IL6		FALSE	TRUE	FALSE	TRUE	1
P05362	3383	ICAM1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P05387	6181	RPLP2	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
P05538	3120	HLA-DQB2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
P05556	3688	ITGB1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P05981	3249	HPN		FALSE	TRUE	TRUE	TRUE	2
P05997	1290	COL5A2	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P06126	909	CD1A		TRUE	FALSE	TRUE	TRUE	2
P06127	921	CD5	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P06213	3643	INSR	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P06276	590	BCHE	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P06280	2717	GLA	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
P06331		IGHV4-34		FALSE	FALSE	TRUE	TRUE	1
P06340	3111	HLA-DOA		TRUE	FALSE	FALSE	TRUE	1
P06576	506	ATP5F1B		FALSE	TRUE	TRUE	TRUE	2
P06729	914	CD2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P06731	1048	CEACAM5		TRUE	FALSE	TRUE	TRUE	2
P06733	2023	ENO1	1 - high confidence	FALSE	FALSE	TRUE	TRUE	2
P06734	2208	FCER2	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
P06744	2821	GPI	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1
P06756	3685	ITGAV	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P06858	4023	LPL		TRUE	TRUE	TRUE	TRUE	3
P06865	3073	HEXA	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
P07093	5270	SERPINE2	1 - high confidence	FALSE	TRUE	TRUE	TRUE	3
P07202	7173	TPO		TRUE	TRUE	TRUE	TRUE	3
P07204	7056	THBD	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P07237	5034	P4HB		FALSE	TRUE	TRUE	TRUE	2
P07306	432	ASGR1		TRUE	FALSE	FALSE	TRUE	1
P07307	433	ASGR2		TRUE	FALSE	FALSE	TRUE	1
P07333	1436	CSF1R		TRUE	TRUE	TRUE	TRUE	3
P07339	1509	CTSD	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P07355	302	ANXA2		FALSE	FALSE	TRUE	TRUE	1
P07359	2811	GP1BA		TRUE	TRUE	TRUE	TRUE	3
P07437	203068	TUBB	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
P07510	1146	CHRNG		TRUE	FALSE	FALSE	TRUE	1
P07550	154	ADRB2	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
P07585	1634	DCN	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P07602	5660	PSAP	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
P07686	3074	HEXB	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
P07711	1514	CTSL	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
P07737	5216	PFN1	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
P07766	916	CD3E		FALSE	TRUE	TRUE	TRUE	2
P07858	1508	CTSB		FALSE	TRUE	TRUE	TRUE	2
P07900	3320	HSP90AA1	3 - unspecific	FALSE	FALSE	TRUE	TRUE	2
P07911	7369	UMOD		TRUE	FALSE	FALSE	TRUE	1
P07942	3912	LAMB1	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P07949	5979	RET	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
P07996	7057	THBS1	3 - unspecific	FALSE	TRUE	TRUE	TRUE	3
P08034	2705	GJB1		TRUE	TRUE	FALSE	TRUE	2
P08069	3480	IGF1R	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
P08100	6010	RHO		TRUE	FALSE	FALSE	TRUE	1
P08123	1278	COL1A2	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P08138	4804	NGFR		TRUE	TRUE	TRUE	TRUE	3
P08172	1129	CHRM2		TRUE	FALSE	FALSE	TRUE	1
P08173	1132	CHRM4		TRUE	FALSE	FALSE	TRUE	1
P08174	1604	CD55	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P08183	5243	ABCB1	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P08195	6520	SLC3A2	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P08236	2990	GUSB	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
P08238	3326	HSP90AB1	3 - unspecific	FALSE	FALSE	TRUE	TRUE	2
P08246	1991	ELANE	3 - unspecific	FALSE	TRUE	TRUE	FALSE	3
P08247	6855	SYP		TRUE	FALSE	FALSE	TRUE	1
P08311	1511	CTSG		FALSE	TRUE	TRUE	TRUE	2
P08473	4311	MME	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P08514	3674	ITGA2B	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P08571	929	CD14	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P08575	5788	PTPRC	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
P08581	4233	MET	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P08582	4241	MELTF	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P08588	153	ADRB1		TRUE	FALSE	FALSE	TRUE	1
P08603	3075	CFH	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
P08637	2214	FCGR3A	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
