Gene Name	UniProt	GeneID	GO cell surface	GO plasma membrane	Gene Name - human	UniProt - human	GeneID - human	CSPA category	Surfaceome	CRISPR	GO cell surface - human	GO plasma membrane - human	Num cell surface evidence	Num plasma membrane evidence
Nceh1	A0A1U7Q5F2	101827136	FALSE	FALSE	NCEH1	Q6PIU2	57552	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Dll4	A0A1U7Q5F3	101836575	FALSE	FALSE	DLL4	Q9NR61	54567		TRUE	FALSE	FALSE	TRUE	1	1
Myadml2	A0A1U7Q5G2	101836796	FALSE	FALSE	MYADML2	A6NDP7	255275		TRUE	FALSE	FALSE	FALSE	1	0
Calhm2	A0A1U7Q5I4	101829031	FALSE	FALSE	CALHM2	Q9HA72	51063		TRUE	FALSE	FALSE	TRUE	1	1
Bdnf	A0A1U7Q5I5	101837384	FALSE	FALSE	BDNF	P23560	627	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Slc16a5	A0A1U7Q5L0	101823098	FALSE	FALSE	SLC16A5	O15375	9121		TRUE	FALSE	FALSE	TRUE	1	1
Syt13	A0A1U7Q5L2	101835115	FALSE	TRUE	SYT13	Q7L8C5	57586		FALSE	TRUE	FALSE	TRUE	1	2
Gprc5c	A0A1U7Q5M2	101828980	FALSE	FALSE	GPRC5C	Q9NQ84	55890		TRUE	FALSE	FALSE	TRUE	1	1
Tspan32	A0A1U7Q5M3	101823764	FALSE	FALSE	TSPAN32	Q96QS1	10077		FALSE	FALSE	TRUE	TRUE	1	1
Adam12	A0A1U7Q5M9	101833292	FALSE	TRUE	ADAM12	O43184	8038	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Cacng1	A0A1U7Q5N7	101838313	FALSE	TRUE	CACNG1	Q06432	786		TRUE	FALSE	FALSE	TRUE	1	2
Umod	A0A1U7Q5P4	101829475	FALSE	TRUE	UMOD	P07911	7369		TRUE	FALSE	FALSE	TRUE	1	2
Cd79b	A0A1U7Q5P6	101843129	FALSE	TRUE	CD79B	P40259	974	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4	2
Mpp2	A0A1U7Q5R3;A0A1U7QDM7	101836348	FALSE	FALSE	MPP2	Q14168	4355		FALSE	TRUE	FALSE	TRUE	1	1
Ccr10	A0A1U7Q5U0	101830506	TRUE	FALSE	CCR10	P46092	2826		TRUE	FALSE	TRUE	TRUE	3	1
Muc1	A0A1U7Q5V8	101835702	FALSE	FALSE	MUC1	P15941	4582		TRUE	TRUE	FALSE	TRUE	2	1
Ffar4	A0A1U7Q5X4	101834853	FALSE	TRUE	FFAR4	Q5NUL3	338557		TRUE	FALSE	FALSE	TRUE	1	2
Tmem37	A0A1U7Q5Y1	101824341	FALSE	FALSE	TMEM37	Q8WXS4	140738		TRUE	FALSE	FALSE	FALSE	1	0
Cd274	A0A1U7Q5Z5;A0A3Q0CJK3	101830642	TRUE	TRUE	CD274	Q9NZQ7	29126	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Rtn4	A0A1U7Q608;A0A1U7QE52;A0A1U7QPH1	101843855	FALSE	FALSE	RTN4	Q9NQC3	57142	2 - putative	FALSE	FALSE	FALSE	TRUE	1	1
Anxa1	A0A1U7Q618	101823325	TRUE	TRUE	ANXA1	P04083	301		FALSE	FALSE	TRUE	TRUE	2	2
Lrrtm2	A0A1U7Q619	101836851	FALSE	FALSE	LRRTM2	O43300	26045		TRUE	FALSE	FALSE	TRUE	1	1
Cct4	A0A1U7Q620	101830326	FALSE	FALSE	CCT4	P50991	10575	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Bves	A0A1U7Q638	101840262	FALSE	TRUE	BVES	Q8NE79	11149	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Ms4a6a	A0A1U7Q639;A0A1U8C0R1	101835717	FALSE	FALSE	MS4A6A	Q9H2W1	64231		TRUE	FALSE	FALSE	FALSE	1	0
Cdh2	A0A1U7Q646	101832943	TRUE	TRUE	CDH2	P19022	1000	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Epha4	A0A1U7Q647;A0A1U7QEB1	101833585	FALSE	TRUE	EPHA4	P54764	2043	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
Syt7	A0A1U7Q651;A0A1U8BSC4;A0A1U8C083;A0A3Q0CLR8	101842651	FALSE	TRUE	SYT7	O43581	9066		FALSE	TRUE	FALSE	TRUE	1	2
Tuba4a	A0A1U7Q653	101838478	FALSE	FALSE	TUBA4A	P68366	7277	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Galr1	A0A1U7Q665		FALSE	FALSE	GALR1	P47211	2587		TRUE	FALSE	FALSE	TRUE	1	1
Fn1	A0A1U7Q673;A0A1U7QBU6;A0A1U7QEF6;A0A1U7QEG0;A0A1U7QMB2;A0A1U7QPS7;A0A1U7QPT0;A0A1U8BPB9	101826613	FALSE	TRUE	FN1	P02751	2335	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	2
Ctla4	A0A1U7Q696;A0A1U7QBX8	101842243	TRUE	TRUE	CTLA4	P16410	1493		TRUE	TRUE	TRUE	TRUE	4	2
Ltbp3	A0A1U7Q6A6;A0A1U7QDP8;A0A1U8BQ26	101827539	FALSE	FALSE	LTBP3	Q9NS15	4054	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Slc29a2	A0A1U7Q6C9	101840319	FALSE	TRUE	SLC29A2	Q14542	3177	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Pcbp3	A0A1U7Q6E3;A0A1U7QET2;A0A1U8BQD8;A0A1U8BTK0;A0A3Q0CKQ9;A0A3Q0CR38;A0A3Q0CR52;A0A3Q0CRG0	101837590	FALSE	FALSE	PCBP3	P57721	54039	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Dip2a	A0A1U7Q6E6;A0A1U8BQ69;A0A1U8C0Q4;A0A1U8C1C7;A0A3Q0CSZ6	101840092	FALSE	FALSE	DIP2A	Q14689	23181		FALSE	FALSE	TRUE	FALSE	1	0
Susd2	A0A1U7Q6F5;A0A1U8C0X9	101844457	FALSE	TRUE	SUSD2	Q9UGT4	56241	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Chst3	A0A1U7Q6I8	101822926	FALSE	FALSE	CHST3	Q7LGC8	9469	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Taar1	A0A1U7Q6I9	101824921	FALSE	FALSE	TAAR1	Q96RJ0	134864		TRUE	FALSE	FALSE	TRUE	1	1
Ap2a2	A0A1U7Q6J0;A0A1U7QE40	101833204	FALSE	TRUE	AP2A2	O94973	161		FALSE	TRUE	FALSE	TRUE	1	2
Cd151	A0A1U7Q6J3;A0A3Q0CRN8	101834772	TRUE	FALSE	CD151	P48509	977	2 - putative	TRUE	FALSE	TRUE	TRUE	4	1
Nkain2	A0A1U7Q6J8;A0A1U8D2A2	101840507	FALSE	TRUE	NKAIN2	Q5VXU1	154215		TRUE	FALSE	FALSE	TRUE	1	2
Pcdh8	A0A1U7Q6K9;A0A1U7QCF1	101823635	FALSE	TRUE	PCDH8	O95206	5100		TRUE	FALSE	FALSE	TRUE	1	2
Moxd1	A0A1U7Q6L7	101827017	FALSE	FALSE	MOXD1	Q6UVY6	26002	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Adam8	A0A1U7Q6L9;A0A3Q0CSY9;A0A3Q0CSZ2	101825702	TRUE	TRUE	ADAM8	P78325	101	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Gfra2	A0A1U7Q6N0;A0A1U7QCI5;A0A1U7QF83	101835935	FALSE	TRUE	GFRA2	O00451	2675	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
Bmp1	A0A1U7Q6N9;A0A1U7QCK0;A0A1U8BQA1	101840264	FALSE	FALSE	BMP1	P13497	649	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Sez6l2	A0A1U7Q6S0;A0A1U7QEH4	101834671	FALSE	FALSE	SEZ6L2	Q6UXD5	26470	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Tpi1	A0A1U7Q6T2	101843280	FALSE	FALSE	TPI1	P60174	7167	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Tgfa	A0A1U7Q6T7	101823727	FALSE	FALSE	TGFA	P01135	7039		TRUE	TRUE	TRUE	TRUE	3	1
Gsg1l	A0A1U7Q6T8;A0A1U8BS05	101825964	FALSE	TRUE	GSG1L	Q6UXU4	146395		TRUE	FALSE	FALSE	TRUE	1	2
Scnn1g	A0A1U7Q6U5	101830559	TRUE	TRUE	SCNN1G	P51170	6340		TRUE	TRUE	TRUE	TRUE	4	2
Aplf	A0A1U7Q6U6;A0A3Q0CLG9		FALSE	FALSE	APLF	Q8IW19	200558	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Lrtm2	A0A1U7Q6U7	101833907	FALSE	FALSE	LRTM2	Q8N967	654429		TRUE	FALSE	FALSE	FALSE	1	0
Cxcl12	A0A1U7Q6V3;A0A1U7QEU2	101838717	FALSE	FALSE	CXCL12	P48061	6387		FALSE	TRUE	TRUE	TRUE	2	1
Plxnd1	A0A1U7Q6V6	101840878	FALSE	TRUE	PLXND1	Q9Y4D7	23129	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Iqsec1	A0A1U7Q6V8;A0A1U8BQJ8;A0A1U8BQK3;A0A1U8BQX2;A0A1U8BU38;A0A1U8C1G3;A0A1U8C1G8;A0A1U8C214;A0A3Q0CLK9;A0A3Q0CTN7	101837325	FALSE	FALSE	IQSEC1	Q6DN90	9922		FALSE	TRUE	FALSE	FALSE	1	0
Ltk	A0A1U7Q6W0		FALSE	FALSE	LTK	P29376	4058		TRUE	FALSE	FALSE	TRUE	1	1
Eogt	A0A1U7Q6W7	101844549	FALSE	FALSE	EOGT	Q5NDL2	285203	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Oxtr	A0A1U7Q6Y0	101833814	FALSE	TRUE	OXTR	P30559	5021		TRUE	FALSE	FALSE	TRUE	1	2
Wnt7a	A0A1U7Q6Y2	101840730	FALSE	FALSE	WNT7A	O00755	7476		FALSE	TRUE	TRUE	TRUE	2	1
Edem3	A0A1U7Q6Y8;A0A1U7QD03;A0A1U8BR50;A0A1U8C2M1	101826257	FALSE	FALSE	EDEM3	Q9BZQ6	80267	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Colgalt2	A0A1U7Q6Z0	101827404	FALSE	FALSE	COLGALT2	Q8IYK4	23127	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Lrrn1	A0A1U7Q6Z1	101838183	FALSE	FALSE	LRRN1	Q6UXK5	57633	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Fam20b	A0A1U7Q703	101836354	FALSE	FALSE	FAM20B	O75063	9917	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Disp2	A0A1U7Q739	101841502	FALSE	FALSE	DISP2	A7MBM2	85455	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
Ddr2	A0A1U7Q749;A0A3Q0CLZ9	101841710	FALSE	TRUE	DDR2	Q16832	4921	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Muc15	A0A1U7Q766	101835114	FALSE	FALSE	MUC15	Q8N387	143662		TRUE	FALSE	FALSE	TRUE	1	1
Lgr4	A0A1U7Q769	101836849	FALSE	TRUE	LGR4	Q9BXB1	55366		TRUE	FALSE	FALSE	TRUE	1	2
Upk1b	A0A1U7Q770;A0A3Q0CSE8	101840000	FALSE	TRUE	UPK1B	O75841	7348		TRUE	FALSE	FALSE	TRUE	1	2
Kiaa1549l	A0A1U7Q781;A0A1U8CCE6;A0A1U8CF61;A0A1U8CNS0	101844709	FALSE	FALSE	KIAA1549L	Q6ZVL6	25758		TRUE	FALSE	FALSE	FALSE	1	0
Ldlrad3	A0A1U7Q790;A0A1U8C5A3	101829573	FALSE	TRUE	LDLRAD3	Q86YD5	143458		TRUE	FALSE	FALSE	TRUE	1	2
Kiaa0319	A0A1U7Q791	101844083	FALSE	TRUE	KIAA0319	Q5VV43	9856		TRUE	FALSE	FALSE	TRUE	1	2
Il1rap	A0A1U7Q7B6	101842609	FALSE	FALSE	IL1RAP	Q9NPH3	3556	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Adam18	A0A1U7Q7C8	101840246	FALSE	FALSE	ADAM18	Q9Y3Q7	8749		TRUE	FALSE	FALSE	FALSE	1	0
Clcn2	A0A1U7Q7D0;A0A1U8BRY9	101829521	FALSE	TRUE	CLCN2	P51788	1181	2 - putative	FALSE	FALSE	FALSE	TRUE	1	2
Ap2m1	A0A1U7Q7D6	101832974	FALSE	FALSE	AP2M1	Q96CW1	1173		FALSE	TRUE	FALSE	TRUE	1	1
Ero1b	A0A1U7Q7H5;A0A3Q0CMM6	101829426	FALSE	FALSE	ERO1B	Q86YB8	56605	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Sfrp4	A0A1U7Q7I6	101836444	FALSE	FALSE	SFRP4	Q6FHJ7	6424		FALSE	TRUE	TRUE	FALSE	2	0
Slc43a1	A0A1U7Q7J0;A0A3Q0D022;A0A3Q0D3E7	101843369	FALSE	FALSE	SLC43A1	O75387	8501	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
Itgav	A0A1U7Q7J9;A0A1U8CEN7	101826420	TRUE	TRUE	ITGAV	P06756	3685	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Adam19	A0A1U7Q7M1;A0A3Q0CMW9;A0A3Q0CT84;A0A3Q0CTC9	101840268	FALSE	FALSE	ADAM19	Q9H013	8728	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Gfra3	A0A1U7Q7N6	101829126	TRUE	TRUE	GFRA3	O60609	2676		TRUE	TRUE	TRUE	TRUE	4	2
Kcnj4	A0A1U7Q7P1		FALSE	FALSE	KCNJ4	P48050	3761		TRUE	FALSE	FALSE	TRUE	1	1
Kcnmb1	A0A1U7Q7P3	101829884	FALSE	FALSE	KCNMB1	Q16558	3779		TRUE	FALSE	FALSE	TRUE	1	1
Celsr1	A0A1U7Q7P8;A0A1U8BGM9;A0A1U8BHE6	101824771	FALSE	TRUE	CELSR1	Q9NYQ6	9620	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Syt4	A0A1U7Q7R3	101822983	FALSE	TRUE	SYT4	Q9H2B2	6860		FALSE	TRUE	FALSE	TRUE	1	2
Ephb1	A0A1U7Q7R5	101829337	FALSE	TRUE	EPHB1	P54762	2047	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Ryk	A0A1U7Q7R8		FALSE	FALSE	RYK	P34925	6259	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Best4	A0A1U7Q7S4	101834181	FALSE	TRUE	BEST4	Q8NFU0	266675		TRUE	FALSE	FALSE	TRUE	1	2
Galr3	A0A1U7Q7S6	101827732	FALSE	FALSE	GALR3	O60755	8484		TRUE	FALSE	FALSE	TRUE	1	1
Hrh4	A0A1U7Q7T1		FALSE	FALSE	HRH4	Q9H3N8	59340		TRUE	FALSE	FALSE	TRUE	1	1
Shisa8	A0A1U7Q7V3;A0A1U8BTA3	101843118	FALSE	FALSE	SHISA8	B8ZZ34	440829		TRUE	FALSE	FALSE	TRUE	1	1
A4galt	A0A1U7Q7V6;A0A1U8BT62	101822369	FALSE	FALSE	A4GALT	Q9NPC4	53947	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Slc1a7	A0A1U7Q7V7	101836107	FALSE	FALSE	SLC1A7	O00341	6512		TRUE	FALSE	FALSE	TRUE	1	1
Slc6a19	A0A1U7Q7V8	101831189	FALSE	TRUE	SLC6A19	Q695T7	340024		TRUE	FALSE	FALSE	TRUE	1	2
Pkdrej	A0A1U7Q7W5	101827646	FALSE	FALSE	PKDREJ	Q9NTG1	10343		TRUE	FALSE	FALSE	FALSE	1	0
Creld2	A0A1U7Q7X1	101831108	FALSE	FALSE	CRELD2	Q6UXH1	79174	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Plpp3	A0A1U7Q7X3	101844552	FALSE	TRUE	PLPP3	O14495	8613	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Lmf2	A0A1U7Q7Y0	101835656	FALSE	FALSE	LMF2	Q9BU23	91289	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
Syt10	A0A1U7Q7Y9	101840986	FALSE	FALSE	SYT10	Q6XYQ8	341359		FALSE	TRUE	FALSE	TRUE	1	1
Plpp1	A0A1U7Q7Z3;A0A1U7QGH2	101843010	FALSE	TRUE	PLPP1	O14494	8611	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Ano6	A0A1U7Q801;A0A1U7QGS2;A0A3Q0CFC7;A0A3Q0CMD0	101825553	FALSE	TRUE	ANO6	Q4KMQ2	196527	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	2
Tnfrsf21	A0A1U7Q803;A0A3Q0CUB1	101832715	FALSE	TRUE	TNFRSF21	O75509	27242	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Enpp4	A0A1U7Q806;A0A1U8BTC9;A0A3Q0CTZ8	101834632	FALSE	FALSE	ENPP4	Q9Y6X5	22875	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
F2r	A0A1U7Q832;A0A3Q0CE58	101844170	TRUE	TRUE	F2R	P25116	2149	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Scn8a	A0A1U7Q838	101829954	FALSE	TRUE	SCN8A	Q9UQD0	6334		TRUE	FALSE	FALSE	TRUE	1	2
Arsb	A0A1U7Q839	101825537	FALSE	FALSE	ARSB	P15848	411	3 - unspecific	FALSE	FALSE	TRUE	FALSE	2	0
Rasa1	A0A1U7Q853;A0A3Q0CE59	101834599	FALSE	TRUE	RASA1	P20936	5921		FALSE	TRUE	FALSE	TRUE	1	2
Itgb7	A0A1U7Q857	101840069	TRUE	TRUE	ITGB7	P26010	3695	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Pcdh19	A0A1U7Q875;A0A1U7QF23;A0A1U7QHS9;A0A1U8BTW2	101844460	FALSE	TRUE	PCDH19	Q8TAB3	57526	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Ifngr1	A0A1U7Q876	101827289	FALSE	FALSE	IFNGR1	P15260	3459	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Ginm1	A0A1U7Q877;A0A1U8BHK1	101832594	FALSE	FALSE	GINM1	Q9NU53	116254		TRUE	FALSE	FALSE	FALSE	1	0
Pcdh11x	A0A1U7Q879	101824874	FALSE	TRUE	PCDH11X	Q9BZA7	27328		TRUE	FALSE	FALSE	TRUE	1	2
Cst8	A0A1U7Q894	101834547	FALSE	FALSE	CST8	O60676	10047		FALSE	TRUE	TRUE	FALSE	2	0
Sstr4	A0A1U7Q897	101836109	FALSE	FALSE	SSTR4	P31391	6754		TRUE	FALSE	FALSE	TRUE	1	1
Enpp1	A0A1U7Q898;A0A1U7QGX8	101826324	TRUE	TRUE	ENPP1	P22413	5167	1 - high confidence	TRUE	TRUE	TRUE	TRUE	5	2
Rtn4rl1	A0A1U7Q899	101841596	TRUE	TRUE	RTN4RL1	Q86UN2	146760		TRUE	TRUE	TRUE	TRUE	4	2
Map3k5	A0A1U7Q8B0;A0A3Q0CH48	101833650	FALSE	FALSE	MAP3K5	Q99683	4217		FALSE	FALSE	TRUE	TRUE	1	1
Tnfrsf11b	A0A1U7Q8B5	101833931	FALSE	FALSE	TNFRSF11B	O00300	4982	1 - high confidence	FALSE	FALSE	FALSE	TRUE	1	1
Spns3	A0A1U7Q8B7;A0A3Q0CKU9		FALSE	FALSE	SPNS3	Q6ZMD2	201305		TRUE	FALSE	FALSE	FALSE	1	0
Stx11	A0A1U7Q8C5	101842212	FALSE	FALSE	STX11	O75558	8676		FALSE	TRUE	FALSE	TRUE	1	1
Lrp11	A0A1U7Q8D1	101822810	FALSE	FALSE	LRP11	Q86VZ4	84918	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Slc22a1	A0A1U7Q8E9	101834781	FALSE	FALSE	SLC22A1	O15245	6580		TRUE	FALSE	FALSE	TRUE	1	1
Slc8a3	A0A1U7Q8F1;A0A1U7QFE9;A0A1U8BXM0;A0A3Q0CUL6;A0A3Q0CUR7	101842252	FALSE	FALSE	SLC8A3	P57103	6547		TRUE	FALSE	FALSE	TRUE	1	1
Cd68	A0A1U7Q8F3	101832344	FALSE	FALSE	CD68	P34810	968	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Efnb3	A0A1U7Q8F6;A0A1U8BTL5	101834610	FALSE	TRUE	EFNB3	Q15768	1949	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Clstn3	A0A1U7Q8H3;A0A3Q0CIR1	101823702	TRUE	TRUE	CLSTN3	Q9BQT9	9746		TRUE	FALSE	TRUE	TRUE	3	2
Slc6a13	A0A1U7Q8H9	101827817	FALSE	TRUE	SLC6A13	Q9NSD5	6540		TRUE	FALSE	FALSE	TRUE	1	2
Wnt5b	A0A1U7Q8I5	101833384	TRUE	FALSE	WNT5B	Q9H1J7	81029	1 - high confidence	FALSE	TRUE	TRUE	TRUE	4	1
Adora2b	A0A1U7Q8I7	101832697	FALSE	TRUE	ADORA2B	P29275	136		TRUE	TRUE	FALSE	TRUE	2	2
Slc10a1	A0A1U7Q8J0	101823905	FALSE	FALSE	SLC10A1	Q14973	6554		TRUE	FALSE	FALSE	TRUE	1	1
Syt16	A0A1U7Q8J3		FALSE	FALSE	SYT16	Q17RD7	83851		FALSE	TRUE	FALSE	FALSE	1	0
Kcnj12	A0A1U7Q8J4;A0A3Q0CL94	101837768	FALSE	FALSE	KCNJ12	Q14500	3768		TRUE	FALSE	FALSE	TRUE	1	1
Slc6a11	A0A1U7Q8K4	101824761	FALSE	TRUE	SLC6A11	P48066	6538	2 - putative	TRUE	FALSE	FALSE	TRUE	2	2
Gprc5a	A0A1U7Q8K6	101822388	FALSE	TRUE	GPRC5A	Q8NFJ5	9052	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Wnt3a	A0A1U7Q8L1	101825643	TRUE	TRUE	WNT3A	P56704	89780		FALSE	TRUE	TRUE	TRUE	3	2
Gjc2	A0A1U7Q8L4;A0A3Q0CLR9	101827034	FALSE	TRUE	GJC2	Q5T442	57165		TRUE	TRUE	FALSE	TRUE	2	2
Il5ra	A0A1U7Q8M8;A0A3Q0CJ45		FALSE	FALSE	IL5RA	Q01344	3568	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Tmem67	A0A1U7Q8N1	101841046	FALSE	FALSE	TMEM67	Q5HYA8	91147		TRUE	FALSE	FALSE	TRUE	1	1
Mansc1	A0A1U7Q8P6;A0A3Q0CWB6	101826710	FALSE	FALSE	MANSC1	Q9H8J5	54682		TRUE	FALSE	FALSE	FALSE	1	0
Ptpro	A0A1U7Q8P9;A0A1U8C5C9	101829612	FALSE	TRUE	PTPRO	Q16827	5800		TRUE	FALSE	FALSE	TRUE	1	2
Gsg1l2	A0A1U7Q8R0	101822457	FALSE	FALSE	GSG1L2	A8MUP6	644070		TRUE	FALSE	FALSE	TRUE	1	1
S1pr3	A0A1U7Q8S1	101832690	FALSE	TRUE	S1PR3	Q99500	1903	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	2
Il13	A0A1U7Q8S5	101843388	TRUE	TRUE	IL13	P35225	3596		FALSE	TRUE	TRUE	TRUE	3	2
Hsp90b1	A0A1U7Q8T8	101844365	FALSE	TRUE	HSP90B1	P14625	7184	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	2
Ikbip	A0A1U7Q8U4	101829778	FALSE	FALSE	IKBIP	Q70UQ0	121457	2 - putative	FALSE	FALSE	FALSE	FALSE	1	0
F13a1	A0A1U7Q8V5	101829678	FALSE	FALSE	F13A1	P00488	2162	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Slc22a23	A0A1U7Q8W2;A0A1U7QHW9	101832951	FALSE	FALSE	SLC22A23	A1A5C7	63027	2 - putative	TRUE	FALSE	FALSE	FALSE	2	0
Naaa	A0A1U7Q8X0		FALSE	FALSE	NAAA	Q02083	27163	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1	0
Hfe	A0A1U7Q8Y7;A0A3Q0CL84	101826496	TRUE	TRUE	HFE	Q30201	3077	1 - high confidence	TRUE	FALSE	TRUE	TRUE	4	2
Parm1	A0A1U7Q8Z4		FALSE	FALSE	PARM1	Q6UWI2	25849	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2	1
Dcbld1	A0A1U7Q901	101843404	FALSE	FALSE	DCBLD1	Q8N8Z6	285761	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2	0
Sfrp1	A0A1U7Q914	101839183	TRUE	FALSE	SFRP1	Q8N474	6422		FALSE	TRUE	TRUE	TRUE	3	1
Chodl	A0A1U7Q915;A0A3Q0CGU8;A0A3Q0CP11	101827654	FALSE	FALSE	CHODL	Q9H9P2	140578		TRUE	FALSE	FALSE	FALSE	1	0
Hspa13	A0A1U7Q918	101830142	FALSE	FALSE	HSPA13	P48723	6782	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	1
LOC101837429	A0A1U7Q919	101837429	TRUE	FALSE	LOC101837429				FALSE	FALSE	FALSE	FALSE	1	0
Lrrn2	A0A1U7Q922	101841188	FALSE	FALSE	LRRN2	O75325	10446		TRUE	TRUE	FALSE	FALSE	2	0
Adgra2	A0A1U7Q926	101823966	FALSE	FALSE	ADGRA2	Q96PE1	25960	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3	1
Gpr37l1	A0A1U7Q942	101828548	FALSE	FALSE	GPR37L1	O60883	9283		TRUE	FALSE	FALSE	TRUE	1	1
Msr1	A0A1U7Q950;A0A1U8BSC3;A0A3Q0CJB7		FALSE	FALSE	MSR1	P21757	4481	2 - putative	TRUE	FALSE	FALSE	TRUE	2	1
Cacna1s	A0A1U7Q952;A0A1U7QJB8;A0A3Q0CVW5	101835763	FALSE	TRUE	CACNA1S	Q13698	779		FALSE	TRUE	FALSE	TRUE	1	2
Enpp6	A0A1U7Q968;A0A1U8BFP9;A0A3Q0CJE9	101825633	FALSE	TRUE	ENPP6	Q6UWR7	133121		TRUE	FALSE	FALSE	TRUE	1	2
Chga	A0A1U7Q975	101823534	FALSE	FALSE	CHGA	P10645	1113	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1	0
Gpr68	A0A1U7Q981	101827916	FALSE	FALSE	GPR68	Q15743	8111		TRUE	FALSE	FALSE	TRUE	1	1
Slc10a5	A0A1U7Q9B4	101841777	FALSE	FALSE	SLC10A5	Q5PT55	347051		TRUE	FALSE	FALSE	FALSE	1	0
Mmp16	A0A1U7Q9C5	101823970	FALSE	TRUE	MMP16	P51512	4325		TRUE	TRUE	TRUE	TRUE	3	2
Htr1b	A0A1U7Q9E8	101840272	FALSE	TRUE	HTR1B	P28222	3351		TRUE	FALSE	FALSE	TRUE	1	2
Eef1a1	A0A1U7Q9F2	101843054	FALSE	TRUE	EEF1A1	P68104	1915	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1	2
Hcrtr2	A0A1U7Q9F9	101823735	FALSE	TRUE	HCRTR2	O43614	3062		TRUE	FALSE	FALSE	TRUE	1	2
Cacng2	A0A1U7Q9G3	101822817	FALSE	TRUE	CACNG2	Q9Y698	10369		TRUE	FALSE	TRUE	TRUE	2	2
